FacilityID,Facility,ProgramID,ActvityTypeCategory,ActivityType,Gender,AgeLow,AgeHigh,AttendanceWeekDate,RegisteredIndividualsCount,UniqueIndividualCount,ProgramScheduleID,DateFrom,DateTo,Days,TimeFrom,TimeTo
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1134,Cultural,Dance,F,5,18,4/26/2021,6,6,8491,9/18/2021,12/18/2021,Saturday,1:00pm,2:00pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1134,Cultural,Dance,F,5,18,4/26/2021,6,6,7810,3/15/2021,5/28/2021,Friday,6:15pm,7:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1633,Cultural,Dance,M/F,5,7,4/26/2021,3,3,7809,3/15/2021,5/28/2021,Friday,5:00pm,6:00pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1633,Cultural,Dance,M/F,5,7,4/26/2021,3,3,8490,9/18/2021,12/18/2021,Saturday,10:00am,11:00am
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1141,Athletic,Gymnastics / Tumbling,F,4,5,4/26/2021,20,20,7807,3/15/2021,5/28/2021,Friday,6:00pm,7:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1141,Athletic,Gymnastics / Tumbling,F,4,5,4/26/2021,20,20,8495,9/15/2021,11/17/2021,"Wednesday
Thursday",5:00pm,7:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1144,Athletic,Gymnastics / Tumbling,F,9,15,4/26/2021,20,20,7808,3/15/2021,5/28/2021,"Tuesday
Friday",4:00pm,5:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1144,Athletic,Gymnastics / Tumbling,F,9,15,4/26/2021,20,20,8496,9/18/2021,11/20/2021,Saturday,1:30pm,3:00pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,1144,Athletic,Gymnastics / Tumbling,F,9,15,4/26/2021,20,20,8882,12/6/2021,2/26/2022,Saturday,1:30pm,3:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4477,Other,Other,M/F,8,12,4/26/2021,19,16,7899,4/20/2021,5/25/2021,Tuesday,4:30pm,5:30pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4477,Other,Other,M/F,8,12,4/26/2021,19,16,7568,11/23/2020,4/30/2021,Thursday,5:00pm,6:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4646,Cultural,Art,M/F,5,12,4/26/2021,12,11,8008,4/19/2021,6/7/2021,Monday,4:00pm,5:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4647,Athletic,Roller Skating,M/F,2,99,4/26/2021,13,13,8009,4/23/2021,6/11/2021,Friday,4:00pm,6:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4647,Athletic,Roller Skating,M/F,2,99,4/19/2021,11,11,8009,4/23/2021,6/11/2021,Friday,4:00pm,6:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4238,Environmental/Outdoor,Environmental,M/F,6,99,4/26/2021,14,13,7900,4/22/2021,6/3/2021,Thursday,4:30pm,5:30pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4238,Environmental/Outdoor,Environmental,M/F,6,99,4/19/2021,4,4,7900,4/22/2021,6/3/2021,Thursday,4:30pm,5:30pm
{88EA7A0F-8E9F-481F-A9B6-1C74F0ABE0A4},Barry Playground,1315,Athletic,Weightlifting,M/F,18,50,4/26/2021,48,0,,,,,,
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,4631,Athletic,Bocce,M/F,18,100,4/19/2021,,8,7964,4/30/2021,5/28/2021,Friday,6:00pm,7:30pm
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,4273,Athletic,Basketball,M/F,8,11,4/26/2021,,12,,,,,,
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,2363,Athletic,Basketball,M/F,3,5,4/26/2021,,9,8867,12/2/2021,1/27/2022,Thursday,6:00pm,7:00pm
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,4482,After School,After School,M/F,5,12,4/26/2021,,23,7575,9/7/2020,6/11/2021,"Monday
Tuesday
Wednesday
Thursday
Friday",7:30am,4:30pm
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,4482,After School,After School,M/F,5,12,4/19/2021,,23,7575,9/7/2020,6/11/2021,"Monday
Tuesday
Wednesday
Thursday
Friday",7:30am,4:30pm
{AF6911C7-5663-44DF-95A6-465A347C076D},East Passyunk Community Center,4482,After School,After School,M/F,5,12,4/12/2021,,20,7575,9/7/2020,6/11/2021,"Monday
Tuesday
Wednesday
Thursday
Friday",7:30am,4:30pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4628,Cultural,Music,M/F,55,99,4/26/2021,20,14,7960,4/22/2021,8/26/2021,Thursday,6:00pm,8:00pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4625,Athletic,Fitness,M/F,6,12,4/26/2021,8,6,7957,4/12/2021,4/21/2021,"Tuesday
Wednesday
Thursday",4:30pm,5:15pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1328,Athletic,Basketball,M/F,11,13,4/26/2021,48,43,8020,4/28/2021,6/2/2021,Wednesday,5:00pm,9:00pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1197,Athletic,Basketball,M/F,12,40,4/26/2021,,46,8019,4/29/2021,5/27/2021,Thursday,4:00pm,7:30pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1329,Athletic,Basketball,M/F,14,17,4/26/2021,,8,7789,3/26/2021,4/30/2021,Friday,3:30pm,5:00pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1329,Athletic,Basketball,M/F,14,17,4/19/2021,,6,7789,3/26/2021,4/30/2021,Friday,3:30pm,5:00pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1329,Athletic,Basketball,M/F,14,17,4/12/2021,,4,7789,3/26/2021,4/30/2021,Friday,3:30pm,5:00pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,1329,Athletic,Basketball,M/F,14,17,4/5/2021,,8,7789,3/26/2021,4/30/2021,Friday,3:30pm,5:00pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,480,Athletic,Basketball,M/F,10,15,4/26/2021,7,6,7640,3/4/2021,4/29/2021,Monday,3:30pm,4:30pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,480,Athletic,Basketball,M/F,10,15,4/19/2021,7,7,7640,3/4/2021,4/29/2021,Monday,3:30pm,4:30pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,480,Athletic,Basketball,M/F,10,15,4/12/2021,7,7,7640,3/4/2021,4/29/2021,Monday,3:30pm,4:30pm
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,480,Athletic,Basketball,M/F,10,15,4/5/2021,7,5,7640,3/4/2021,4/29/2021,Monday,3:30pm,4:30pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4552,Athletic,Tee Ball,M/F,3,5,4/19/2021,60,60,7817,4/19/2021,6/3/2021,"Monday
Thursday",6:00pm,7:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4552,Athletic,Tee Ball,M/F,3,5,4/12/2021,60,60,7817,4/19/2021,6/3/2021,"Monday
Thursday",6:00pm,7:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4303,Athletic,Softball,M,50,99,4/12/2021,120,120,7658,4/5/2021,8/19/2021,"Monday
Tuesday
Wednesday
Thursday",6:00pm,8:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4303,Athletic,Softball,M,50,99,4/12/2021,120,120,8226,9/13/2021,10/28/2021,"Monday
Tuesday
Wednesday
Thursday",6:15pm,8:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4303,Athletic,Softball,M,50,99,4/19/2021,120,105,7658,4/5/2021,8/19/2021,"Monday
Tuesday
Wednesday
Thursday",6:00pm,8:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4303,Athletic,Softball,M,50,99,4/19/2021,120,105,8226,9/13/2021,10/28/2021,"Monday
Tuesday
Wednesday
Thursday",6:15pm,8:00pm
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4317,Other,Meeting,M/F,18,99,4/19/2021,15,15,,,,,,
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4317,Other,Meeting,M/F,18,99,4/19/2021,15,15,,,,,,
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4311,Athletic,Baseball,M,11,12,4/19/2021,30,30,,,,,,
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4311,Athletic,Baseball,M,11,12,4/12/2021,15,30,,,,,,
{4052737F-EC99-486E-B732-E57050BA2F0D},Mitchell Playground,4311,Athletic,Baseball,M,11,12,4/5/2021,15,30,,,,,,
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4627,Cultural,Art,M/F,10,14,4/26/2021,5,4,7959,4/26/2021,5/24/2021,Monday,6:00pm,7:15pm
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,1988,Athletic,Basketball,M/F,7,18,4/19/2021,30,21,,,,,,
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,3459,Athletic,Baseball,M/F,7,18,4/19/2021,100,87,,,,,,
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,4/19/2021,30,21,7639,2/24/2021,4/28/2021,Wednesday,5:00pm,7:30pm
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,4/19/2021,30,21,7639,2/24/2021,4/28/2021,Wednesday,5:00pm,7:30pm
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4431,Educational,Educational,M/F,6,12,4/19/2021,21,19,,,,,,
{76911375-32A3-4467-8272-97BC3A2EBB86},Hillside Recreation Center,4566,Educational,Educational,M/F,1,5,4/19/2021,4,0,7844,4/14/2021,6/9/2021,Monday,1:00pm,1:45pm
{76911375-32A3-4467-8272-97BC3A2EBB86},Hillside Recreation Center,4567,Cultural,Art,M/F,5,8,4/19/2021,5,5,8719,10/4/2021,11/16/2021,Tuesday,6:15pm,7:00pm
{76911375-32A3-4467-8272-97BC3A2EBB86},Hillside Recreation Center,4567,Cultural,Art,M/F,5,8,4/19/2021,5,5,7845,4/20/2021,6/1/2021,Tuesday,4:00pm,5:00pm
{76911375-32A3-4467-8272-97BC3A2EBB86},Hillside Recreation Center,4567,Cultural,Art,M/F,5,8,4/19/2021,4,4,8719,10/4/2021,11/16/2021,Tuesday,6:15pm,7:00pm
{76911375-32A3-4467-8272-97BC3A2EBB86},Hillside Recreation Center,4567,Cultural,Art,M/F,5,8,4/19/2021,4,4,7845,4/20/2021,6/1/2021,Tuesday,4:00pm,5:00pm
{F8E7732B-46FC-4402-9F13-657C963928DE},Cherashore Playground,1932,Athletic,Baseball,M,8,14,4/19/2021,50,50,7847,4/6/2021,7/23/2021,"Sunday
Monday
Tuesday
Wednesday
Thursday
Friday
Saturday",5:00pm,8:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4646,Cultural,Art,M/F,5,12,4/19/2021,14,14,8008,4/19/2021,6/7/2021,Monday,4:00pm,5:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4647,Athletic,Roller Skating,M/F,2,99,4/19/2021,27,27,8009,4/23/2021,6/11/2021,Friday,4:00pm,6:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4477,Other,Other,M/F,8,12,4/19/2021,13,13,7899,4/20/2021,5/25/2021,Tuesday,4:30pm,5:30pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4477,Other,Other,M/F,8,12,4/19/2021,13,13,7568,11/23/2020,4/30/2021,Thursday,5:00pm,6:00pm
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,4238,Environmental/Outdoor,Environmental,M/F,6,99,4/19/2021,6,6,7900,4/22/2021,6/3/2021,Thursday,4:30pm,5:30pm
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1177,Athletic,Tee Ball,M/F,3,6,4/19/2021,10,9,7772,4/10/2021,5/22/2021,Saturday,10:00am,12:00pm
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4572,Athletic,Basketball,M/F,9,17,4/19/2021,14,11,7861,4/7/2021,6/9/2021,Wednesday,6:00pm,7:30pm
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4573,Other,Games,M/F,9,17,4/19/2021,10,5,7862,4/9/2021,6/4/2021,Friday,6:00pm,7:30pm
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4235,Athletic,Fitness,M/F,13,99,4/19/2021,12,12,7599,2/6/2021,3/27/2021,Saturday,10:00am,12:00pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7607,2/12/2021,6/27/2021,Friday,6:30pm,7:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7609,2/12/2021,6/27/2021,Saturday,3:00pm,4:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7774,2/12/2021,6/27/2021,Saturday,5:00pm,6:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7775,2/12/2021,4/25/2021,Sunday,5:00pm,6:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7608,2/12/2021,4/25/2021,Sunday,3:00pm,4:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/26/2021,144,0,7773,2/12/2021,6/27/2021,Friday,8:00pm,9:00pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7607,2/12/2021,6/27/2021,Friday,6:30pm,7:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7609,2/12/2021,6/27/2021,Saturday,3:00pm,4:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7774,2/12/2021,6/27/2021,Saturday,5:00pm,6:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7775,2/12/2021,4/25/2021,Sunday,5:00pm,6:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7608,2/12/2021,4/25/2021,Sunday,3:00pm,4:30pm
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,1081,Athletic,Ice Skating,M/F,1,99,4/12/2021,144,0,7773,2/12/2021,6/27/2021,Friday,8:00pm,9:00pm
{88EA7A0F-8E9F-481F-A9B6-1C74F0ABE0A4},Barry Playground,1315,Athletic,Weightlifting,M/F,18,50,4/19/2021,48,0,,,,,,
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,2540,Environmental/Outdoor,Environmental,M/F,1,100,4/19/2021,34,26,8107,8/20/2021,8/20/2021,Friday,7:30pm,8:30pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,2540,Environmental/Outdoor,Environmental,M/F,1,100,4/19/2021,34,26,8089,7/2/2021,7/2/2021,Friday,7:30pm,9:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,2540,Environmental/Outdoor,Environmental,M/F,1,100,4/19/2021,34,26,8106,7/23/2021,7/23/2021,Friday,7:30pm,8:30pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,2540,Environmental/Outdoor,Environmental,M/F,1,100,4/19/2021,34,26,7832,4/23/2021,4/23/2021,Friday,7:30pm,8:30pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3442,Environmental/Outdoor,Environmental,M/F,13,17,4/19/2021,6,6,7831,4/23/2021,4/23/2021,Friday,6:00pm,7:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,4454,Environmental/Outdoor,Environmental,M/F,8,12,4/19/2021,10,8,7834,4/13/2021,4/27/2021,Tuesday,3:30pm,5:30pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7824,4/14/2021,4/14/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,8566,9/28/2021,9/28/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7587,2/3/2021,2/3/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7825,4/21/2021,4/21/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7586,1/27/2021,1/27/2021,Wednesday,10:00am,11:00am
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7642,2/24/2021,3/24/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7589,2/25/2021,2/25/2021,Thursday,1:00pm,3:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,8567,10/7/2021,10/7/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7829,4/21/2021,4/21/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,8569,11/23/2021,11/23/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7590,2/3/2021,2/3/2021,Wednesday,1:00pm,3:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7643,2/25/2021,3/25/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7644,3/4/2021,3/4/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,8570,12/14/2021,12/14/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,8568,11/9/2021,11/9/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/19/2021,30,26,7588,2/25/2021,2/25/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,4558,Environmental/Outdoor,Environmental,M/F,18,99,4/19/2021,7,7,7830,4/22/2021,4/22/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7824,4/14/2021,4/14/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,8566,9/28/2021,9/28/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7587,2/3/2021,2/3/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7825,4/21/2021,4/21/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7586,1/27/2021,1/27/2021,Wednesday,10:00am,11:00am
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7642,2/24/2021,3/24/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7589,2/25/2021,2/25/2021,Thursday,1:00pm,3:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,8567,10/7/2021,10/7/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7829,4/21/2021,4/21/2021,Wednesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,8569,11/23/2021,11/23/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7590,2/3/2021,2/3/2021,Wednesday,1:00pm,3:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7643,2/25/2021,3/25/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7644,3/4/2021,3/4/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,8570,12/14/2021,12/14/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,8568,11/9/2021,11/9/2021,Tuesday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,4/12/2021,30,26,7588,2/25/2021,2/25/2021,Thursday,10:00am,12:00pm
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,4454,Environmental/Outdoor,Environmental,M/F,8,12,4/12/2021,10,8,7834,4/13/2021,4/27/2021,Tuesday,3:30pm,5:30pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4625,Athletic,Fitness,M/F,6,12,4/19/2021,8,8,7957,4/12/2021,4/21/2021,"Tuesday
Wednesday
Thursday",4:30pm,5:15pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4633,Cultural,Dance,M/F,2,99,4/19/2021,13,13,8518,9/22/2021,11/10/2021,Wednesday,4:00pm,5:00pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4633,Cultural,Dance,M/F,2,99,4/19/2021,13,13,7968,4/23/2021,6/25/2021,Friday,3:30pm,4:30pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4626,Athletic,Basketball,M/F,7,12,4/19/2021,11,9,7958,4/23/2021,5/28/2021,Friday,4:00pm,5:00pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4628,Cultural,Music,M/F,55,99,4/19/2021,20,11,7960,4/22/2021,8/26/2021,Thursday,6:00pm,8:00pm
{1DC90953-ED07-4F08-B79F-B68C3CAFC326},DiSilvestro Playground,4628,Cultural,Music,M/F,55,99,4/12/2021,20,13,7960,4/22/2021,8/26/2021,Thursday,6:00pm,8:00pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,2236,Athletic,Basketball,F,8,10,4/19/2021,10,10,7816,2/2/2021,5/25/2021,"Tuesday
Thursday",4:30pm,5:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,2236,Athletic,Basketball,F,8,10,4/12/2021,10,10,7816,2/2/2021,5/25/2021,"Tuesday
Thursday",4:30pm,5:30pm
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,2128,Athletic,Track / Running,F,8,10,4/12/2021,15,15,8485,9/20/2021,11/24/2021,"Monday
Wednesday",6:00pm,7:30pm
