origin,id,prob
"421010019002",210,-0.981028657584142
"421010019002",242,0.00017853551775504
"421010019002",243,-0.983832960476239
"421010019002",267,0.00392558073109905
"421010019002",317,-0.982257123883292
"421010177022",139,-1.07927520250276
"421010177022",175,-2.11786581304753
"421010215003",175,-9.95280158017367
"421010215003",200,-9.95206402403179
"421010215003",205,-5.23684323966407
"421010215003",210,-5.23540991214416
"421010217003",175,-6.35796708680465
"421010238004",74,-3.55678054387162
"421010238004",143,-3.55797084587663
"421010238004",307,-3.55729347261359
"421010242004",139,-3.5259828416502
"421010242004",143,-3.52588278237525
"421010242004",235,-0.600648161019367
"421010242004",362,-3.52584841282585
"421010243001",11,-1.79346114976601
"421010210003",74,-2.51325363312651
"421010210003",242,-2.51293450128704
"421010245003",90,0.583413248594516
"421010245003",175,0.582352938713676
"421010245003",421,-0.235790798878357
"421010247003",11,-0.993840133580758
"421010180023",11,-1.80135013476726
"421010180023",175,-3.32336200292194
"421010180023",210,-3.32293204518659
"421010183002",175,-7.63542895205972
"421010183002",200,-3.44439777540057
"421010183002",210,-3.44482408881075
"421010183002",507,-3.44433186730489
"421010188006",90,-1.82680822733876
"421010188006",175,-1.82425433537175
"421010190001",421,-2.88195940458006
"421010191003",11,-3.10701931005238
"421010191003",120,-3.10874844618328
"421010191003",265,-3.10862141910709
"421010192003",242,-4.62331149387588
"421010197006",11,-4.02220804775452
"421010197006",200,-4.03514739167081
"421010198004",175,-1.97834783661423
"421010198004",210,-3.11102001020189
"421010201013",175,-1.49805624009602
"421010201013",294,-5.26954323919035
"421010207001",11,-1.41309860323518
"421010207001",139,-5.01314791856811
"421010207001",200,-5.0133304291395
"421010209002",200,-2.09340679020953
"421010248001",175,-2.41886511710546
"421010248001",210,-8.94502526256051
"421010249001",74,-3.99190892482897
"421010249001",88,-3.99116397403647
"421010249001",175,-1.63641371705619
"421010249001",317,-3.99153722358048
"421010249001",362,-3.9914780817272
"421010253005",175,-1.31253574625628
"421010254002",175,-1.82367680250197
"421010254002",200,-1.82389516005229
"421010134023",200,0.01263569955634
"421010262001",200,-1.99408218185628
"421010263021",200,-1.00977450534532
"421010264004",139,-1.99995354613704
"421010264004",175,-1.99995295657674
"421010266002",11,-1.22701415622743
"421010147002",74,-2.92248663892603
"421010147002",88,-2.92280060210024
"421010147002",90,-2.92293270970974
"421010147002",175,-2.92261628632449
"421010147002",210,-2.92253101166559
"421010267003",210,-2.34377989449869
"421010269001",175,-1.28459375595777
"421010269001",200,-1.28455560675481
"421010269001",210,-2.02692396009262
"421010269001",235,-2.02691188853143
"421010041021",11,-6.11374524297782
"421010041021",74,-6.09119387045232
"421010041021",88,-6.09728103076041
"421010041021",139,-6.09445748692291
"421010041021",175,-2.87773941649211
"421010041021",200,-2.87663545352739
"421010041021",204,-6.09650288603154
"421010041021",205,-12.3632403660346
"421010041021",206,-6.09651350116625
"421010041021",210,0.00281975001062954
"421010041021",211,-6.09529666939055
"421010041021",234,-6.08653516989008
"421010041021",262,-6.10273117999756
"421010041021",265,-6.09522764804486
"421010041021",267,-6.08791745258639
"421010041021",309,-6.09319495605329
"421010041021",317,-6.09423112487104
"421010041021",421,-6.09478664190419
"421010041021",507,-6.09268845883313
"421010042012",11,-0.967032188848851
"421010042012",88,-0.969258189488695
"421010042012",139,-3.12914856089616
"421010042012",204,-3.1288720180732
"421010042012",205,-0.969674811902474
"421010042012",206,-5.33908957200042
"421010042012",210,-0.969964872801784
"421010042012",211,-0.969526479864249
"421010042012",262,-0.968521316352651
"421010042012",265,-2.21017116493734
"421010042012",267,-2.21115952074526
"421010042012",309,-0.969810636504829
"421010042012",317,-2.21030589723994
"421010042012",507,-3.12938773770024
"421010055002",11,0.732274380405311
"421010055002",90,1.6879707596256
"421010055002",108,1.68847572714157
"421010055002",139,0.733771412476012
"421010055002",143,1.68837386795608
"421010055002",169,0.000179374575347331
"421010055002",175,1.68844692082144
"421010055002",205,0.733791431784183
"421010055002",206,0.733611833557068
"421010055002",234,0.734386308404737
"421010055002",265,0.733711635906053
"421010055002",292,0.733753251935141
"421010055002",317,0.733788981717881
"421010055002",507,0.733908716772937
"421010060002",11,-0.00553699170432009
"421010060002",88,0.795717481262518
"421010060002",90,-0.00145777483504783
"421010060002",108,0.00045113618281537
"421010060002",139,0.796545931025155
"421010060002",143,6.60814707944306e-005
"421010060002",175,0.000342240659558197
"421010060002",200,0.797089896810438
"421010060002",204,-0.000477949825906894
"421010060002",205,0.796621609314805
"421010060002",206,0.795942680425943
"421010060002",210,0.797251081439357
"421010060002",234,0.798870400572329
"421010060002",265,0.796319959750971
"421010060002",292,0.796477279368437
"421010060002",294,0.796688025689966
"421010060002",309,0.796916367419789
"421010063002",11,0.0109724885012986
"421010063002",74,-4.77545119544312
"421010063002",88,-1.18866326306968
"421010063002",90,-2.00498396797122
"421010063002",108,-2.0087667990304
"421010063002",139,-1.1903049768341
"421010063002",143,-2.00800374778784
"421010063002",169,-4.77465521167596
"421010063002",175,-0.000678207933515458
"421010063002",200,-2.00919288934381
"421010063002",211,-4.77306567502015
"421010063002",292,-4.77341756212027
"421010063002",294,-4.77383519171287
"421010063002",309,-4.77428768959234
"421010063002",317,-2.00824654419278
"421010063002",421,-4.77336222403542
"421010063002",507,-4.77458218597909
"421010065001",88,-2.42303417734677
"421010065001",175,-1.31783671878873
"421010065001",206,-2.42316549198636
"421010066003",11,-1.19683803560844
"421010066003",74,-3.07992279180467
"421010066003",90,-3.06468530912029
"421010066003",108,-3.07614802319442
"421010066003",143,-3.07383582947481
"421010066003",175,-0.0020551019866027
"421010066003",210,-3.07840704839498
"421010066003",233,-3.07239508399214
"421010066003",292,-1.23040827718384
"421010066003",294,-3.07502598610204
"421010042013",11,-0.708167857128908
"421010042013",88,-1.48470842171185
"421010042013",139,-1.48491409138612
"421010042013",204,-1.48476510252933
"421010042013",205,-1.48493287916286
"421010042013",206,-1.48476432931262
"421010042013",210,-0.709747855570948
"421010042013",211,-0.709511669139193
"421010042013",235,-3.73657610302374
"421010042013",262,-3.73577293428518
"421010042013",421,-1.48489011541773
"421010067001",11,-0.699578164767932
"421010067001",74,-0.714089018981684
"421010067001",88,-0.710172188832812
"421010067001",90,-0.708524087685009
"421010067001",175,-0.000750550573214237
"421010067001",233,-0.711339799988897
"421010067001",317,-1.7078232343181
"421010067003",11,1.48359873663093
"421010067003",88,0.705604481003456
"421010067003",90,1.49373899008053
"421010067003",108,0.708481583897321
"421010067003",120,0.708173001568279
"421010067003",143,0.707524402041836
"421010067003",175,0.000850753254826826
"421010067003",206,0.706164288600588
"421010067003",210,0.709416755511499
"421010067003",234,0.713442113061818
"421010067003",267,0.712433927370128
"421010067003",292,1.49749585340264
"421010067003",507,0.708954132502012
"421010071012",74,-2.08334163827088
"421010071012",90,-1.41291053282383
"421010071012",139,-1.40906759398668
"421010071012",206,-2.0871380230279
"421010071012",267,-2.08100340399998
"421010072006",200,-4.85920991913713
"421010072006",235,-4.85912245038821
"421010073001",175,-2.34674310570438
"421010073001",211,-2.34703568577655
"421010073001",242,-2.34689960710166
"421010073001",362,-2.34692848288553
"421010073001",421,-2.34694178571909
"421010077001",11,-3.3157418934621
"421010077001",139,-47.9411189953905
"421010077001",200,-47.6153734932859
"421010077001",204,-48.3005011838648
"421010077001",210,-47.5188505697869
"421010077001",421,-47.9989524211609
"421010078003",88,-0.0292566154102896
"421010078003",108,-0.0530687746711554
"421010078003",175,-0.0508283753835775
"421010078003",210,-0.0608086631056425
"421010080003",11,-1.1965014900663
"421010080003",90,-1.21875069149495
"421010080003",108,-1.22916243156833
"421010080003",507,-1.23019927242669
"421010081021",120,-4.70433871556058
"421010081021",200,-2.00539867937345
"421010081021",309,-4.7043323760753
"421010081021",421,-4.70435025176876
"421010082007",11,-5.27156116947877
"421010082007",139,-2.23123238125159
"421010082007",143,-5.23918563460566
"421010082007",206,-1.45938549976581
"421010082007",507,-5.23586230962154
"421010341003",11,-1.75303533806428
"421010082003",200,-1.78445943003114
"421010082003",242,-5.4095624727682
"421010082003",243,-5.40984845902137
"421010082003",507,-2.3800998436294
"421010084002",11,-3.98616901965722
"421010084002",74,-3.98229370281959
"421010084002",169,-3.98252895602127
"421010084002",175,-3.98272565340877
"421010085002",175,-1.85862935300381
"421010086022",11,-1.01861916565063
"421010086022",90,-1.02705499508662
"421010086022",175,-1.03077743107894
"421010086022",200,-2.01780354799282
"421010086022",205,-2.01683512842437
"421010088012",11,0
"421010090004",11,-2.53578237346343
"421010090004",175,-6.07546593575372
"421010090004",204,-2.52816067202688
"421010090004",205,-6.07568344571139
"421010094003",11,-2.31355055171303
"421010094003",175,-2.29681677044185
"421010094003",210,-1.41654459335671
"421010094003",235,-2.29514433707743
"421010098012",139,-4.91520412478131
"421010098012",421,-4.91526476121657
"421010101007",88,-1.52204964215057
"421010101007",265,-1.52361720487702
"421010104002",175,-2.37536123518508
"421010108002",120,-3.84112161897748
"421010108002",175,-3.84117539856695
"421010108002",206,-1.57778933688663
"421010108002",242,-3.84029531075564
"421010110003",139,-4.18401854577942
"421010110003",175,-1.11592834897639
"421010110003",235,-4.18535265941986
"421010341002",11,-2.98183852793656
"421010341002",139,-2.97370825430072
"421010341002",210,-2.97269519800374
"421010341002",317,-2.97361283701023
"421010346001",11,-3.78870512999563
"421010346001",108,-3.79636209687964
"421010346001",175,-8.78963349537904
"421010346001",200,-3.79663703572316
"421010346001",210,-3.79684314110185
"421010348022",11,-0.922106719861681
"421010348022",88,-0.92396058798865
"421010348022",175,-0.59138169484125
"421010348022",206,-0.924047011719852
"421010349004",11,-4.37537875388265
"421010349004",309,-4.3721797102913
"421010172022",88,-2.60517591123533
"421010172022",210,-2.60627481389157
"421010172022",242,-2.60574850141599
"421010352003",200,-0.778659449026938
"421010352003",235,-0.778391859576306
"421010352003",262,-0.781675038594705
"421010356022",88,-2.41919240287619
"421010356022",139,-2.42041161781442
"421010358002",11,-4.10336009832211
"421010358002",74,-4.08024344718514
"421010358002",200,-4.0816884403067
"421010347021",11,-3.28825438986618
"421010347021",139,-3.28944601996311
"421010347021",210,-3.2895945006204
"421010363021",139,-2.80251416210111
"421010292001",200,-4.33652252128165
"421010292001",421,-4.33625655888942
"421010358003",235,-5.95203366154924
"421010358003",317,-5.95154332987818
"421010083024",233,-1.89078769113388
"421010273002",11,-11.033061086085
"421010273002",175,-2.93369899582674
"421010273002",200,-2.93311971076877
"421010273002",210,-4.4645380897767
"421010273002",507,-4.46487091895574
"421010274013",90,-3.70844696413672
"421010274013",200,-3.70873653500873
"421010274013",362,-3.70865209546298
"421010164001",11,-5.37860522525333
"421010164001",175,-5.34820916784816
"421010274023",11,-1.92136727254645
"421010274023",175,-1.96381343576117
"421010274023",507,-1.96597206292905
"421010275003",235,-0.957922921499204
"421010275003",507,-0.954288211445791
"421010275001",205,-4.23339180683069
"421010277003",175,-1.59339954342714
"421010279012",88,-1.16425933071901
"421010279012",292,-2.01981734811035
"421010283002",175,-2.87506970897083
"421010283002",235,-3.72447724080928
"421010286005",11,-0.914439476224722
"421010286005",175,-1.93782395887533
"421010286005",210,-1.93769928345818
"421010289024",11,-3.50387810056883
"421010289024",88,-3.50178111780844
"421010289024",175,-8.44321575020118
"421010289024",210,-3.50111539350536
"421010289024",211,-3.50152837740835
"421010289024",235,-3.5010709010493
"421010289013",88,-4.40063641762178
"421010289013",210,-4.40050070225038
"421010289013",235,-4.40049163196382
"421010289013",265,-4.40058310151432
"421010318004",11,-0.806786009388574
"421010318004",108,4.41230636395866e-005
"421010318004",421,2.50472672938709e-006
"421010100002",108,-2.02671852334152
"421010300007",143,-8.46325743531315
"421010300007",175,-8.46317655074877
"421010300007",210,-8.46303447046542
"421010301001",74,0.682960615237253
"421010301001",88,0.681913174253994
"421010301001",120,0.682519148563445
"421010302002",11,1.29754758828854
"421010302002",205,-0.344959288083321
"421010302002",265,-0.344951907233777
"421010390003",11,-4.29091695094679
"421010305021",11,-3.22182273465016
"421010305021",88,-7.73571581736178
"421010305021",120,-3.2224659007362
"421010305021",139,-3.222443436658
"421010305021",242,-3.22244021668917
"421010305021",507,-3.22250036600137
"421010307001",243,0.675708633221328
"421010310007",11,-1.96982699746658
"421010310007",175,-2.82254672757422
"421010180011",11,-1.73724089356676
"421010180011",175,-1.73631713740191
"421010180011",307,-1.73626989086519
"421010313006",175,-2.61070325086239
"421010315012",11,-3.61624151800142
"421010315012",175,-3.62376581054136
"421010315012",200,-3.62418035507654
"421010315012",210,-3.62438664056177
"421010319002",204,-3.60632230064886
"421010320002",88,-4.93787330454232
"421010320002",175,-1.30364728499974
"421010320002",200,-4.93337887915043
"421010320002",210,-8.37555985646519
"421010248002",175,-2.08269077677021
"421010325002",175,-3.19168222641315
"421010325002",210,-3.19147949837988
"421010325002",294,-7.68067721537456
"421010326005",200,-2.64410304990449
"421010329004",210,-3.16184103083215
"421010330003",11,0.75339942595995
"421010330003",90,1.36281822226173
"421010331022",11,-4.67332945125081
"421010331022",262,-4.68211259051354
"421010333002",88,-4.4162276850232
"421010333002",175,-4.41631462074805
"421010333002",204,-4.41624661543768
"421010336003",242,-4.4176956860648
"421010338001",175,-3.15274617877713
"421010338001",210,-7.67410065428539
"421010338001",294,-3.1528284312488
"421010112003",200,-1.04643617619256
"421010030013",11,0.000362473632625795
"421010030013",88,1.47838686717395
"421010030013",90,-0.629802311819184
"421010030013",200,1.47829702336061
"421010030013",204,1.47837192084383
"421010030013",205,0.553974177915989
"421010030013",206,0.554018623317713
"421010030013",210,1.47828647156984
"421010030013",211,-0.629889623669711
"421010030013",235,-0.0759714831961104
"421010030013",242,-0.0759166896015716
"421010030013",262,0.554138050304674
"421010030013",265,1.47834742652134
"421010030013",267,-0.000133617476292964
"421010030013",307,-0.0759527021355026
"421010030013",317,-0.0759229593559984
"421010030013",421,-0.629899420098188
"421010314011",11,-2.69345101234966
"421010314011",108,-2.69100154171663
"421010314011",120,-2.69105232025638
"421010314011",507,-2.69092378182617
"421010143002",11,-0.718183301978611
"421010220001",11,-2.54546155746659
"421010220001",88,-2.53981142534689
"421010220001",307,-2.53823336482754
"421010214004",11,-1.53781371899934
"421010214004",175,-3.77569076731911
"421010172021",88,-3.23567997747441
"421010172021",175,-3.2355493722139
"421010172021",210,-7.86220015289908
"421010365012",175,-7.41110879491553
"421010365012",211,-3.08077989636437
"421010384002",11,-4.31240099725479
"421010384002",139,-4.32433650621654
"421010168005",210,-1.8036482160864
"421010331012",74,-2.61688086526959
"421010178004",74,0.685025062529047
"421010178004",210,0.684778276516211
"421010016002",11,-0.822574085708414
"421010016002",139,-0.819458134286062
"421010016002",204,-1.88812814295301
"421010109001",74,-3.26415349713037
"421010109001",90,-8.2499758647719
"421010109001",200,-3.2650528404468
"421010109001",294,-3.26592667019656
"421010037013",11,1.2801470055329
"421010037013",88,0.628443199356942
"421010037013",90,0.628449641310768
"421010037013",139,-1.04738004844491e-006
"421010037013",175,-0.693929038651154
"421010037013",200,1.28009383219244
"421010037013",206,1.28010366612993
"421010037013",210,1.28009245051799
"421010037013",211,-0.693925041724195
"421010037013",233,-0.693924614730796
"421010037013",235,-0.0654969302165166
"421010037013",242,-0.693926900690597
"421010037013",243,0.628442552008755
"421010037013",262,-0.693906343251652
"421010037013",267,0.62841964910345
"421010037013",317,-0.0654905763992839
"421010030024",11,-2.34833291433786
"421010030024",88,-2.35007196788979
"421010030024",175,-0.000123206029385626
"421010030024",200,-0.000239813534781726
"421010030024",206,0.000173182325389442
"421010030024",210,-0.000297839714817723
"421010030024",211,-3.0776374454874
"421010030024",262,-3.07685216576024
"421010030024",265,-2.35028885907521
"421010030024",267,-2.35106100785521
"421010030024",421,-3.07769131779541
"421010030024",507,-3.0779129410759
"421010083022",88,-4.45472437006332
"421010083022",139,-1.14600863485543
"421010083022",175,-1.14619040685499
"421010083022",206,-1.14551033060431
"421010083022",235,-4.45607583718514
"421010083022",243,-1.14538668995446
"421010083022",362,-4.45534643281332
"421010083022",421,-4.4553289206276
"421010071011",90,-1.87073397703458
"421010071011",200,-1.87926531044819
"421010071011",210,-1.14751867503962
"421010071011",294,-1.87765108510437
"421010270002",175,-3.54231963291733
"421010175001",74,-5.10962389417764
"421010175001",205,-5.11019703131338
"421010175001",206,-1.36504270090174
"421010165001",210,-1.73471045864345
"421010042023",11,0.000157121171260066
"421010042023",88,-7.52710148542305
"421010042023",139,-2.00781462455718
"421010042023",206,-3.10630054978701
"421010042023",210,-2.00783463435039
"421010042023",211,-1.23460183088279
"421010042023",234,-2.00788058517214
"421010042023",262,-7.52705610789097
"421010042023",267,-3.10637211984008
"421010042023",317,-2.00781650923058
"421010042023",421,-2.0078118840376
"421010188004",88,-1.98171878429443
"421010188004",175,-4.65853576715472
"421010188004",200,-4.65852455651025
"421010188004",210,-4.65851897787385
"421010188004",262,-4.6586274018968
"421010188004",362,-4.65854599207835
"421010040011",11,-1.4765865736228
"421010040011",88,-1.48250940219916
"421010040011",90,-4.53692239172469
"421010040011",204,-4.53812372936607
"421010040011",205,-2.04465421341574
"421010040011",210,-1.48438970899076
"421010040011",211,-1.4832232554994
"421010040011",265,-1.48324808520842
"421010040011",309,-1.48397932494559
"421010040011",317,-2.04464285764424
"421010042014",11,-0.00849684362609255
"421010042014",88,-0.926286904252267
"421010042014",139,-1.87697400012361
"421010042014",200,-4.37451785266984
"421010042014",204,-4.37627354507227
"421010042014",206,-1.87789972410561
"421010042014",210,-4.37427050525449
"421010042014",211,-0.925393442100925
"421010042014",267,-4.37240793876053
"421010042014",307,-1.8761748715823
"421010042014",309,-4.37478414385748
"421010042014",317,-0.924913678831389
"421010042014",507,-4.37455609260489
"421010024002",139,0.72346009599915
"421010024002",200,0.723376526658059
"421010024002",205,-3.03978785324789e-005
"421010024002",211,1.56932632248301
"421010024002",235,0.723336017563883
"421010024002",265,1.56932321126489
"421010024002",307,-9.87748102761451e-005
"421010111003",317,-0.898088012844509
"421010169012",108,-1.77162583830916
"421010169012",204,-4.10571692135124
"421010288002",74,-3.90113530398718
"421010288002",175,-3.90177184188731
"421010356012",11,-4.05527620072379
"421010356012",88,-10.196246861635
"421010356012",175,-10.1959516611739
"421010356012",200,-4.05352974051974
"421010356012",205,-4.05366158422912
"421010356012",233,-4.05376623808666
"421010356012",421,-10.1960408068745
"421010284004",175,-5.18426380703672
"421010039023",11,-0.00169828944207529
"421010039023",88,-0.000216623032632052
"421010039023",139,-0.675576505703099
"421010039023",200,0.000204320136445514
"421010039023",204,-0.675760577623039
"421010039023",206,-0.000147550622552346
"421010039023",210,0.000253758201036648
"421010039023",211,-3.80440914051417e-005
"421010039023",235,-0.091592977249946
"421010039023",242,-0.0918497004284695
"421010039023",262,0.58302871061654
"421010039023",309,0.583886905500362
"421010039023",421,-0.0918703176218004
"421010136022",139,-2.81620594132947
"421010136022",309,-6.29426240468262
"421010168006",175,-9.34384197267441
"421010168006",200,-3.72874580536438
"421010168006",205,-3.72868483716945
"421010098023",11,-2.13786226333219
"421010098023",74,-2.94199938334237
"421010098023",175,-2.94283981161744
"421010098023",210,-2.9422870258667
"421010176015",11,-0.887788080986971
"421010309002",90,-4.02801096715735
"421010133001",11,-4.88753798627274
"421010133001",200,-4.88315121658292
"421010169023",108,-4.07206130363647
"421010169023",175,-4.07219474019188
"421010169023",210,-4.0716003214992
"421010135002",175,0.836171849842221
"421010238003",74,-1.61853628592863
"421010270001",233,-1.53489628413097
"421010270001",507,-1.53486686383983
"421010379002",88,-1.458611860921
"421010379002",200,-2.80663011949451
"421010379002",211,-1.45873975058735
"421010379002",262,-6.39094012711813
"421010305013",175,-3.28200567461
"421010305013",205,-7.54463687084904
"421010334001",11,-3.96799550786027
"421010334001",175,-3.96777635398781
"421010244001",205,-3.01374386244576
"421010244001",210,-3.01377057309099
"421010180013",11,-0.691699048351904
"421010320007",11,-2.96593753348243
"421010245002",175,-3.10491686538285
"421010330007",205,-1.6262331412194
"421010330007",206,-1.6232076348959
"421010330007",235,-0.821069055032397
"421010305022",205,-4.57758598152537
"421010305022",235,-4.57642314663974
"421010305022",507,-4.57688162758411
"421010337012",262,-4.64038400261792
"421010065003",88,-2.36756292797847
"421010065003",234,-2.36812956084295
"421010167021",210,-4.71183599437028
"421010167021",421,-4.71019802493994
"421010069001",74,-0.00234966355911297
"421010069001",90,0.731785319033421
"421010069001",108,0.727631328967515
"421010069001",175,-0.000744751476968007
"421010069001",200,0.727163432066646
"421010069001",294,1.71356273028951
"421010069001",507,1.71274244338993
"421010179001",11,-4.58321883189605
"421010179001",90,-1.92279132129468
"421010179001",362,-4.58112597018407
"421010363032",11,-3.40746542741397
"421010363032",205,-3.39027641382003
"421010336001",175,-2.44602022486973
"421010086023",88,-2.09655361586872
"421010086023",139,-2.09703435954408
"421010086023",175,-2.09716205562126
"421010086023",200,-2.09735001913225
"421010103002",74,-7.54958223325571
"421010103002",90,-3.11320968039742
"421010103002",108,-7.5489905514731
"421010103002",175,-1.93966447870083
"421010103002",200,-3.11520880189331
"421010103002",210,-3.11536051505587
"421010103002",243,-3.11398811299402
"421010103002",265,-1.93924466216141
"421010103002",294,-3.11483054536205
"421010335003",175,-3.49919100844511
"421010093003",507,-1.0918292401882
"421010118001",11,-1.4626977871343
"421010118001",169,-1.46589326935832
"421010118001",265,-1.46549127150487
"421010118001",294,-1.4656805126871
"421010326003",11,-9.69900947669859
"421010326003",175,-3.92902874878641
"421010326003",242,-3.9292325210079
"421010063001",11,-0.848050833399774
"421010063001",88,-0.856216489616467
"421010063001",90,-0.854946167093045
"421010063001",108,-2.18388179659268
"421010063001",139,-2.18332575363072
"421010063001",143,-0.85752202860424
"421010063001",175,-0.857988836283266
"421010063001",421,-2.18316250461621
"421010063001",507,-2.18420312784262
"421010137004",11,-2.33237136092352
"421010074002",74,-3.27012925537321
"421010074002",139,-3.28262204799454
"421010074002",175,-3.27975114230496
"421010074002",235,-3.2720852249718
"421010134022",175,-0.669235468151714
"421010134022",210,-0.670105033185226
"421010134022",235,-0.670288762529232
"421010326006",11,0.747910093467488
"421010326006",507,1.46972544397048
"421010093001",74,-1.77384350164659
"421010093001",235,-1.77343957032941
"421010315013",175,-2.59930913869408
"421010315013",421,-2.59925233149539
"421010315022",108,-4.33715607501085
"421010315022",175,-4.33698275306748
"421010315022",421,-4.3364787918993
"421010067002",11,0
"421010067002",74,0
"421010067002",90,0
"421010067002",108,0
"421010067002",169,0
"421010067002",175,0
"421010067002",233,0
"421010067002",262,0
"421010067002",317,0
"421010360001",175,-7.6058968927159
"421010101003",108,-1.41585653303682
"421010087022",11,-0.194173277524934
"421010087022",74,0.0378653086264522
"421010090002",175,-1.91417193059632
"421010090002",205,-4.41481998156495
"421010090002",210,-4.41488479988291
"421010090002",235,-4.4148953540842
"421010090002",243,-4.41473465761271
"421010071024",11,-1.47793516388739
"421010071024",88,-1.4770809782837
"421010071024",90,-1.47721386303696
"421010071024",206,-1.47704115780999
"421010071024",210,-1.47680980194098
"421010071024",294,-1.47690936335286
"421010298004",11,-4.23254009150786
"421010298004",108,-4.23857713184462
"421010313001",210,-2.65690836126472
"421010202002",139,-4.66601494117352
"421010202002",267,-4.66522730321972
"421010114003",88,-1.79929340419762
"421010301002",74,-4.9624425560105
"421010301002",108,-4.96249894623107
"421010301002",175,-2.57865479928275
"421010301002",200,-4.96247965830055
"421010301002",205,-4.96252166589326
"421010301002",210,-10.697169915552
"421010096004",74,-3.9766611868893
"421010096004",200,-3.97693453770878
"421010348021",11,-3.08300300997645
"421010348021",88,-3.07228193082448
"421010348021",175,-3.06995493243082
"421010348021",234,-3.06528449763877
"421010348021",242,-3.07050846539604
"421010347013",11,-2.88685035221264
"421010268002",175,-0.916764538463437
"421010268002",294,-0.916973787800093
"421010198005",11,-2.27610217703761
"421010198005",74,-2.29527328514094
"421010359001",11,-3.33634959297054
"421010359001",74,-7.79719076101172
"421010359001",139,-3.32764478204494
"421010001002",11,-2.15296973246643
"421010001002",175,-2.15000695606365
"421010001002",205,-2.15007971288852
"421010031006",11,0.615930878639279
"421010031006",139,0.62616724854476
"421010031006",169,0.627172760231603
"421010031006",200,0.00120494148458613
"421010031006",205,0.626304136088921
"421010031006",206,-0.000870153423361888
"421010031006",210,1.39994558850099
"421010031006",294,0.626424270602134
"421010031006",362,0.626030907310515
"421010031006",421,0.625992559890724
"421010195011",11,-4.30290118893663
"421010195011",175,-0.765621276349355
"421010352002",210,-2.6419436668374
"421010352002",262,-2.63875855075349
"421010352002",421,-2.64112852962968
"421010145001",11,-2.91749785069513
"421010145001",294,-2.89305217626795
"421010178005",88,-1.14915509452582
"421010178005",175,-2.00644707812732
"421010178005",210,-2.00590241589424
"421010291003",11,-2.00534510850891
"421010291003",74,-2.0135550161395
"421010291003",309,-2.01282651378665
"421010334003",262,-3.63926870532989
"421010119003",11,-0.763871804275072
"421010119003",88,-2.14956511572759
"421010119003",90,-0.768072603125141
"421010119003",108,-2.15075701202369
"421010119003",120,-0.769910573386
"421010119003",139,-2.15041825762265
"421010119003",143,-2.15036048066894
"421010119003",175,-2.15064487084475
"421010119003",233,-0.769394796611262
"421010119003",235,-2.15124997544065
"421010266001",175,-2.63993610683388
"421010266001",200,-4.97915921059338
"421010266001",210,-11.0006081377585
"421010283007",11,-2.70164229570686
"421010283007",175,-2.69994450343639
"421010246003",11,-4.16161334572575
"421010246003",88,-4.16360085968026
"421010246003",175,-4.16403224738983
"421010246003",235,-0.985888216426336
"421010118002",143,-5.10431665325167
"421010118002",175,-2.25145150201423
"421010118002",200,-5.10464422241128
"421010342001",11,-2.71236649262143
"421010342001",175,-2.70390206351151
"421010136024",507,-1.62929178595283
"421010283001",108,-5.18298343321722
"421010283001",175,-2.2705248374063
"421010283001",200,-5.18252801050226
"421010283001",235,-5.18196951275409
"421010103001",11,-3.16491756176936
"421010103001",88,-3.16279160350804
"421010103001",139,-3.16242701051882
"421010103001",175,-3.16233016661452
"421010040012",11,-1.27151449898329
"421010040012",88,0.000294413152664167
"421010040012",139,-1.27387358491546
"421010040012",204,-1.27362341209862
"421010040012",205,-1.27390513218101
"421010040012",210,-1.27416753404506
"421010040012",211,-1.27377094448656
"421010040012",262,-1.81718692397307
"421010040012",265,-1.2737793864891
"421010040012",309,-1.81835329976551
"421010002001",11,-1.43205426257024
"421010002001",139,-3.18502755346485
"421010002001",175,-3.18504310248326
"421010002001",200,-3.18506599001557
"421010002001",210,-3.18507737930021
"421010218003",90,-1.02001639294723
"421010218003",139,-1.97321705007561
"421010218003",267,-1.98242016420011
"421010218003",507,-1.97570642040028
"421010005001",74,-5.4237939339995
"421010005001",88,-5.41765823543976
"421010005001",175,-1.22114036515599
"421010005001",200,-5.42237303530325
"421010005001",205,-5.42076427924986
"421010005001",206,-5.41843188521849
"421010005001",210,-1.2228068650668
"421010005001",267,-5.42709647760992
"421010005001",292,-5.42026844778507
"421010147001",11,-2.00445873544436
"421010147001",88,-4.68432531929416
"421010147001",292,-4.68402448813175
"421010160001",200,-3.5364206722317
"421010188007",11,-3.42892579791984
"421010188007",90,-3.43163902961891
"421010175003",175,-0.874060404582855
"421010175003",200,-4.29220834304555
"421010175003",205,-4.29469354494844
"421010175003",210,-0.871486000128686
"421010175003",233,-4.29666622887195
"421010008041",175,-1.19459137328688
"421010008041",200,-1.19472583041255
"421010008041",210,-1.8538308083965
"421010008041",243,-4.42068514684658
"421010012022",242,-1.47123509594508
"421010025004",11,-2.70654329959075
"421010025004",74,-2.69138864410339
"421010025004",90,-2.69720047401841
"421010025004",175,-2.6930778124065
"421010025004",200,-2.69233594277607
"421010025004",205,-1.9310343233815
"421010025004",210,-1.92959261325654
"421010025004",265,-0.810825374613153
"421010025004",307,-2.69238910508424
"421010025004",317,-0.81015570515657
"421010363033",11,-3.38964933520782
