FacilityID,Facility,ProgramID,ActvityTypeCategory,ActivityType,Gender,AgeLow,AgeHigh,AttendanceWeekDate,RegisteredIndividualsCount,UniqueIndividualCount,ProgramScheduleID,DateFrom,DateTo,weekday,AttendenceRealDate,PPR_Properties_ObjectID,PUBLIC_NAME,PARENT_NAME,NESTED,OFFICIAL_NAME,LABEL,ALIAS,DPP_ASSET_ID,ADDRESS_911,ZIP_CODE,ADDRESS_BRT,ALIAS_ADDRESS,ACREAGE,PROPERTY_CLASSIFICATION,PPR_USE,PPR_DISTRICT,PPR_OPS_DISTRICT,COUNCIL_DISTRICT,POLICE_DISTRICT,CITY_SCALE_MAPS,LOCAL_SCALE_MAPS,PROGRAM_SITES,COMMENTS,NAME,ServiceAreaID,PPR_DIST
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4803",Cultural,Dance,M/F,"2","5",2021/10/25,"8","8","8511",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1139",Cultural,Dance,F,"5","18",2021/10/25,"6","6","8510",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1137",Cultural,Dance,F,"5","10",2021/10/25,"3","3","8509",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"414",Cultural,Dance,F,"5","18",2021/10/25,"2","2","8508",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1145",Athletic,Gymnastics / Tumbling,M/F,"18","36",2021/10/25,"14","14","8502",2021/09/15,2021/11/17,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1136",Cultural,Dance,F,"5","18",2021/10/25,"5","5","8507",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4800",Athletic,Gymnastics / Tumbling,M/F,"3","5",2021/10/25,"15","15","8504",2021/09/16,2021/11/18,Thursday,2021/10/28,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1143",Athletic,Gymnastics / Tumbling,F,"10","18",2021/10/25,"18","18","8503",2021/09/15,2021/11/17,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1146",Athletic,Gymnastics / Tumbling,F,"8","14",2021/10/25,"19","19","8501",2021/09/14,2021/11/19,Tuesday,2021/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4799",Athletic,Gymnastics / Tumbling,M/F,"18","99",2021/10/25,"10","10","8500",2021/09/14,2021/11/23,Tuesday,2021/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"3186",Athletic,Track / Running,F,"11","14",2021/10/25,"15","15","8488",2021/09/20,2021/11/24,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1142",Athletic,Gymnastics / Tumbling,M/F,"6","10",2021/10/25,"10","10","8497",2021/09/13,2021/11/15,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"412",Athletic,Gymnastics / Tumbling,M/F,"3","4",2021/10/25,"12","12","8498",2021/09/13,2021/11/15,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1144",Athletic,Gymnastics / Tumbling,F,"9","15",2021/10/25,"13","13","8496",2021/09/18,2021/11/20,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1141",Athletic,Gymnastics / Tumbling,F,"4","5",2021/10/25,"12","12","8495",2021/09/15,2021/11/17,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1141",Athletic,Gymnastics / Tumbling,F,"4","5",2021/10/25,"12","12","8495",2021/09/15,2021/11/17,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1633",Cultural,Dance,M/F,"5","7",2021/10/25,"2","2","8490",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1134",Cultural,Dance,F,"5","18",2021/10/25,"6","6","8491",2021/09/18,2021/12/18,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2052",Athletic,Gymnastics / Tumbling,M,"6","18",2021/10/25,"15","15","8487",2021/09/18,2021/11/20,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1157",Athletic,Gymnastics / Tumbling,M/F,"8","18",2021/10/25,"7","7","8486",2021/09/14,2021/11/19,Tuesday,2021/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2128",Athletic,Track / Running,F,"8","10",2021/10/25,"15","15","8485",2021/09/20,2021/11/24,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"416",After School,After School,M/F,"5","12",2021/10/25,"25","25","8351",2021/09/13,2022/05/27,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2050",Athletic,Gymnastics / Tumbling,M/F,"6","18",2021/10/25,"16","16","8494",2021/09/18,2021/11/20,Saturday,2021/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"676",Athletic,Martial Arts,M/F,"9","80",2021/10/25,"12","12","8489",2021/09/06,2021/12/22,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"676",Athletic,Martial Arts,M/F,"9","80",2021/10/25,"25","25","8489",2021/09/06,2021/12/22,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1152",Athletic,Gymnastics / Tumbling,F,"8","18",2021/10/25,"25","25","8484",2021/09/13,2021/11/18,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{0B531E20-3B59-496E-8C6C-22F128AF0786},Tarken Recreation Center,"2331",Athletic,Soccer,M/F,"7","12",2021/09/20,"31","25","8368",2021/09/15,2021/10/27,Wednesday,2021/09/22,,,,,,,,,,,,,,,,,,,,,,,,,,
{0B531E20-3B59-496E-8C6C-22F128AF0786},Tarken Recreation Center,"2331",Athletic,Soccer,M/F,"7","12",2021/09/20,"31","25","8368",2021/09/15,2021/10/27,Wednesday,2021/09/22,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"1096",Athletic,Martial Arts,M/F,"3","99",2021/10/25,"15","9","8627",2021/09/13,2022/05/19,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"2367",Cultural,Dance,M/F,"8","14",2021/10/25,"8","8","8626",2021/10/20,2022/05/18,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"1991",Cultural,Dance,M/F,"3","17",2021/10/25,"21","21","8629",2021/10/20,2022/05/18,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"2366",Cultural,Dance,M/F,"5","7",2021/10/25,"16","16","8625",2021/10/20,2022/05/18,Wednesday,2021/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"4812",Other,Video Games,M/F,"6","11",2021/10/18,"9","9","8547",2021/09/28,2021/11/04,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{BB9EA2DF-1580-4F4D-A90B-4342E8782E16},Ramp Playground,"3834",Athletic,Martial Arts,M/F,"5","12",2021/10/25,"19","8","8274",2021/09/13,2022/06/09,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"467",Other,Older Adults,M/F,"50","95",2021/10/18,"32","24","8421",2021/09/24,2022/09/30,Friday,2021/10/22,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"461",Athletic,Gymnastics / Tumbling,M/F,"4","18",2021/10/18,"12","9","8416",2021/10/06,2022/04/28,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"3973",Athletic,Gymnastics / Tumbling,M/F,"7","18",2021/10/18,"15","14","8417",2021/10/07,2022/04/28,Thursday,2021/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"3970",Athletic,Gymnastics / Tumbling,M/F,"4","6",2021/10/18,"15","15","8418",2021/10/06,2022/04/27,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"462",Cultural,Dance,M/F,"4","6",2021/10/18,"12","11","8419",2021/10/15,2022/05/06,Friday,2021/10/22,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"3969",Cultural,Dance,M/F,"7","12",2021/10/18,"19","18","8420",2021/10/15,2022/05/06,Friday,2021/10/22,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"456",After School,After School,M/F,"6","12",2021/10/18,"12","12","8315",2021/09/13,2022/05/27,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"467",Other,Older Adults,M/F,"50","95",2021/10/11,"32","23","8421",2021/09/24,2022/09/30,Friday,2021/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"3973",Athletic,Gymnastics / Tumbling,M/F,"7","18",2021/10/11,"15","15","8417",2021/10/07,2022/04/28,Thursday,2021/10/14,,,,,,,,,,,,,,,,,,,,,,,,,,
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,"456",After School,After School,M/F,"6","12",2021/10/11,"12","10","8315",2021/09/13,2022/05/27,Monday,2021/10/11,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"137",Other,Mentoring,M/F,"13","19",2021/10/18,"0","3","8461",2021/09/25,2022/06/11,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"3782",Educational,Educational,M/F,"6","12",2021/10/18,"3","2","8460",2021/09/21,2022/06/14,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{BB9EA2DF-1580-4F4D-A90B-4342E8782E16},Ramp Playground,"3834",Athletic,Martial Arts,M/F,"5","12",2021/10/18,"18","9","8274",2021/09/13,2022/06/09,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"4783",Cultural,Dance,M/F,"5","13",2021/10/18,"16","16","8456",2021/09/14,2022/06/10,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4802",Educational,Educational,M/F,"5","14",2021/10/25,"6","0","8506",2021/09/13,2022/05/27,Monday,2021/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4761",Educational,Cooking,M/F,"7","16",2021/10/25,"10","0","8385",2021/10/05,2021/12/14,Tuesday,2021/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,"1183",Athletic,Cheerleading,M/F,"6","14",2021/10/18,"100","100","8542",2021/08/30,2021/12/23,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,"1181",Athletic,Football,M,"5","14",2021/10/18,"300","295","8543",2021/08/30,2021/12/23,Sunday,2021/10/24,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4803",Cultural,Dance,M/F,"2","5",2021/10/18,"8","8","8511",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1139",Cultural,Dance,F,"5","18",2021/10/18,"6","6","8510",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1137",Cultural,Dance,F,"5","10",2021/10/18,"3","3","8509",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"414",Cultural,Dance,F,"5","18",2021/10/18,"2","2","8508",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1145",Athletic,Gymnastics / Tumbling,M/F,"18","36",2021/10/18,"14","14","8502",2021/09/15,2021/11/17,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4800",Athletic,Gymnastics / Tumbling,M/F,"3","5",2021/10/18,"15","15","8504",2021/09/16,2021/11/18,Thursday,2021/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1143",Athletic,Gymnastics / Tumbling,F,"10","18",2021/10/18,"18","18","8503",2021/09/15,2021/11/17,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1146",Athletic,Gymnastics / Tumbling,F,"8","14",2021/10/18,"19","19","8501",2021/09/14,2021/11/19,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4799",Athletic,Gymnastics / Tumbling,M/F,"18","99",2021/10/18,"10","10","8500",2021/09/14,2021/11/23,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"3186",Athletic,Track / Running,F,"11","14",2021/10/18,"15","15","8488",2021/09/20,2021/11/24,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1142",Athletic,Gymnastics / Tumbling,M/F,"6","10",2021/10/18,"10","10","8497",2021/09/13,2021/11/15,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"412",Athletic,Gymnastics / Tumbling,M/F,"3","4",2021/10/18,"12","12","8498",2021/09/13,2021/11/15,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1144",Athletic,Gymnastics / Tumbling,F,"9","15",2021/10/18,"13","13","8496",2021/09/18,2021/11/20,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1141",Athletic,Gymnastics / Tumbling,F,"4","5",2021/10/18,"12","12","8495",2021/09/15,2021/11/17,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1633",Cultural,Dance,M/F,"5","7",2021/10/18,"2","2","8490",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1134",Cultural,Dance,F,"5","18",2021/10/18,"6","6","8491",2021/09/18,2021/12/18,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2052",Athletic,Gymnastics / Tumbling,M,"6","18",2021/10/18,"15","15","8487",2021/09/18,2021/11/20,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1157",Athletic,Gymnastics / Tumbling,M/F,"8","18",2021/10/18,"7","7","8486",2021/09/14,2021/11/19,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2128",Athletic,Track / Running,F,"8","10",2021/10/18,"15","15","8485",2021/09/20,2021/11/24,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"416",After School,After School,M/F,"5","12",2021/10/18,"25","25","8351",2021/09/13,2022/05/27,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"2050",Athletic,Gymnastics / Tumbling,M/F,"6","18",2021/10/18,"16","16","8494",2021/09/18,2021/11/20,Saturday,2021/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"676",Athletic,Martial Arts,M/F,"9","80",2021/10/18,"12","12","8489",2021/09/06,2021/12/22,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1152",Athletic,Gymnastics / Tumbling,F,"8","18",2021/10/18,"25","25","8484",2021/09/13,2021/11/18,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"1140",Cultural,Ceramics,M/F,"18","99",2021/10/18,"15","13","8628",2021/09/20,2022/05/18,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"1096",Athletic,Martial Arts,M/F,"3","99",2021/10/18,"15","9","8627",2021/09/13,2022/05/19,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,"1096",Athletic,Martial Arts,M/F,"3","99",2021/10/18,"15","9","8627",2021/09/13,2022/05/19,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"3782",Educational,Educational,M/F,"6","12",2021/10/18,"2","2","8460",2021/09/21,2022/06/14,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"114",Educational,Educational,F,"9","13",2021/10/18,"3","3","8458",2021/09/22,2022/06/01,Wednesday,2021/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4760",Athletic,Soccer,M/F,"3","6",2021/10/18,"30","0","8384",2021/09/13,2021/11/10,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4760",Athletic,Soccer,M/F,"3","6",2021/10/18,"30","0","8384",2021/09/13,2021/11/10,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4804",Educational,Educational,M/F,"3","4",2021/10/18,"13","0","8512",2021/09/20,2022/05/20,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4802",Educational,Educational,M/F,"5","14",2021/10/18,"8","0","8506",2021/09/13,2022/05/27,Monday,2021/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,"4761",Educational,Cooking,M/F,"7","16",2021/10/18,"8","0","8385",2021/10/05,2021/12/14,Tuesday,2021/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"3782",Educational,Educational,M/F,"6","12",2021/10/11,"2","2","8460",2021/09/21,2022/06/14,Tuesday,2021/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,"1183",Athletic,Cheerleading,M/F,"6","14",2021/10/11,"100","100","8542",2021/08/30,2021/12/23,Monday,2021/10/11,,,,,,,,,,,,,,,,,,,,,,,,,,
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,"1181",Athletic,Football,M,"5","14",2021/10/11,"300","296","8543",2021/08/30,2021/12/23,Sunday,2021/10/17,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"114",Educational,Educational,F,"9","13",2021/10/11,"2","2","8458",2021/09/22,2022/06/01,Wednesday,2021/10/13,,,,,,,,,,,,,,,,,,,,,,,,,,
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,"4783",Cultural,Dance,M/F,"5","13",2021/10/11,"16","14","8456",2021/09/14,2022/06/10,Tuesday,2021/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4803",Cultural,Dance,M/F,"2","5",2021/10/11,"8","8","8511",2021/09/18,2021/12/18,Saturday,2021/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1139",Cultural,Dance,F,"5","18",2021/10/11,"6","6","8510",2021/09/18,2021/12/18,Saturday,2021/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1137",Cultural,Dance,F,"5","10",2021/10/11,"3","3","8509",2021/09/18,2021/12/18,Saturday,2021/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"414",Cultural,Dance,F,"5","18",2021/10/11,"2","2","8508",2021/09/18,2021/12/18,Saturday,2021/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1145",Athletic,Gymnastics / Tumbling,M/F,"18","36",2021/10/11,"14","14","8502",2021/09/15,2021/11/17,Wednesday,2021/10/13,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1136",Cultural,Dance,F,"5","18",2021/10/11,"5","5","8507",2021/09/18,2021/12/18,Saturday,2021/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4800",Athletic,Gymnastics / Tumbling,M/F,"3","5",2021/10/11,"15","15","8504",2021/09/16,2021/11/18,Thursday,2021/10/14,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1143",Athletic,Gymnastics / Tumbling,F,"10","18",2021/10/11,"18","18","8503",2021/09/15,2021/11/17,Wednesday,2021/10/13,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"1146",Athletic,Gymnastics / Tumbling,F,"8","14",2021/10/11,"19","19","8501",2021/09/14,2021/11/19,Tuesday,2021/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"4799",Athletic,Gymnastics / Tumbling,M/F,"18","99",2021/10/11,"10","10","8500",2021/09/14,2021/11/23,Tuesday,2021/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,"3186",Athletic,Track / Running,F,"11","14",2021/10/11,"15","15","8488",2021/09/20,2021/11/24,Monday,2021/10/11,,,,,,,,,,,,,,,,,,,,,,,,,,
