FacilityID,Facility,ProgramID,ActvityTypeCategory,ActivityType,Gender,AgeLow,AgeHigh,AttendanceWeekDate,RegisteredIndividualsCount,UniqueIndividualCount,ProgramScheduleID,DateFrom,DateTo,weekday,AttendenceRealDate
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,3018,Athletic,Basketball,M/F,6,10,2021/03/15,3,3,7667,2021/03/03,2021/08/04,Wednesday,2021/03/17
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,2021/03/15,30,25,7639,2021/02/24,2021/04/28,Wednesday,2021/03/17
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,2021/03/15,30,25,7639,2021/02/24,2021/04/28,Wednesday,2021/03/17
{9B394D21-3687-46B2-AE67-D395D10FF670},Heitzman Recreation Center,480,Athletic,Basketball,M/F,10,15,2021/03/08,6,6,7640,2021/03/04,2021/04/29,Monday,2021/03/08
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4235,Athletic,Fitness,M/F,13,99,2021/03/08,6,5,7599,2021/02/06,2021/03/27,Saturday,2021/03/13
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,2021/03/08,20,16,7639,2021/02/24,2021/04/28,Wednesday,2021/03/10
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4498,Athletic,Soccer,F,7,9,2021/03/08,20,16,7639,2021/02/24,2021/04/28,Wednesday,2021/03/10
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,3018,Athletic,Basketball,M/F,6,10,2021/03/08,3,2,7667,2021/03/03,2021/08/04,Wednesday,2021/03/10
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4235,Athletic,Fitness,M/F,13,99,2021/03/01,6,4,7599,2021/02/06,2021/03/27,Saturday,2021/03/06
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,2021/03/01,26,24,7642,2021/02/24,2021/03/24,Wednesday,2021/03/03
{63FCC6C7-8806-4FD7-B0E9-ECB47669EEA6},Pennypack Environmental Center,3446,Environmental/Outdoor,Environmental,M/F,5,17,2021/03/01,26,24,7643,2021/02/25,2021/03/25,Thursday,2021/03/04
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4235,Athletic,Fitness,M/F,13,99,2021/02/22,6,5,7599,2021/02/06,2021/03/27,Saturday,2021/02/27
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,4235,Athletic,Fitness,M/F,13,99,2021/02/15,6,0,7599,2021/02/06,2021/03/27,Saturday,2021/02/20
{3B42574C-7C7C-4775-94C3-7624468F5715},Rizzo Rink,1273,Other,Public / Open Programming,M/F,1,99,2021/02/15,277,277,7627,2021/02/09,2021/03/19,Saturday,2021/02/20
