"","GEOID","avgDeviceResiding","population","quotient"
"1088","421010319002",32.3636363636364,1181,36.4915730337079
"1089","421010319003",39.5454545454545,878,22.2022988505747
"1090","421010319004",28.4545454545455,661,23.2300319488818
"1091","421010319005",45.5454545454545,1814,39.8283433133733
"1092","421010320001",36.2727272727273,593,16.3483709273183
"1093","421010320002",999.363636363636,1064,1.06467752205949
"1094","421010320003",37.5454545454545,1127,30.0169491525424
"1095","421010320004",42.5454545454545,1039,24.4209401709402
"1096","421010320005",46.4545454545455,956,20.5792563600783
"1097","421010320006",20.8181818181818,1532,73.589519650655
"1098","421010320007",46.1818181818182,1071,23.1909448818898
"1099","421010321001",67.5454545454545,1749,25.8936742934051
"1100","421010321002",41.5454545454545,862,20.7483588621444
"1101","421010321003",52.0909090909091,1459,28.0087260034904
"1102","421010323001",67.4545454545455,728,10.7924528301887
"1103","421010323002",45.3636363636364,1314,28.9659318637275
"1104","421010323003",62.3636363636364,1577,25.2871720116618
"1105","421010325001",48.0909090909091,835,17.3629489603025
"1106","421010325002",59.1818181818182,2112,35.6866359447005
"1107","421010325003",49.7272727272727,2235,44.945155393053
"1108","421010325004",68.8181818181818,961,13.9643328929987
"1109","421010326001",47,918,19.531914893617
"1110","421010326002",37.2727272727273,807,21.6512195121951
"1111","421010326003",67.4545454545455,1979,29.3382749326146
"1112","421010326004",39.2727272727273,1263,32.1597222222222
"1113","421010326005",21.3636363636364,336,15.7276595744681
"1114","421010326006",42.0909090909091,1487,35.3282937365011
"1115","421010326007",35.8181818181818,821,22.9213197969543
"1116","421010329001",85.2727272727273,416,4.87846481876333
"1117","421010329002",157.636363636364,623,3.95213379469435
"1118","421010329003",33.3636363636364,886,26.5558583106267
"1119","421010329004",40.1818181818182,722,17.9683257918552
"1120","421010329005",51.1818181818182,1054,20.5932504440497
"1121","421010330001",25.8181818181818,595,23.0457746478873
"1122","421010330002",40.4545454545455,763,18.8606741573034
"1123","421010330003",38.9090909090909,1557,40.0163551401869
"1124","421010330004",107,2180,20.3738317757009
"1125","421010330005",63.8181818181818,1657,25.9643874643875
"1126","421010330006",34.5454545454545,1105,31.9868421052632
"1127","421010330007",22.9090909090909,537,23.4404761904762
"1128","421010331011",52.3636363636364,1572,30.0208333333333
"1129","421010331012",57.3636363636364,1205,21.0063391442155
"1130","421010331013",31.8181818181818,1005,31.5857142857143
"1131","421010331014",51.8181818181818,1282,24.740350877193
"1132","421010331021",39.2727272727273,992,25.2592592592593
"1133","421010331022",39.2727272727273,885,22.5347222222222
"1134","421010331023",29.8181818181818,953,31.9603658536585
"1135","421010331024",60.5454545454545,1218,20.1171171171171
"1136","421010332001",67,1822,27.1940298507463
"1137","421010332002",56.8181818181818,1138,20.0288
"1138","421010333001",55,1591,28.9272727272727
"1139","421010333002",79.8181818181818,1460,18.2915717539863
"1140","421010333003",43.8181818181818,1096,25.0124481327801
"1141","421010334001",45.8181818181818,839,18.3115079365079
"1142","421010334002",182.909090909091,1368,7.47912524850895
"1143","421010334003",58.1818181818182,1171,20.1265625
"1144","421010334004",68.9090909090909,2241,32.5211081794195
"1145","421010335001",40.7272727272727,1029,25.265625
"1146","421010335002",63.9090909090909,1903,29.7766714082504
"1147","421010335003",96.6363636363636,1043,10.7930385700847
"1148","421010336001",32.8181818181818,542,16.5152354570637
"1149","421010336002",46.8181818181818,789,16.852427184466
"1150","421010336003",78.6363636363636,3883,49.3791907514451
"1151","421010336004",48.7272727272727,1276,26.1865671641791
"1152","421010336005",45.9090909090909,798,17.3821782178218
"1153","421010337011",99.7272727272727,1754,17.587967183227
"1154","421010337012",36.4545454545455,976,26.7730673316708
"1155","421010337013",137.454545454545,3859,28.0747354497354
"1156","421010337021",173,1014,5.86127167630058
"1157","421010337022",102,2431,23.8333333333333
"1158","421010337023",44.2727272727273,500,11.2936344969199
"1159","421010337024",22.4545454545455,915,40.748987854251
"1160","421010338001",90.6363636363636,3070,33.8716148445336
"1161","421010338002",141.909090909091,909,6.40550928891736
"1162","421010338003",24.3636363636364,429,17.6082089552239
"1163","421010338004",52.8181818181818,736,13.934595524957
"1164","421010338005",51.2727272727273,1236,24.1063829787234
"1165","421010339001",32.3636363636364,759,23.4522471910112
"1166","421010339002",53.2727272727273,1876,35.2150170648464
"1167","421010339003",36,498,13.8333333333333
"1168","421010340001",50.8181818181818,1284,25.2665474060823
"1169","421010340002",39,1093,28.025641025641
"1170","421010340003",22.4545454545455,705,31.3967611336032
"1171","421010341001",123.454545454545,786,6.36671575846834
"1172","421010341002",81.7272727272727,1504,18.4026696329255
"1173","421010341003",19.7272727272727,996,50.4884792626728
"1174","421010341004",27.1818181818182,950,34.9498327759197
"1175","421010341005",48.2727272727273,999,20.6949152542373
"1176","421010341006",42.0909090909091,494,11.7365010799136
"1177","421010342001",61.8181818181818,1476,23.8764705882353
"1178","421010342002",93.8181818181818,1878,20.0174418604651
"1179","421010344001",74.8181818181818,1309,17.4957472660996
"1180","421010344002",59.4545454545455,1682,28.2905198776758
"1181","421010344003",191.090909090909,2272,11.8896289248335
"1182","421010344004",88.5454545454545,2781,31.4075975359343
"1183","421010345011",75.6363636363636,2199,29.0733173076923
"1184","421010345012",79.6363636363636,2044,25.6666666666667
"1185","421010345021",56.4545454545455,1282,22.7085346215781
"1186","421010345022",136.272727272727,2614,19.1821214142762
"1187","421010345023",102.636363636364,1776,17.303808680248
"1188","421010346001",236.727272727273,2496,10.5437788018433
"1189","421010347011",90.6363636363636,2844,31.3781344032096
"1190","421010347012",123.363636363636,2302,18.6602800294768
"1191","421010347013",57.8181818181818,1733,29.9732704402516
"1192","421010347021",81,2167,26.7530864197531
"1193","421010347022",120.090909090909,913,7.60257380772142
"1194","421010347023",73.6363636363636,755,10.2530864197531
"1195","421010348011",95.0909090909091,1423,14.9646271510516
"1196","421010348012",76.1818181818182,1501,19.7028639618138
"1197","421010348013",88.0909090909091,1676,19.0257997936016
"1198","421010348021",109.909090909091,2566,23.3465674110835
"1199","421010348022",81.3636363636364,1339,16.4569832402235
"1200","421010348023",88.3636363636364,1580,17.880658436214
"1201","421010348031",644.090909090909,1179,1.83048694424841
"1202","421010348032",111.909090909091,2456,21.9463850528026
"1203","421010348033",31,674,21.741935483871
"1204","421010349001",165.636363636364,883,5.33095499451153
"1205","421010349002",105.727272727273,2341,22.1418744625967
"1206","421010349003",24.2727272727273,1021,42.063670411985
"1207","421010349004",66.2727272727273,1071,16.1604938271605
"1208","421010351001",49.8181818181818,1948,39.1021897810219
"1209","421010351002",82.7272727272727,2239,27.0648351648352
"1210","421010352001",89.4545454545455,2138,23.900406504065
"1211","421010352002",28,1005,35.8928571428571
"1212","421010352003",59.3636363636364,1543,25.9923430321593
"1213","421010353011",122.272727272727,2770,22.6542750929368
"1214","421010353012",89,2157,24.2359550561798
"1215","421010353013",26.6363636363636,623,23.3890784982935
"1216","421010353021",85.1818181818182,1805,21.1899679829242
"1217","421010353022",207.363636363636,2711,13.0736519070583
"1218","421010355001",240.181818181818,2729,11.3622255866768
"1219","421010355002",73.0909090909091,2619,35.8320895522388
"1220","421010355003",249.727272727273,2600,10.4113578449217
"1221","421010356011",112.818181818182,2135,18.9242546333602
"1222","421010356012",86.9090909090909,1718,19.7677824267782
"1223","421010356013",44.4545454545455,543,12.2147239263804
"1224","421010356014",64.4545454545455,876,13.5909732016925
"1225","421010356021",58.4545454545455,1286,22
"1226","421010356022",112.363636363636,2375,21.1367313915858
"1227","421010357011",138.272727272727,2211,15.9901380670611
"1228","421010357012",253,2720,10.7509881422925
"1229","421010357021",116.818181818182,1698,14.5354085603113
"1230","421010357022",167.909090909091,2460,14.6507850568489
"1231","421010358001",524.181818181818,2849,5.43513701005897
"1232","421010358002",80.1818181818182,1699,21.1893424036281
"1233","421010358003",92.9090909090909,2258,24.3033268101761
"1234","421010359001",149.818181818182,2815,18.7894417475728
"1235","421010359002",138.818181818182,2733,19.6876227897839
"1236","421010360001",214.727272727273,3472,16.1693480101609
"1237","421010361001",44.8181818181818,1391,31.0365111561866
"1238","421010361002",47,929,19.7659574468085
"1239","421010361003",92.4545454545455,1729,18.701081612586
"1240","421010362011",71.5454545454545,1571,21.9580686149936
"1241","421010362012",819.363636363636,784,0.956840119826917
"1242","421010362013",63,1701,27
"1243","421010362014",37.8181818181818,1097,29.0072115384615
"1244","421010362021",84.4545454545455,1159,13.7233584499462
"1245","421010362022",190,1592,8.37894736842105
"1246","421010362023",48.8181818181818,1538,31.5046554934823
"1247","421010362024",41.9090909090909,1950,46.529284164859
"1248","421010362031",87,1568,18.0229885057471
"1249","421010362032",40.0909090909091,1191,29.7074829931973
"1250","421010362033",100.272727272727,2352,23.456029011786
"1251","421010363011",92.2727272727273,1998,21.6532019704434
"1252","421010363012",56.8181818181818,1971,34.6896
"1253","421010363021",58.6363636363636,1827,31.1581395348837
"1254","421010363022",81.3636363636364,1878,23.0815642458101
"1255","421010363031",172.545454545455,2456,14.2339304531085
"1256","421010363032",71.6363636363636,1142,15.9416243654822
"1257","421010363033",78.7272727272727,1571,19.9549653579677
"1258","421010363034",54.1818181818182,1423,26.2634228187919
"1259","421010364001",36.0909090909091,1037,28.7329974811083
"1260","421010365011",113.636363636364,1948,17.1424
"1261","421010365012",112.363636363636,2395,21.3147249190939
"1262","421010365013",60.4545454545455,988,16.3428571428571
"1263","421010365021",118.090909090909,2715,22.9907621247113
"1264","421010365022",129.727272727273,1498,11.5473020322355
"1265","421010366001",90.2727272727273,2604,28.8459214501511
"1266","421010367001",41.0909090909091,2044,49.7433628318584
"1267","421010367002",59.7272727272727,1568,26.2526636225266
"1268","421010369001",62.2727272727273,145,2.32846715328467
"1269","421010369002",77.1818181818182,1645,21.3133097762073
"1270","421010369003",194.636363636364,4099,21.0597851471275
"1271","421010372001",62.9090909090909,755,12.0014450867052
"1272","421010372002",130.181818181818,1688,12.9664804469274
"1273","421010372003",39,695,17.8205128205128
"1274","421010372004",68.9090909090909,1564,22.6965699208443
"1275","421010373001",70.5454545454545,2030,28.7757731958763
"1276","421010373002",209.454545454545,2144,10.2361111111111
"1277","421010373003",30.0909090909091,1585,52.6737160120846
"1278","421010375001",55.2727272727273,2163,39.1332236842105
"1279","421010375002",140.636363636364,1573,11.1848739495798
"1280","421010376001",33.9090909090909,855,25.2144772117963
"1281","421010376002",82.7272727272727,2432,29.3978021978022
"1282","421010377001",90.5454545454545,2578,28.4718875502008
"1283","421010377002",95.0909090909091,2085,21.9263862332696
"1284","421010377003",19.1818181818182,650,33.8862559241706
"1285","421010378001",33.1818181818182,945,28.4794520547945
"1286","421010378002",124.363636363636,443,3.56213450292398
"1287","421010378003",23.8181818181818,1086,45.5954198473282
"1288","421010379001",25.2727272727273,367,14.5215827338129
"1289","421010379002",42,732,17.4285714285714
"1290","421010379003",32.1818181818182,1044,32.4406779661017
"1291","421010379004",48.2727272727273,1072,22.2071563088512
"1292","421010379005",44.1818181818182,613,13.8744855967078
"1293","421010379006",29.2727272727273,1178,40.2422360248447
"1294","421010380001",53.1818181818182,1135,21.3418803418803
"1295","421010380002",38.8181818181818,1296,33.3864168618267
"1296","421010381001",156.727272727273,682,4.35150812064965
"1297","421010381002",46.0909090909091,163,3.53648915187377
"1298","421010382001",59.8181818181818,1006,16.8176291793313
"1299","421010382002",49.0909090909091,1029,20.9611111111111
"1300","421010382003",185.727272727273,1032,5.55653450807636
"1301","421010383001",227.636363636364,1661,7.29672523961661
"1302","421010383002",22.9090909090909,1126,49.1507936507937
"1303","421010383003",35.9090909090909,565,15.7341772151899
"1304","421010384001",72.2727272727273,1452,20.0905660377359
"1305","421010384002",50.4545454545455,1032,20.4540540540541
"1306","421010385001",540.181818181818,579,1.07186132615281
"1307","421010385002",67.6363636363636,1251,18.4959677419355
"1308","421010386001",53.2727272727273,1395,26.1860068259386
"1309","421010387001",13.4545454545455,861,63.9932432432432
"1310","421010387002",26.4545454545455,1955,73.9003436426117
"1311","421010388001",14.9090909090909,707,47.4207317073171
"1312","421010388002",27.0909090909091,950,35.0671140939597
"1313","421010388003",25.2727272727273,689,27.2625899280576
"1314","421010388004",28.1818181818182,1290,45.7741935483871
"1315","421010389001",891.181818181818,899,1.00877282464552
"1316","421010389002",39.8181818181818,1076,27.0228310502283
"1317","421010389003",37.7272727272727,1276,33.821686746988
"1318","421010390001",196,1008,5.14285714285714
"1319","421010390002",36.0909090909091,1771,49.0705289672544
"1320","421010390003",39.1818181818182,1105,28.2018561484919
"1321","421010390004",19.7272727272727,569,28.8433179723502
"1322","421010390005",35.3636363636364,717,20.2750642673522
"1323","421010390006",31.1818181818182,1492,47.8483965014577
"1324","421010390007",43.8181818181818,1291,29.4626556016598
"1325","421010390008",23,688,29.9130434782609
"1326","421019800001",1651.09090909091,416,0.251954630547297
"1327","421019801001",33.9090909090909,40,1.17962466487936
"1328","421019802001",115.454545454545,554,4.79842519685039
"1329","421019803001",107.272727272727,0,0
"1330","421019804001",34.9090909090909,0,0
"1331","421019805001",816.818181818182,0,0
"1332","421019806001",158.636363636364,0,0
"1333","421019807001",263.727272727273,0,0
"1334","421019808001",42,0,0
"1335","421019809001",286.272727272727,0,0
"1336","421019891001",16.6363636363636,1811,108.857923497268
