"origin","alpha","beta","theta","r2"
"421010286006",0.0227190068235637,-0.0778808302690908,0.100874305174621,0.0140372506562348
"421010280002",-0.0927228920943779,0.0162369264270696,-0.0440802151129372,0.0544251941722706
"421010279014",-0.0535119638746307,0.116210878347099,-0.151441527145958,0.0582042927103439
"421010273003",-0.105245460850273,0.050755631202106,0.188517291154158,0.0292136312296128
"421010273002",-0.114822629596337,0.175920905431968,0.250102824179007,0.0402060735623934
"421010267002",0.0333712169086661,-0.00169723735706167,-0.0128675869067994,0.00706560265846556
"421010252005",0.0308180218530504,0.0153350986494755,-0.0232889700024105,0.00288385872168705
"421010243002",-0.00322989779641147,-0.123932360140046,-0.0974889218426733,0.0155574594295893
"421010242002",-0.013762040762359,-0.150524112390513,0.156128972396456,0.0307247888047483
"421010238003",0.153715264334593,-0.187351444041001,0.0279021172328495,0.164100741428157
"421010217003",-0.0283304691979984,0.270703916198163,0.393817333285902,0.138595736673868
"421010216002",-0.031726680162669,0.202536371944682,0.222367303042122,0.0434790189360156
"421010216001",-0.0688064385918836,0.137351684889127,0.361213000022507,0.0930178324080492
"421010214005",-0.0197649928623191,-0.0321856871805934,0.219005596157845,0.028663719148328
"421010210003",-0.0220321099501259,0.215766063645357,0.459307216508808,0.203188840626935
"421010207004",0.0342669254853033,0.280334574435505,0.201391709938126,0.0659052023214186
"421010205002",-0.0465201152721385,-0.144798202099016,-0.187127218630944,0.0237518776180996
"421010203001",-0.0913761794552236,0.125364831835722,-0.116477787586931,0.0301144417765099
"421010202003",0.0613124077231715,0.11803631479028,-0.0427634844494137,0.0463112769327824
"421010202002",-0.0787844206991437,0.218208396421275,0.0426043529870443,0.0249434235684655
"421010201024",0.169605160069115,0.116867403576764,-0.0874901215283655,0.0409076894912784
"421010201013",-0.00291363523707715,-0.384085831992993,-0.0557695071965835,0.0539169348407603
"421010200002",0.0294911269316273,-0.0981943362717396,0.134169592487861,0.0576267231198113
"421010200001",0.101670926972696,-0.0457535024490767,-0.243617823263777,0.0511305251065957
"421010199004",-0.17105060295993,-0.0217287755639436,0.25611950977447,0.0493168265609629
"421010199002",-0.124695037926443,0.193827264180057,0.166708944099154,0.0322484386813163
"421010199001",-0.175186149257112,-0.180949648939152,0.210240004296103,0.080543231426019
"421010198004",-0.0625026449665668,0.00769482021817466,0.537206815282211,0.111626252355479
"421010198002",0.0596942701856322,0.239908457336709,0.00338550073398152,0.0514911514578745
"421010197005",0.203182548128617,-0.0953651980180411,-0.119059967772653,0.0326839111960357
"421010197002",-0.120770673913516,-0.34501334777862,-0.0670518593802085,0.0829771713569013
"421010192005",-0.183463012592718,-0.540465264717779,0.0383361391984426,0.128406942403374
"421010190001",0.0125910969699128,-0.244129862788977,0.135136596302795,0.0649328570131774
"421010177024",-0.0477173769164473,-0.413929940354442,-0.0286395279985426,0.0963708442324508
"421010176022",-0.352630125920053,0.272900316012636,0.660823275807342,0.2197575325269
"421010175006",-0.0131048513081627,-0.193629417699447,-0.0806198615992288,0.02588613653689
"421010175005",0.44709981877737,-0.129318672341768,-0.156869702350853,0.0941999615590743
"421010175003",-0.118372466374579,-0.228206318353775,0.142447947892938,0.03554096558154
"421010175001",-0.0644769183281624,0.270535686853989,0.0107463018357633,0.0440831104901447
"421010172024",0.037151958949116,-0.107769860542069,0.12179854021939,0.0170368953558632
"421010172022",0.291721111936919,-0.134430057270851,0.25899017302042,0.135469980663675
"421010171003",-0.0517117189732935,0.254135769558644,0.174467049091027,0.0423301588579533
"421010171001",-0.0378478633637663,0.0547071442861294,0.114306618768812,0.0151080031632288
"421010170002",0.0193935269100896,-0.363647892958315,0.118914662076741,0.0944840758216242
"421010169011",0.112278105360573,0.21360565732201,0.0120907539447384,0.0838385803564779
"421010168006",-0.0459495101092331,0.0876225660320214,-0.0461135539782216,0.00909473192019766
"421010168005",0.108551122496252,0.448182111584038,-0.0641419728618044,0.234246264501476
"421010168003",0.0375472955906988,0.297471212728088,0.0441221272653178,0.103069010623204
"421010168001",-0.0723499183030676,-0.0787027271700913,0.0795449269921335,0.0137116570425731
"421010167023",0.048691912205077,-0.0135111545641711,0.119351366960521,0.0237277585774352
"421010165002",-0.0298362480063276,-0.0789815495131419,0.38691170041057,0.0642470634387671
"421010164003",-0.0903421727470377,-0.253400095033774,0.0316834966509644,0.066366129792454
"421010164001",-0.238481175959566,0.048716707962119,-0.00522542785771883,0.0591576838611415
"421010162002",-0.776764989328821,-0.0643007385288132,0.0252290101498329,0.0499479405888279
"421010157002",-0.144526318585201,0.223745550354293,-0.368278815849219,0.123856291783209
"421010156002",0.0790401104555898,-0.00981551835481438,0.0359898436951485,0.0267454521190501
"421010153003",-0.132365574047091,0.154053764025204,-0.00240844777188742,0.0691671126751083
"421010149006",0.164520576669348,-0.352337135505542,0.101073419891529,0.225962662166803
"421010149005",0.131145536629722,-0.992036313937473,0.105006949954119,0.347788592776522
"421010149004",0.293662772620182,0.263905660529085,-0.0472838582607219,0.334351801411585
"421010146003",0.0934594858136644,-0.139815516796741,-0.420386002157708,0.106002841441328
"421010140002",-0.023674921326677,0.236340233198378,-0.0970073721140364,0.0344193427508771
"421010140001",-0.0389661004960868,-0.232631565918743,0.077507884304758,0.0298148954116493
"421010138002",0.0630008162104544,-0.2268934548753,-0.0479518512156845,0.0354540085952417
"421010137005",0.126957454287268,0.182787921231632,0.0996542834865085,0.05028628268523
"421010136023",0.531133833555916,0.351285231936579,0.0720641215113875,0.467466016910134
"421010136021",-0.0133052871296788,-0.168853919214464,0.404402090153711,0.147259989534271
"421010136012",0.112461057853344,0.530710908631587,-0.100090221622017,0.169821045493316
"421010136011",0.0676921659470032,0.501459333706466,0.0011424321977879,0.318636894724146
"421010135002",-0.0972746832187581,-0.318692554938494,-0.206886466281746,0.0469100120435467
"421010134023",-0.0738547490417184,-0.267817976202221,-0.113955704497053,0.0412847945543165
"421010134022",-0.121455803906286,0.0749613145547262,-0.0136326685950594,0.0347275707664818
"421010134021",-0.0760370695634067,-0.256068560168379,0.261569230314955,0.0746007429012157
"421010134012",0.263630609193833,-0.0429332012341784,0.0815090986097167,0.182203231051491
"421010133002",-0.0951790126981837,0.138346360370859,-0.0370920536322075,0.0188180087804549
"421010132001",0.0134747965887125,-0.204500079201696,-0.0904642395622019,0.0311826074670599
"421010121002",0.221851233161368,0.106461654941479,0.0520373165266202,0.258635260805737
"421010119004",0.113756267822811,-0.235256737526744,-0.106985150545306,0.141581785470163
"421010090002",0.0934627246907588,-0.0282927618049972,0.0302597998184118,0.0492477455484286
"421010088021",0.172656211239602,-1.0117979729674,-0.525381755451986,0.506905996615518
"421010084004",0.0811425133905428,-0.13574490514248,-0.0747569662334646,0.0309326765406287
"421010083011",0.289459605229923,-0.111526408431598,-0.310900919214351,0.213256220952148
"421010074001",-0.0869540219599348,-0.271463012913286,-0.404169583305635,0.248677675350374
"421010072005",0.61526107234217,-0.204736963724282,-0.291629832143898,0.362932031302504
"421010071023",0.132245781728899,-0.288223021332501,-0.219773021749361,0.102587455013562
"421010071013",-0.00318166601936552,0.062273714906719,-0.186748569218483,0.0430036222122202
"421010069002",0.10788057217322,-0.214094156573241,-0.380321217838084,0.100415161053754
"421010067004",-0.0319521954284524,-0.359191101875953,-0.0815874185043833,0.0354396401342366
"421010063004",0.0944618886224279,-0.0774576396050228,0.152442069720559,0.0387326452231668
"421010061002",-0.0725464580127397,0.253622631632397,0.108987088298239,0.051813526555019
"421010041012",0.000512973085061552,0.101549451934783,-0.197606623626305,0.0214473148352361
"421010041011",-0.0988494241750673,0.64267840410708,0.387939268634951,0.17608601936969
"421010038002",-0.0610331133259176,-0.109345860755017,0.222625391968456,0.0183908579377672
"421010036002",0.0931322144526147,-0.081119107062921,0.245004473541367,0.0379326610115763
"421010033005",-0.0750103818045966,0.463322889005539,0.0174384412784771,0.0960764620249706
"421010030024",-0.142316112203899,-0.380293297577802,0.534739668343668,0.0935298328589938
"421010030021",0.178833925845378,-0.189148071315747,-0.0903007765944846,0.0661832702306238
"421010029002",-0.175653883796809,-0.0402368537839824,0.481582348532885,0.0434067978590276
"421010028024",-0.079187394350462,0.134085848970883,-0.364517672720174,0.100292780708412
"421010028011",-0.202834386466907,-0.451461962242815,-0.148510193116435,0.178959054965546
"421010025004",0.060117198309863,-0.315606481563359,-0.306128933515773,0.0743603915744106
"421010024001",-0.00810787318169713,-0.0878605168666645,0.146309190964687,0.0342597862376655
"421010019002",-0.0636159498874678,-0.0262796627750967,-0.12077118590207,0.0473829269006635
"421010018002",-0.0344184136645404,0.0466562674981103,-0.178072954974517,0.0196803905168606
"421010013003",-0.114312450925334,-0.206023585590677,0.127268695805105,0.0579731673831798
"421010011013",0.0115907420815107,0.027804755873717,-0.0764037473681126,0.00265141387789194
"421010010021",-0.20241805237798,-0.149178398404455,-0.399285611412038,0.098060737615354
"421010008043",0.00170532446464601,0.00896317666467624,-0.156166646252021,0.0207279956294277
"421010008041",0.0380951255278301,-0.097241020902821,0.127083859585355,0.0210616894458089
"421010008031",-0.113721284024942,-0.131101681488091,-0.185737183280519,0.24884096297616
"421010005001",-0.0994586497964525,0.0571837945587831,-0.0329779015354894,0.010762805437184
"421010004021",0.0222839014544715,-0.0897303996179211,-0.00279535948575986,0.0384278943190478
"421010003002",0.0908860542366271,0.266799426178365,-0.272100664269714,0.134271862346777
"421010001002",-0.0458591050219459,0.141768760084268,0.0260145460606942,0.033979425371676
"421010291001",-0.0559564895645291,0.0835951365689502,0.238504962501501,0.0556156524964406
"421010290001",0.176305774531346,-0.0778334341231744,0.0386445144667954,0.117473234650979
"421010280004",-0.027348988666811,-0.193044457690796,-0.0199503148943523,0.0290530257930734
"421010253003",-0.0445936161083462,-0.268363932246634,0.570528690865592,0.1606775969954
"421010214004",-0.0813127954095207,0.0242160419312177,-0.0240784560444664,0.0377573464587645
"421010211001",-0.0289965349268528,0.139795918738607,0.41340686883216,0.138499972749343
"421010206001",-0.00427363817891926,-0.323393223898811,0.201945595418679,0.0549060337343554
"421010202005",-0.118982579489584,-0.468676055160723,-0.0287788791419655,0.132059561766223
"421010202004",-0.0732532051214313,0.461829650391366,-0.077268195963402,0.0863802753384673
"421010201012",-0.0942665199654037,0.0253683397551771,-0.321961000747464,0.100474075257411
"421010172023",0.0879798518366771,-0.281287979227616,0.12514244806546,0.0904255728499978
"421010172021",0.0274924471792875,0.276441607954998,0.0356352971735815,0.0393818952524128
"421010172013",0.114944241758762,-0.0491432740264837,0.126762972627825,0.0258539038452967
"421010170001",-0.108624000281108,0.243225059933048,0.153551916352281,0.0393120145540137
"421010169024",0.123679358567992,0.00219804545504473,-0.0864797559917687,0.0425358193469146
"421010169023",0.224821975613261,0.0925761633762054,-0.0185652938545086,0.0860990881456687
"421010169022",0.19893223792523,-0.30789417745227,-0.172899646541381,0.109314542012109
"421010168004",-0.056037733636014,-0.0152761114049359,-0.16414556761469,0.0138530467851589
"421010167012",0.0321352270968608,0.0323726406310207,0.107808826783066,0.0119322015486973
"421010161004",-0.15767432387779,-0.0254981980310259,0.249299488423451,0.0962992322017442
"421010152004",-0.0439235697153711,-0.081949090788254,-0.31249216727784,0.0460414721885055
"421010152003",0.0147086142433739,0.0831654856272014,-0.107444937868878,0.0141374855720978
"421010152002",0.0339433618011875,0.0799451768659918,-0.0459639060129989,0.010608192419658
"421010151023",0.118343063446276,0.312407325403807,0.0187480993047328,0.0907602680526109
"421010151012",0.245487569574275,-0.00552699594262856,-0.0747361686134058,0.171677086389544
"421010149003",0.0741593484027548,-0.24073368237533,-0.0278640079596294,0.033512383385887
"421010149002",0.11725730226259,0.0825227432980735,-0.134884989731586,0.0387411371877024
"421010148001",-0.127860697141056,0.365295821333395,-0.00833028002286551,0.0778493754025412
"421010144001",0.02527979811774,-0.351138665947474,-0.0972546129769872,0.12934998159391
"421010138001",-0.0676658738627893,0.0340468166032398,0.777315658985061,0.10480687695834
"421010137004",0.00962013823125495,0.351404281628589,-0.0623315092494726,0.070861766744901
"421010137003",0.122147926952794,0.0861576477136567,-0.0378707963615879,0.0422285084617771
"421010136024",-0.0529224375721448,0.329888237013284,-0.147939502925568,0.128361975213312
"421010133001",0.0185586308846574,-0.0544547420758548,0.0472318039107595,0.00588701812337155
"421010131001",-0.107255111150165,0.00428588942061807,-0.0189232509463682,0.0139113180756229
"421010122042",0.173649776577284,0.167741141233463,-0.151533874149722,0.111344692898302
"421010087021",0.00424936985616952,-0.771526148533338,-0.539781141610357,0.269999561605005
"421010087012",0.0153573893791658,-0.204629825679908,-0.0970647219707249,0.0164278876721205
"421010074003",-0.0982804073469709,0.193261833406654,-0.338224935661769,0.141691194202432
"421010067005",-0.00210451369911229,-0.116892618024806,-0.0506019678816046,0.0134856808277761
"421010055002",0.0138080860448394,-0.0862905832035722,0.471272743612148,0.202800609786575
"421010037013",-0.0260472413211905,0.0460971174601959,0.413708739901576,0.0378144969139544
"421010033002",0.0287806011898674,-0.203631209525309,0.0876648257458707,0.0485409997957314
"421010013005",0.0467210200206525,-0.0402854339877062,0.0019350856128486,0.00827188953490193
"421010013002",-0.0925862509516618,0.228354744110733,-0.48940205676608,0.112126159255484
"421010012014",-0.222866013337357,0.492728581459007,0.745958912085745,0.46901202212646
"421010010022",-0.211444934744322,0.508343305356543,-0.575555622928925,0.157008890331364
"421010007003",-0.0673231803380059,0.134511900731368,-0.177394030265973,0.0490763370254685
"421010004022",0.00207308508797791,0.0380765248526758,-0.122107371605253,0.00622899361052415
"421010004011",0.0178099845677614,-0.0405617547999435,-0.262329264755684,0.016476388984988
"421010390005",-0.000594656461864527,0.0560408926020395,-0.0886842114171762,0.0167068188079109
"421010383002",-0.0572502130516464,-0.184934241750415,0.240624348296646,0.0757768081141244
"421010376001",0.0632866047826096,-0.221642621502893,0.00613255064107667,0.0324363491771806
"421010373001",-0.0344486827495832,3.19120458624259e-05,0.0129050771338074,0.00140108369175779
"421010372001",0.0214922610821572,-0.449932314050834,-0.0610543153008775,0.0659792419582455
"421010283001",-0.00230629770972329,0.362273871921473,-0.0913849634555098,0.0958812399122468
"421010279022",-0.0696105748047908,0.1582364506033,-0.232430949385398,0.0507735465649209
"421010278004",-0.151182424392662,0.205642215674548,0.298991185564375,0.090162879037301
"421010277006",-0.0589552266384156,0.169405580545587,-0.121585771710353,0.0833807005267884
"421010276003",-0.0283108858310656,0.131398878810473,0.0797864470865762,0.0308014824647278
"421010276001",-0.109174799270424,0.0944772437908837,-0.0370234808912938,0.0850258108769754
"421010275002",0.103435336485142,-0.338586884778214,-0.125284526236317,0.0693241183066339
"421010267003",-0.0151388336368478,0.0333010692989977,-0.070161623207682,0.00739061410177514
"421010255001",-0.067210458180506,-0.106830348571085,0.207882558586486,0.138005324892522
"421010249001",-0.101770724886704,-0.0483597235784848,-0.166101128295599,0.0490500546946259
"421010247002",-0.0118055744064515,-0.0248821347119452,0.00353898409886129,0.00108590869692407
"421010247001",0.188737571963581,0.071136272079462,-0.163626660329985,0.365836480630034
"421010245002",-0.0453004283682656,-0.147291703800813,0.080122336017509,0.0196202387860267
"421010245001",-0.0857681322330931,0.0987101089713592,0.102349672135408,0.0189724463622644
"421010244002",-0.00452159348640675,0.0264188579484552,-0.228624331662663,0.0166361402756466
"421010244001",-0.0858195209165463,0.199529000531175,-0.148593731788614,0.0459758288215558
"421010239002",0.164586577647424,0.140273785469013,0.281418462854263,0.0917374647674381
"421010201011",0.0278018281011909,0.161002315810555,-0.0145541686213595,0.0191199399682086
"421010197004",0.0322301952086737,-0.0694253542029732,-0.19825427898586,0.0379697033246667
"421010191004",0.0300893678522075,0.0169262380114365,0.543948848711493,0.242976661380835
"421010177021",-0.112313045864643,-0.208282388550336,-0.0783283948957538,0.105907815287461
"421010175002",0.112995283130173,0.165636668741315,-0.310297194637203,0.126403447790065
"421010174001",-0.0511822588791266,-0.118094232993116,0.205527286990501,0.0252823368175328
"421010167013",0.149522548171518,-0.29167803951835,-0.201322288318736,0.046118391967664
"421010162003",-0.14626952476669,-0.405110016335519,-0.101086908284468,0.177559986888126
"421010160001",-0.173927695621198,0.289114309834236,0.32751845486268,0.103454825805968
"421010153002",-0.0958463541595397,0.282737012004619,0.133921402624319,0.0713126411478404
"421010149001",0.0938973472453674,0.00430060391853688,-0.132400030868001,0.0286369760509663
"421010147002",-0.0443792172768322,0.0635563566491155,0.169084796247754,0.0131454446647181
"421010145002",0.0696168066425591,-0.0504125727357253,-0.0490436482197201,0.0313416048140815
"421010137002",0.17401071672424,-0.0546601622790381,0.127580308658057,0.0862360279022893
"421010106001",0.0649541748463452,0.370451698258745,-0.101720644633537,0.249826829712783
"421010083023",0.14179262392757,0.480178034912499,-0.235873629846056,0.141011435783916
"421010064001",0.0903834446466543,0.353571167970172,-0.104553751271872,0.0831527241387964
"421010060005",-0.238824397891906,-0.51294918125899,-0.218492622781616,0.152487330262646
"421010041023",-0.0484031094579593,-0.171851870565898,0.00763352498484901,0.0170439534772216
"421010030014",0.125123069159686,-0.313060495052433,-0.171307243763838,0.144866423941804
"421010028021",-0.0975644546029976,0.173511699049274,-0.148273495140877,0.0896802356665093
"421010024003",-0.0390902077337268,0.107268831477441,-0.142497571937093,0.013973563914112
"421010024002",0.0524775165606778,0.0632959164575263,-0.124883057151817,0.00965950356913481
"421010019001",-0.024896515892622,0.0614223834006772,-0.369689300829964,0.0378999473070493
"421010010012",0.0435412210949221,0.0187001688994328,0.0624190186497824,0.00998435658704235
"421010003001",0.101425998061197,0.42781490354757,-0.705611895431264,0.230156628612942
"421010173002",-0.0323290461457166,0.106498093870027,0.116139404143492,0.0189048976565315
"421010170003",0.175714938719589,0.321043122578273,0.2337784395746,0.176269019411612
"421010122031",0.029403153292885,0.0110558648259971,-0.169126197507079,0.0485118646999371
"421010101006",0.142024439196546,-0.0393071882985307,-0.122484016028845,0.0989005503632912
"421010310004",0.118682288906955,-0.0399105461456792,0.0168350587094929,0.0529325193623284
"421010254003",-0.0747292940564585,-0.44183279654839,0.0417372891458999,0.213971741377426
"421010243004",0.00342637424464423,0.391296347564424,-0.352822376891218,0.101315241859398
"421010239001",0.0120145557346325,0.0226268216158977,0.219709410761212,0.024695365077593
"421010236002",0.187920309844226,0.0667415326201229,0.121512086189874,0.293109793768291
"421010212001",0.00349263819065638,0.0504630564138948,-0.0353615609248052,0.00210820735852101
"421010198001",-0.191975904053264,-0.480701315231955,0.200196598155968,0.123345803160699
"421010166002",0.0332782725328459,0.151412413372291,-0.181551827366086,0.0655373691064248
"421010135004",-0.0924256201274732,0.110868417107688,0.166484973293398,0.0203631778319135
"421010132002",-0.0585162896470516,0.415653685776503,-0.0562590603428203,0.10846545419854
"421010114001",0.211696235555155,-0.0696878032790687,-0.225176250657484,0.201175365009902
"421010081024",0.00910816269115063,0.0263749207883555,-0.211119249490583,0.0244316837336929
"421010237003",-0.0692617975530648,0.0711597114689013,0.191084507518147,0.0806965048686821
"421010010023",-0.162175169213467,0.0334680431687624,0.0171253954249056,0.0892307509373958
"421010358002",0.0491718125132717,-0.223155659934413,0.455618256448532,0.26228246802279
"421010313005",-0.109401274579229,-0.964315487285488,0.537282944698861,0.359556047012349
"421010302005",0.00562153196684982,-0.0653119736706114,0.28965773373925,0.0776911424983219
"421010212002",0.0741238518772701,0.190310194592076,0.0174255002734988,0.0460215506983573
"421010209002",0.0247572608074219,-0.0197178199473208,-0.0115382189748861,0.00576157722594889
"421010192001",-0.120657094877407,0.0789688450529008,-0.123790419347997,0.0627378541887664
"421010191006",0.0712118778408739,-0.00359155897686555,0.120144224174753,0.0428103742967469
"421010158002",-0.161795952664344,0.00154205816360873,-0.0311960283870381,0.0464269718491273
"421010146002",0.0860868080925147,-0.0586022054383485,0.0352460071038772,0.0109315238278699
"421010042012",-0.136262631918515,-0.0285690579055939,-0.07056518651293,0.0520430074777535
"421010024005",-0.0714232489583663,0.0283780999550141,-0.144124909080347,0.0332758406737144
"421010023002",-0.066040038115098,-0.0273331984263639,-0.114132413842576,0.0114793909046071
"421010379005",-0.0714987257775574,-0.132797519354228,0.254069917605239,0.102716064536428
"421010378003",-0.0674436883321712,-0.481555187565726,0.196122200963711,0.231411460761429
"421010294003",0.0389509092687763,0.0734124211661304,0.0741628129765893,0.0194653645342804
"421010238001",0.0952684095252379,0.386805851555502,-0.0793487580447207,0.209060193061055
"421010183001",-0.120813466520157,-0.0250540425634839,0.0941976373068915,0.0122863406732378
"421010180021",-0.0949601541622677,0.383386895984281,0.24324713180912,0.117848477178133
"421010135001",-0.114545238368378,0.0589233827726807,-0.226484564758166,0.0547034958094396
"421010041024",-0.0278829335792968,-0.131484821130782,-0.137829418064883,0.0188647917068995
"421010038001",0.0423466689682591,0.299728081954281,-0.0861885852295148,0.0596059164710153
"421010031005",0.0301009718292645,-0.45008041188634,0.0150577278770885,0.151891486820454
"421010390003",-0.156628192909956,-0.309382461124084,-0.160524218954695,0.148146981485925
"421010363031",0.132764993078847,-0.178264773349434,0.333035497157513,0.106184032235068
"421010363011",0.0834271802470655,-0.191259260628688,0.507406401357382,0.217501196763675
"421010305025",0.0154868553741582,0.274674316657094,0.0690869134613663,0.043433785577858
"421010247003",-0.0295620966384164,0.0125960854781318,-0.0246434183332967,0.0120566202496472
"421010191002",0.025499172602493,0.207316024347036,0.158163336751525,0.0813594420769937
"421010175004",0.0559491950483251,0.00150605055121655,0.189790460662371,0.0949555915106639
"421010167021",-0.0568954430288495,0.0123097344263803,-0.0879962343162664,0.0135017748753612
"421010151022",0.0569649936772721,-0.15390359744128,0.10317291181445,0.0286332707199932
"421010114003",0.0880296468777664,-0.0871387171906351,0.175728875970282,0.0957008550205572
"421010103001",0.0353068184121705,0.202043260378793,-0.0028991327751462,0.0311575018774641
"421010086021",0.0922604777096374,-0.152080796464784,0.0533889053302874,0.0196714692293157
"421010038003",0.153254035694409,0.116341683733337,-0.127903410859456,0.0380347291367684
"421010013001",-0.0376569393229246,-0.413887930761194,-0.0888367926706961,0.269911680309674
"421010390008",-0.0248002081448994,0.0612252745467831,0.017782383786282,0.0061081717685053
"421010361002",0.0970789084820686,0.0395200548947779,0.434384127356211,0.269135457104879
"421010359001",0.0946116825404757,0.0830766062668248,0.254241447042944,0.0887619784611117
"421010356014",0.23104462180058,0.0219073938028377,0.189460360101516,0.13440639119663
"421010338004",0.081563831572154,0.216979970771186,-0.0984702127657471,0.0318498593344567
"421010320007",-0.130272125902329,0.190680757623762,0.22658137855576,0.0549266847285596
"421010318003",-0.0350084637269522,-0.0727854288549223,0.147107507490261,0.0635887429315398
"421010291002",0.134477724933404,0.172513661088474,0.00465731924902005,0.0453407804357546
"421010288002",-0.0577244439601753,-0.108384200427688,-0.0781953311889949,0.0107801548551446
"421010287002",-0.0304732937976705,-0.262264998932705,-0.0563583326068832,0.0633455056222703
"421010253004",-0.102879633067738,0.0236586440594624,0.587686356024245,0.321035941721133
"421010249004",-0.038984283109569,-0.0460696685220504,-0.0582922049840715,0.0213310543733255
"421010248002",-0.0387304328062702,0.225451626752957,-0.15061539472847,0.0471422886432298
"421010203002",0.0103405302596923,0.0503694362581913,0.00868297238359125,0.00181192255299692
"421010160006",-0.0528987650405717,0.111526968493969,0.0163177871779697,0.0695828384363041
"421010134011",-0.0173418271502848,-0.431628373548781,0.515886772302335,0.124909623545316
"421010031001",-0.0435833269325768,-0.0177528476635459,0.0296626763575899,0.0069926472313425
"421010390001",-0.00712357838265458,0.291797771865882,0.163855904521918,0.0349882716937061
"421010379002",-0.0178219871615854,-0.0725240134670864,0.317803900801285,0.0997376899295667
"421010364001",0.193849071282616,-0.235869006060741,0.243372746538042,0.210770911740678
"421010356021",0.0578559688625787,-0.073380230051114,0.388921495825775,0.234999824899439
"421010318004",-0.0182144797854108,0.0352019673908742,0.0410781940099826,0.0130686046474711
"421010314011",-0.053139601169086,-0.000778597472624911,-0.0379797770843628,0.0119399917347995
"421010311024",0.01034321513639,-0.131427051089096,0.0369371856731044,0.00975383618400564
"421010310002",0.161850040739825,0.195873384707319,-0.132321173985124,0.0546695238996261
"421010309003",-0.0545746596131913,0.0321479027803402,0.028290609461378,0.013333191732354
"421010309002",-0.0618353421311824,0.39049374659202,0.120401565531387,0.107354078416136
"421010306006",0.211560708589576,0.0371783012376189,0.059572689046131,0.220950051714671
"421010306001",0.095795018972384,-0.112693378578507,-0.0328787094142098,0.0922409455593503
"421010302004",-0.0794244987214019,-0.414489678185619,0.0115909409975852,0.104997264190791
"421010291004",0.00180368893022341,0.151683828641249,-0.118367021761858,0.023395063679274
"421010276002",-0.0431454532595303,-0.0961078836569372,0.0207167707665173,0.0671855630594873
"421010273005",-0.0279410181757468,0.127101335474605,-0.0111355078515228,0.0105266369589841
"421010259001",-0.00434762867831872,-0.0446577546980087,-0.0490866674959032,0.00717363789427787
"421010246002",-0.0696266636161127,-0.104106331297785,0.0269054234298684,0.0241126006675298
"421010195021",-0.0338946142821502,0.0371872380759723,-0.0339532343784972,0.00381243831843837
"421010163004",-0.0180643262411112,0.587636507102068,-0.0250655087807987,0.168190551951418
"421010153001",-0.0928332686590649,-0.181273061360138,0.612615000908095,0.136572969875646
"421010147001",0.126477770786693,-0.0138005476056662,0.0535622277926229,0.0478434566296079
"421010137001",0.0706952682258006,-0.152369676803082,-0.0505473551582998,0.0289627198931166
"421010112004",0.0803132099443116,0.148919941175629,-0.032471996680176,0.0277490817142384
"421010008033",-0.255957110663708,-0.030570675354987,-0.367932003349368,0.148661815320804
"421010377001",0.00212294022935226,-0.0124333989101317,0.0796365109278288,0.00407837576344783
"421010342001",0.236992155581601,0.191086098657809,0.174302663338899,0.13471136114563
"421010341004",0.113207219450872,0.0379392262859601,0.239562800618184,0.188110899970944
"421010338003",0.0180511039973214,-0.12442945130205,-0.144674284140487,0.0437850851964612
"421010336004",0.185226621732775,0.0928689463171509,-0.0561956201529913,0.0893483933050696
"421010314013",0.0636255463845878,0.0772641166926929,0.146717812718289,0.049249244345248
"421010310007",0.267162020556288,0.330429287173369,-0.0100198499023666,0.168802522282681
"421010310001",-0.0327787573216223,0.238175672539338,0.0544685273935494,0.0273046932801
"421010308003",0.0363416773423645,0.560323303432077,-0.179425546585333,0.105491788034829
"421010307001",0.0409923548402663,-0.0866515251914983,0.200885573965932,0.0785060729202482
"421010306004",0.0540273818437113,-0.00431878120045331,0.0920805470136992,0.0374618013280374
"421010305022",0.0751312390976219,0.482179127977616,0.00151224047661065,0.105522167536157
"421010305013",0.00999217194387901,-0.0829262002550877,0.187304501869118,0.0219814312142314
"421010305011",-0.0638950243003414,-0.54745160059376,0.188744429151841,0.227937887018614
"421010289024",-0.0809921437382499,0.301019494944721,0.0494715546300267,0.0371819888190385
"421010286004",0.0934467739056379,0.0212853604012809,0.257284031603964,0.0668697453608088
"421010286003",0.0331324933089608,-0.305262579455158,0.0269180431893082,0.0713803002243088
"421010283007",-0.0871028846427919,0.272230129709994,0.0332787736161846,0.0797387464927913
"421010275004",-0.00123582582345754,0.0420667282651089,-0.00960165268350288,0.0011393660804871
"421010259004",-0.000756715590835456,0.129818956140657,-0.422216920056266,0.251667164765728
"421010243001",-0.00647872091673604,0.140839430258483,-0.0756726026688948,0.0283617098419074
"421010198005",-0.0419540244954914,-0.21523033951711,0.0247590811580009,0.0366726781589859
"421010195022",-0.111280057688767,-0.00571379655386063,-0.00614455245948489,0.0342637042670801
"421010190004",0.110630765582087,0.0350546491200709,0.255114317784722,0.127358117709029
"421010171004",-0.0634121419649709,-0.0959017783260539,0.00403269666455893,0.0144971612373986
"421010151011",0.143042493438758,-0.0355324819688801,0.383956150159263,0.0950996393813848
"421010145001",-0.168123657278106,0.295156451399901,0.113213997792332,0.0701636476668459
"421010144003",-0.118534432175468,-0.574516547369637,-0.0246674598934962,0.134275614581211
