year,month,region,iso_country_code,census_block_group,number_devices_residing,number_devices_primary_daytime
2021,5,pa,US,"421010388004",27,23
2021,5,pa,US,"421279607002",56,62
2021,5,pa,US,"421330217124",116,78
2021,5,pa,US,"420010307001",152,110
2021,5,pa,US,"420031920005",20,14
2021,5,pa,US,"420035214011",119,116
2021,5,pa,US,"420171004062",59,45
2021,5,pa,US,"420293003012",85,62
2021,5,pa,US,"420370505001",37,21
2021,5,pa,US,"420430213004",26,28
2021,5,pa,US,"420659502002",122,102
2021,5,pa,US,"420893003042",100,91
2021,5,pa,US,"421010071025",40,26
2021,5,pa,US,"421010382002",54,57
2021,5,pa,US,"421070011002",15,16
2021,5,pa,US,"421110210001",41,48
2021,5,pa,US,"420010307003",83,51
2021,5,pa,US,"420171016102",101,95
2021,5,pa,US,"420210115002",45,34
2021,5,pa,US,"420239602001",20,9
2021,5,pa,US,"420490007001",31,23
2021,5,pa,US,"420550113022",181,125
2021,5,pa,US,"420550125012",253,206
2021,5,pa,US,"420659508003",65,47
2021,5,pa,US,"420893010014",85,68
2021,5,pa,US,"421010171003",54,40
2021,5,pa,US,"421010254002",31,23
2021,5,pa,US,"421199808001",77,82
2021,5,pa,US,"420034781001",44,41
2021,5,pa,US,"420035612002",45,28
2021,5,pa,US,"420110026001",81,64
2021,5,pa,US,"420535301001",8,7
2021,5,pa,US,"420810101001",47,34
2021,5,pa,US,"420912003083",209,116
2021,5,pa,US,"420912089064",37,33
2021,5,pa,US,"421010334001",40,29
2021,5,pa,US,"420076027011",62,47
2021,5,pa,US,"420454083003",17,44
2021,5,pa,US,"420691123002",37,36
2021,5,pa,US,"420710106004",127,83
2021,5,pa,US,"421010004021",27,32
2021,5,pa,US,"421010167024",27,23
2021,5,pa,US,"420076033002",112,84
2021,5,pa,US,"420454078061",51,51
2021,5,pa,US,"420770095003",51,19
2021,5,pa,US,"420834201001",103,56
2021,5,pa,US,"421010190002",49,34
2021,5,pa,US,"420059515004",26,21
2021,5,pa,US,"420270120004",45,47
2021,5,pa,US,"420311608003",64,77
2021,5,pa,US,"420350304004",45,31
2021,5,pa,US,"420430223002",70,40
2021,5,pa,US,"420430229003",24,14
2021,5,pa,US,"420550101001",25,15
2021,5,pa,US,"420950158012",143,91
2021,5,pa,US,"421010168005",13,9
2021,5,pa,US,"421039506064",78,58
2021,5,pa,US,"420034592013",182,198
2021,5,pa,US,"420110013001",56,35
2021,5,pa,US,"420210133004",38,29
2021,5,pa,US,"420270104001",51,60
2021,5,pa,US,"420550105004",182,125
2021,5,pa,US,"420792105001",149,126
2021,5,pa,US,"421010136024",18,16
2021,5,pa,US,"421190901023",93,65
2021,5,pa,US,"420030603001",25,20
2021,5,pa,US,"420032715002",47,39
2021,5,pa,US,"420333308001",87,66
2021,5,pa,US,"420430229001",81,51
2021,5,pa,US,"420490101013",40,28
2021,5,pa,US,"420770057023",73,71
2021,5,pa,US,"421010107003",15,11
2021,5,pa,US,"421010235001",25,21
2021,5,pa,US,"420030703002",31,18
2021,5,pa,US,"420031916002",108,34
2021,5,pa,US,"420034690003",94,117
2021,5,pa,US,"420171001032",52,48
2021,5,pa,US,"420670701002",51,38
2021,5,pa,US,"420810112002",115,76
2021,5,pa,US,"421298025002",44,34
2021,5,pa,US,"420032615001",20,16
2021,5,pa,US,"420034264001",24,19
2021,5,pa,US,"420110027002",60,58
2021,5,pa,US,"420171014042",35,33
2021,5,pa,US,"420171052081",443,433
2021,5,pa,US,"420293053003",270,179
2021,5,pa,US,"420410114001",84,66
2021,5,pa,US,"420691109003",51,34
2021,5,pa,US,"420879611001",76,38
2021,5,pa,US,"420950143001",58,41
2021,5,pa,US,"421010136012",22,21
2021,5,pa,US,"421010348013",99,77
2021,5,pa,US,"421212004002",45,34
2021,5,pa,US,"421257463023",156,117
2021,5,pa,US,"421298034001",274,203
2021,5,pa,US,"421330204103",86,64
2021,5,pa,US,"420171008091",90,76
2021,5,pa,US,"420490002001",29,28
2021,5,pa,US,"421330101102",77,65
2021,5,pa,US,"420110105001",38,36
2021,5,pa,US,"420171045023",26,27
2021,5,pa,US,"420293007002",27,25
2021,5,pa,US,"420430219012",142,105
2021,5,pa,US,"420490112023",120,99
2021,5,pa,US,"420691120003",49,43
2021,5,pa,US,"420792108002",36,31
2021,5,pa,US,"420912009013",46,45
2021,5,pa,US,"421010135002",39,21
2021,5,pa,US,"421010240002",37,39
2021,5,pa,US,"421330226003",117,85
2021,5,pa,US,"420130107005",100,71
2021,5,pa,US,"420370508002",101,94
2021,5,pa,US,"420599705022",26,20
2021,5,pa,US,"420710007002",20,15
2021,5,pa,US,"420834206005",44,27
2021,5,pa,US,"420834210002",78,66
2021,5,pa,US,"421010027011",29,19
2021,5,pa,US,"421257441001",139,95
2021,5,pa,US,"421330202223",135,97
2021,5,pa,US,"421330240022",99,87
2021,5,pa,US,"420311605003",85,65
2021,5,pa,US,"420691106001",83,64
2021,5,pa,US,"420691129024",60,58
2021,5,pa,US,"420770065002",88,78
2021,5,pa,US,"420834211003",45,37
2021,5,pa,US,"420912003091",32,26
2021,5,pa,US,"421010016002",33,20
2021,5,pa,US,"421010083022",58,55
2021,5,pa,US,"421110214001",39,36
2021,5,pa,US,"420034890011",22,22
2021,5,pa,US,"420039818001",3,7
2021,5,pa,US,"420099606002",26,24
2021,5,pa,US,"420110113002",76,58
2021,5,pa,US,"420199102003",57,53
2021,5,pa,US,"420410103002",67,61
2021,5,pa,US,"420770001021",118,100
2021,5,pa,US,"420770091001",75,79
2021,5,pa,US,"420792141002",35,28
2021,5,pa,US,"420893011022",42,35
2021,5,pa,US,"420912053001",46,45
2021,5,pa,US,"421279609003",41,30
2021,5,pa,US,"420010301021",70,37
2021,5,pa,US,"420031405002",233,77
2021,5,pa,US,"420110114001",66,65
2021,5,pa,US,"420131004001",36,29
2021,5,pa,US,"420159506003",63,40
2021,5,pa,US,"420490019001",11,19
2021,5,pa,US,"420490102022",89,53
2021,5,pa,US,"420912024022",18,18
2021,5,pa,US,"420912058092",23,23
2021,5,pa,US,"420912076001",84,60
2021,5,pa,US,"421298060002",96,75
2021,5,pa,US,"421330212103",115,103
2021,5,pa,US,"420059503001",80,61
2021,5,pa,US,"420171053002",23,26
2021,5,pa,US,"420250201031",128,110
2021,5,pa,US,"420270111004",29,41
2021,5,pa,US,"420293023002",35,26
2021,5,pa,US,"420410120001",49,50
2021,5,pa,US,"420710104003",75,83
2021,5,pa,US,"420770008001",38,32
2021,5,pa,US,"420810008001",86,100
2021,5,pa,US,"420850321003",38,48
2021,5,pa,US,"421212015002",45,33
2021,5,pa,US,"420035129001",17,15
2021,5,pa,US,"420454027002",31,28
2021,5,pa,US,"420454080024",64,54
2021,5,pa,US,"420750040002",72,59
2021,5,pa,US,"420770018001",31,28
2021,5,pa,US,"420770060013",51,69
2021,5,pa,US,"420770095004",35,30
2021,5,pa,US,"420810003007",65,52
2021,5,pa,US,"420950106003",89,51
2021,5,pa,US,"420950181002",60,52
2021,5,pa,US,"421010072005",29,22
2021,5,pa,US,"421010149001",30,25
2021,5,pa,US,"420031403002",14,16
2021,5,pa,US,"420034080022",101,104
2021,5,pa,US,"420171007002",94,73
2021,5,pa,US,"420912016042",59,51
2021,5,pa,US,"420912090001",38,31
2021,5,pa,US,"421010011021",35,48
2021,5,pa,US,"421190903002",86,51
2021,5,pa,US,"421298009001",42,36
2021,5,pa,US,"420034885003",50,34
2021,5,pa,US,"420171058012",133,89
2021,5,pa,US,"420171059001",93,51
2021,5,pa,US,"420210130003",47,47
2021,5,pa,US,"420293027062",857,994
2021,5,pa,US,"420293073001",35,22
2021,5,pa,US,"420410122002",37,40
2021,5,pa,US,"420850331004",81,54
2021,5,pa,US,"420912092012",47,56
2021,5,pa,US,"420950107003",36,29
2021,5,pa,US,"421010272002",62,44
2021,5,pa,US,"421039508023",80,62
2021,5,pa,US,"421110218002",18,14
2021,5,pa,US,"421257543001",23,25
2021,5,pa,US,"421330211001",83,125
2021,5,pa,US,"420034230003",23,26
2021,5,pa,US,"420034267001",28,24
2021,5,pa,US,"420210119004",51,45
2021,5,pa,US,"420270103001",45,46
2021,5,pa,US,"420293025004",18,13
2021,5,pa,US,"420311601023",48,57
2021,5,pa,US,"420370515001",89,73
2021,5,pa,US,"420454098021",51,47
2021,5,pa,US,"420792002003",30,22
2021,5,pa,US,"420912055021",20,22
2021,5,pa,US,"421010012011",26,16
2021,5,pa,US,"421010115003",44,32
2021,5,pa,US,"421010289022",54,34
2021,5,pa,US,"421150328002",27,29
2021,5,pa,US,"420030201003",23,53
2021,5,pa,US,"420171024023",40,27
2021,5,pa,US,"420199115022",106,83
2021,5,pa,US,"420454003012",77,70
2021,5,pa,US,"420512613001",64,32
2021,5,pa,US,"420792111022",32,24
2021,5,pa,US,"421298084012",31,22
2021,5,pa,US,"420031403003",12,14
2021,5,pa,US,"420035151003",68,30
2021,5,pa,US,"420035261021",181,124
2021,5,pa,US,"420035624001",34,26
2021,5,pa,US,"420059519002",35,29
2021,5,pa,US,"420430214003",36,36
2021,5,pa,US,"420479505003",33,23
2021,5,pa,US,"420512628003",97,74
2021,5,pa,US,"420691111005",213,168
2021,5,pa,US,"420770014011",77,59
2021,5,pa,US,"420912032053",89,60
2021,5,pa,US,"420912087021",40,39
2021,5,pa,US,"420970823004",51,40
2021,5,pa,US,"421010095003",36,33
2021,5,pa,US,"421010152003",36,24
2021,5,pa,US,"421010156002",19,20
2021,5,pa,US,"421279604001",46,30
2021,5,pa,US,"420110008002",41,31
2021,5,pa,US,"420110102011",121,80
2021,5,pa,US,"420171008081",147,120
2021,5,pa,US,"420333312003",43,36
2021,5,pa,US,"420410117003",92,71
2021,5,pa,US,"420691122001",51,54
2021,5,pa,US,"421010202002",16,11
2021,5,pa,US,"421010305011",26,20
2021,5,pa,US,"420034753014",44,57
2021,5,pa,US,"420454100003",32,29
2021,5,pa,US,"420490110021",116,76
2021,5,pa,US,"420490111021",158,104
2021,5,pa,US,"420770022012",48,35
2021,5,pa,US,"420912016084",44,38
2021,5,pa,US,"421257910002",35,21
2021,5,pa,US,"420031114001",111,37
2021,5,pa,US,"420032620003",27,18
2021,5,pa,US,"420034070024",180,134
2021,5,pa,US,"420131007002",56,51
2021,5,pa,US,"420171031023",47,40
2021,5,pa,US,"420199114001",56,40
2021,5,pa,US,"420270108001",37,26
2021,5,pa,US,"420391115005",50,58
2021,5,pa,US,"420454028005",46,42
2021,5,pa,US,"420454066002",45,50
2021,5,pa,US,"420792129001",40,47
2021,5,pa,US,"420834206006",24,19
2021,5,pa,US,"420893008001",60,41
2021,5,pa,US,"421010033003",25,23
2021,5,pa,US,"421010157002",18,14
2021,5,pa,US,"421010200002",47,91
2021,5,pa,US,"421010257002",20,16
2021,5,pa,US,"421070035001",55,48
2021,5,pa,US,"420034212001",77,61
2021,5,pa,US,"420110121053",233,187
2021,5,pa,US,"420110138003",142,99
2021,5,pa,US,"420293041022",80,58
2021,5,pa,US,"420430240012",106,72
2021,5,pa,US,"420490029002",26,15
2021,5,pa,US,"420512604022",99,74
2021,5,pa,US,"420512631004",68,56
2021,5,pa,US,"420691104021",96,59
2021,5,pa,US,"420912014101",213,134
2021,5,pa,US,"421010021002",58,42
2021,5,pa,US,"421010074004",73,36
2021,5,pa,US,"421298065003",59,64
2021,5,pa,US,"420010312021",157,111
2021,5,pa,US,"420099609001",71,63
2021,5,pa,US,"420293041011",119,102
2021,5,pa,US,"420410102041",122,84
2021,5,pa,US,"420454029001",100,66
2021,5,pa,US,"420454095003",50,40
2021,5,pa,US,"420710105021",134,106
2021,5,pa,US,"420770023015",63,42
2021,5,pa,US,"421330234003",80,52
2021,5,pa,US,"420076021002",77,65
2021,5,pa,US,"420430226061",44,55
2021,5,pa,US,"420490118013",42,31
2021,5,pa,US,"420912026031",26,20
2021,5,pa,US,"421010317003",19,12
2021,5,pa,US,"421330239013",41,32
2021,5,pa,US,"420035220002",44,42
2021,5,pa,US,"420076006022",45,33
2021,5,pa,US,"420171047022",17,36
2021,5,pa,US,"420293057001",33,25
2021,5,pa,US,"420293117004",43,32
2021,5,pa,US,"420512629003",81,68
2021,5,pa,US,"420619512005",13,6
2021,5,pa,US,"421010177021",11,8
2021,5,pa,US,"421330205102",81,64
2021,5,pa,US,"420010303002",93,64
2021,5,pa,US,"420030902002",47,62
2021,5,pa,US,"420110105003",143,116
2021,5,pa,US,"420130111001",30,50
2021,5,pa,US,"420293001071",83,90
2021,5,pa,US,"420410132004",70,39
2021,5,pa,US,"420454041011",107,103
2021,5,pa,US,"420490107002",37,34
2021,5,pa,US,"421010023001",21,17
2021,5,pa,US,"421010362022",106,64
2021,5,pa,US,"420030809001",139,148
2021,5,pa,US,"420034911012",267,202
2021,5,pa,US,"420035617002",16,15
2021,5,pa,US,"420076012002",50,45
2021,5,pa,US,"420110108023",165,106
2021,5,pa,US,"420171050101",87,82
2021,5,pa,US,"420199119002",56,49
2021,5,pa,US,"420210113002",48,35
2021,5,pa,US,"420210114003",44,40
2021,5,pa,US,"420454079011",68,53
2021,5,pa,US,"420454103014",110,88
2021,5,pa,US,"420912035004",37,20
2021,5,pa,US,"421010316001",21,11
2021,5,pa,US,"421257421004",77,79
2021,5,pa,US,"421257959001",37,32
2021,5,pa,US,"420030809002",19,26
2021,5,pa,US,"420034293001",376,106
2021,5,pa,US,"420076045001",20,20
2021,5,pa,US,"420076050012",63,52
2021,5,pa,US,"420130105002",102,61
2021,5,pa,US,"420159512004",39,28
2021,5,pa,US,"420293001083",32,38
2021,5,pa,US,"420293056002",892,1091
2021,5,pa,US,"420430226052",105,83
2021,5,pa,US,"420710147003",54,40
2021,5,pa,US,"421110215001",96,99
2021,5,pa,US,"420293020001",50,46
2021,5,pa,US,"420293020002",184,180
2021,5,pa,US,"420350308003",69,51
2021,5,pa,US,"420430247001",36,30
2021,5,pa,US,"420691019001",22,18
2021,5,pa,US,"420710113001",79,75
2021,5,pa,US,"420710140004",76,40
2021,5,pa,US,"420770063043",100,91
2021,5,pa,US,"420810004003",44,42
2021,5,pa,US,"420912007082",112,96
2021,5,pa,US,"420912009031",81,65
2021,5,pa,US,"421010100002",21,17
2021,5,pa,US,"421010202001",51,39
2021,5,pa,US,"421257921002",108,98
2021,5,pa,US,"420035094004",38,33
2021,5,pa,US,"420171050061",51,38
2021,5,pa,US,"420490103042",46,33
2021,5,pa,US,"420639621003",32,28
2021,5,pa,US,"420710109001",111,83
2021,5,pa,US,"420950107004",79,80
2021,5,pa,US,"421010372003",45,27
2021,5,pa,US,"420034530032",45,59
2021,5,pa,US,"420034639002",24,26
2021,5,pa,US,"420034742033",131,108
2021,5,pa,US,"420059509001",87,55
2021,5,pa,US,"420710117013",108,146
2021,5,pa,US,"420770067022",98,62
2021,5,pa,US,"420850304003",57,34
2021,5,pa,US,"420912032033",34,27
2021,5,pa,US,"420912054003",63,44
2021,5,pa,US,"420030501002",10,12
2021,5,pa,US,"420035154013",12,16
2021,5,pa,US,"420099610002",90,86
2021,5,pa,US,"420293110002",118,85
2021,5,pa,US,"420454015021",38,41
2021,5,pa,US,"420659513002",303,362
2021,5,pa,US,"420710125012",125,100
2021,5,pa,US,"420710140001",86,69
2021,5,pa,US,"420950102002",62,55
2021,5,pa,US,"420970803005",60,70
2021,5,pa,US,"421010031002",25,17
2021,5,pa,US,"421010197005",42,32
2021,5,pa,US,"421010379005",44,42
2021,5,pa,US,"420033001004",63,28
2021,5,pa,US,"420210115001",34,20
2021,5,pa,US,"420410131013",42,28
2021,5,pa,US,"420512616001",68,60
2021,5,pa,US,"420512618002",96,79
2021,5,pa,US,"420659504003",29,28
2021,5,pa,US,"420691021001",70,51
2021,5,pa,US,"420691029002",48,47
2021,5,pa,US,"420770056012",9,6
2021,5,pa,US,"420912016053",16,14
2021,5,pa,US,"420270121004",40,38
2021,5,pa,US,"420333311001",58,84
2021,5,pa,US,"420792132001",60,47
2021,5,pa,US,"420893003111",32,33
2021,5,pa,US,"420912083011",25,17
2021,5,pa,US,"421010134011",18,19
2021,5,pa,US,"421010167022",17,14
2021,5,pa,US,"420034900043",29,28
2021,5,pa,US,"420099601003",42,29
2021,5,pa,US,"420250208002",125,98
2021,5,pa,US,"420370504002",100,66
2021,5,pa,US,"420670702023",58,40
2021,5,pa,US,"420950159022",87,67
2021,5,pa,US,"420990302012",80,60
2021,5,pa,US,"421039508011",92,68
2021,5,pa,US,"421110204001",58,48
2021,5,pa,US,"421298013002",293,252
2021,5,pa,US,"420034291001",35,33
2021,5,pa,US,"420199124011",381,336
2021,5,pa,US,"420454005002",40,29
2021,5,pa,US,"420454025003",27,28
2021,5,pa,US,"420691104011",139,104
2021,5,pa,US,"420912039022",23,24
2021,5,pa,US,"420912058084",33,27
2021,5,pa,US,"420912089041",68,66
2021,5,pa,US,"420039810001",87,29
2021,5,pa,US,"420110136002",102,67
2021,5,pa,US,"420454045001",34,28
2021,5,pa,US,"420912074001",176,125
2021,5,pa,US,"421010139002",45,30
2021,5,pa,US,"421010165003",40,32
2021,5,pa,US,"420034291002",49,45
2021,5,pa,US,"420034731004",19,15
2021,5,pa,US,"420110128003",118,77
2021,5,pa,US,"420171053003",28,30
2021,5,pa,US,"420210116003",70,55
2021,5,pa,US,"420293010001",79,77
2021,5,pa,US,"420535301003",18,21
2021,5,pa,US,"420710123011",42,70
2021,5,pa,US,"421010321003",51,43
2021,5,pa,US,"421279608002",70,96
2021,5,pa,US,"420035211001",48,39
2021,5,pa,US,"420035628002",38,36
2021,5,pa,US,"420454035011",50,41
2021,5,pa,US,"420454071012",175,111
2021,5,pa,US,"420454071021",53,49
2021,5,pa,US,"420691111002",33,29
2021,5,pa,US,"420691121002",50,62
2021,5,pa,US,"420710122004",509,168
2021,5,pa,US,"420912060062",105,125
2021,5,pa,US,"421010333001",56,70
2021,5,pa,US,"420034135001",37,25
2021,5,pa,US,"420034773005",83,75
2021,5,pa,US,"420130109002",68,42
2021,5,pa,US,"420210129002",71,46
2021,5,pa,US,"420454003022",47,39
2021,5,pa,US,"420659506002",53,41
2021,5,pa,US,"420770062033",252,216
2021,5,pa,US,"420912016033",47,47
2021,5,pa,US,"421010183002",112,49
2021,5,pa,US,"421190904001",68,49
2021,5,pa,US,"421298009002",58,47
2021,5,pa,US,"420035214012",40,40
2021,5,pa,US,"420035240002",63,57
2021,5,pa,US,"420059501001",85,71
2021,5,pa,US,"420454051002",28,26
2021,5,pa,US,"420770022022",101,109
2021,5,pa,US,"420850312002",136,89
2021,5,pa,US,"421010274022",46,30
2021,5,pa,US,"421039506052",116,90
2021,5,pa,US,"420034644004",41,44
2021,5,pa,US,"420110109033",61,57
2021,5,pa,US,"420199118005",151,135
2021,5,pa,US,"420199122002",87,117
2021,5,pa,US,"420370510001",45,50
2021,5,pa,US,"420430219043",44,33
2021,5,pa,US,"420512612002",63,48
2021,5,pa,US,"420710136022",37,27
2021,5,pa,US,"420810106004",35,20
2021,5,pa,US,"420893007001",62,64
2021,5,pa,US,"421010282001",39,40
2021,5,pa,US,"420035263023",64,50
2021,5,pa,US,"420110101002",99,91
2021,5,pa,US,"420430229004",40,30
2021,5,pa,US,"420454076001",17,30
2021,5,pa,US,"420599706004",63,67
2021,5,pa,US,"420730116002",51,35
2021,5,pa,US,"420750040001",370,271
2021,5,pa,US,"421330205103",85,52
2021,5,pa,US,"420033103001",47,31
2021,5,pa,US,"420034704001",38,33
2021,5,pa,US,"420034736021",27,20
2021,5,pa,US,"420110112001",19,19
2021,5,pa,US,"420370504003",38,23
2021,5,pa,US,"420454068033",97,79
2021,5,pa,US,"420454107002",28,25
2021,5,pa,US,"420490003002",179,148
2021,5,pa,US,"420710136012",146,122
2021,5,pa,US,"420730112001",50,36
2021,5,pa,US,"420912014082",78,70
2021,5,pa,US,"420950146002",68,61
2021,5,pa,US,"420171004012",111,69
2021,5,pa,US,"420893002021",79,65
2021,5,pa,US,"420912072011",41,28
2021,5,pa,US,"420912102002",66,40
2021,5,pa,US,"421298078001",69,65
2021,5,pa,US,"420059506002",54,38
2021,5,pa,US,"420199106001",63,45
2021,5,pa,US,"420430207001",39,39
2021,5,pa,US,"420430241053",64,88
2021,5,pa,US,"420691030002",140,94
2021,5,pa,US,"420730002001",567,554
2021,5,pa,US,"420792123003",52,49
2021,5,pa,US,"420893011013",98,94
2021,5,pa,US,"421010178006",23,19
2021,5,pa,US,"421010269002",33,31
2021,5,pa,US,"420599701003",63,49
2021,5,pa,US,"420750002003",39,39
2021,5,pa,US,"421010300003",90,79
2021,5,pa,US,"420034754013",108,72
2021,5,pa,US,"420550101003",92,56
2021,5,pa,US,"420750031001",80,53
2021,5,pa,US,"420912023021",32,26
2021,5,pa,US,"420990301005",44,32
2021,5,pa,US,"421010007003",24,20
2021,5,pa,US,"421010022003",41,31
2021,5,pa,US,"421010165002",26,19
2021,5,pa,US,"420034801013",57,49
2021,5,pa,US,"420034950002",76,65
2021,5,pa,US,"420110006001",38,37
2021,5,pa,US,"420350303004",26,24
2021,5,pa,US,"420730116004",34,21
2021,5,pa,US,"420912036022",33,22
2021,5,pa,US,"420970811002",31,28
2021,5,pa,US,"420032614004",30,23
2021,5,pa,US,"420110134013",101,76
2021,5,pa,US,"420454092001",1060,1106
2021,5,pa,US,"420619510003",37,24
2021,5,pa,US,"420850318002",81,63
2021,5,pa,US,"421010246001",24,19
2021,5,pa,US,"420034131003",59,55
2021,5,pa,US,"420034171003",24,21
2021,5,pa,US,"420034690002",106,85
2021,5,pa,US,"420710116004",127,97
2021,5,pa,US,"420750001003",46,44
2021,5,pa,US,"420770069051",117,84
2021,5,pa,US,"421298017011",121,101
2021,5,pa,US,"420035235012",96,59
2021,5,pa,US,"420270113003",105,57
2021,5,pa,US,"420499900000",28,13
2021,5,pa,US,"420990302024",72,66
2021,5,pa,US,"421010085001",13,13
2021,5,pa,US,"421059501004",37,30
2021,5,pa,US,"420034560042",178,140
2021,5,pa,US,"420035233001",28,22
2021,5,pa,US,"420171034003",76,53
2021,5,pa,US,"420293111002",4,8
2021,5,pa,US,"420430241052",53,39
2021,5,pa,US,"420454088002",29,29
2021,5,pa,US,"420490121004",34,28
2021,5,pa,US,"420710009001",17,14
2021,5,pa,US,"420710117012",75,74
2021,5,pa,US,"420730117001",87,57
2021,5,pa,US,"420730117002",44,30
2021,5,pa,US,"420810108005",63,54
2021,5,pa,US,"420970812002",95,91
2021,5,pa,US,"421010144001",15,18
2021,5,pa,US,"420171016111",154,129
2021,5,pa,US,"420171024022",162,91
2021,5,pa,US,"420199123041",244,236
2021,5,pa,US,"420293049002",172,136
2021,5,pa,US,"420350307002",53,56
2021,5,pa,US,"420454025002",55,49
2021,5,pa,US,"420710103003",49,51
2021,5,pa,US,"420710145024",54,45
2021,5,pa,US,"420970811004",24,23
2021,5,pa,US,"421298005002",116,83
2021,5,pa,US,"421298017022",84,78
2021,5,pa,US,"420210135002",92,56
2021,5,pa,US,"420691127003",77,63
2021,5,pa,US,"420912001061",64,59
2021,5,pa,US,"420912034032",23,16
2021,5,pa,US,"420970819003",42,21
2021,5,pa,US,"420171046012",150,125
2021,5,pa,US,"420250203006",79,52
2021,5,pa,US,"420370501005",81,52
2021,5,pa,US,"420430213002",75,47
2021,5,pa,US,"420454099033",38,37
2021,5,pa,US,"420512607003",100,80
2021,5,pa,US,"420770062042",125,213
2021,5,pa,US,"420912044004",12,13
2021,5,pa,US,"421010041023",44,33
2021,5,pa,US,"421070022001",59,52
2021,5,pa,US,"421150326003",18,16
2021,5,pa,US,"421330229202",101,87
2021,5,pa,US,"420430247004",134,80
2021,5,pa,US,"420454078044",84,77
2021,5,pa,US,"420490016001",111,53
2021,5,pa,US,"420750005004",23,20
2021,5,pa,US,"420834209002",37,25
2021,5,pa,US,"420912004021",68,35
2021,5,pa,US,"421010132002",80,89
2021,5,pa,US,"421010204001",20,17
2021,5,pa,US,"421010215004",55,30
2021,5,pa,US,"421212002002",123,76
2021,5,pa,US,"421279602001",30,25
2021,5,pa,US,"420032708003",30,25
2021,5,pa,US,"420034723002",31,26
2021,5,pa,US,"420454034021",35,57
2021,5,pa,US,"420479502003",21,11
2021,5,pa,US,"420710107021",125,96
2021,5,pa,US,"420912107001",182,120
2021,5,pa,US,"421010063003",27,22
2021,5,pa,US,"421330104001",36,40
2021,5,pa,US,"420034626002",36,29
2021,5,pa,US,"420034753012",31,23
2021,5,pa,US,"420034772003",45,46
2021,5,pa,US,"420035234005",76,35
2021,5,pa,US,"420333311003",89,45
2021,5,pa,US,"420454010002",38,21
2021,5,pa,US,"420490026004",30,20
2021,5,pa,US,"420639619003",48,40
2021,5,pa,US,"420659507001",36,23
2021,5,pa,US,"420730110002",95,65
2021,5,pa,US,"420912073001",25,20
2021,5,pa,US,"420034961023",91,64
2021,5,pa,US,"420293006001",45,25
2021,5,pa,US,"420479510001",87,66
2021,5,pa,US,"420710121023",78,43
2021,5,pa,US,"421010277003",21,20
2021,5,pa,US,"421257637001",289,172
2021,5,pa,US,"421298022002",59,54
2021,5,pa,US,"421298084011",38,32
2021,5,pa,US,"420110104004",59,56
2021,5,pa,US,"420410109001",42,30
2021,5,pa,US,"420912045003",17,13
2021,5,pa,US,"421010033006",19,19
2021,5,pa,US,"421010042012",90,69
2021,5,pa,US,"421010090003",48,49
2021,5,pa,US,"421070011003",22,18
2021,5,pa,US,"421257140003",45,24
2021,5,pa,US,"420032614001",15,15
2021,5,pa,US,"420099604004",100,73
2021,5,pa,US,"420730112003",39,47
2021,5,pa,US,"420750001005",50,46
2021,5,pa,US,"420912015021",34,26
2021,5,pa,US,"420950105004",85,59
2021,5,pa,US,"421010041011",49,32
2021,5,pa,US,"421090704001",57,45
2021,5,pa,US,"421330215001",40,40
2021,5,pa,US,"420035262023",56,43
2021,5,pa,US,"420171015064",46,37
2021,5,pa,US,"420490006002",52,65
2021,5,pa,US,"420670703004",15,17
2021,5,pa,US,"420912016061",32,29
2021,5,pa,US,"421298084022",52,38
2021,5,pa,US,"421330013001",59,40
2021,5,pa,US,"421330214103",112,94
2021,5,pa,US,"421330237214",42,32
2021,5,pa,US,"420030706001",18,17
2021,5,pa,US,"420031016001",49,29
2021,5,pa,US,"420034296001",88,76
2021,5,pa,US,"420059511004",22,33
2021,5,pa,US,"420076027012",38,18
2021,5,pa,US,"420512606001",81,63
2021,5,pa,US,"421010165001",14,12
2021,5,pa,US,"421010320001",38,37
2021,5,pa,US,"420034295003",29,39
2021,5,pa,US,"420076049013",48,43
2021,5,pa,US,"420293001093",609,727
2021,5,pa,US,"420454031011",24,23
2021,5,pa,US,"420691118002",56,49
2021,5,pa,US,"421010013004",8,7
2021,5,pa,US,"421010274011",27,25
2021,5,pa,US,"421070037001",66,48
2021,5,pa,US,"420270109004",71,45
2021,5,pa,US,"420512615001",104,82
2021,5,pa,US,"420550118002",58,57
2021,5,pa,US,"420912009071",45,38
2021,5,pa,US,"420950141001",182,138
2021,5,pa,US,"421010040021",44,35
2021,5,pa,US,"421330222001",79,73
2021,5,pa,US,"420010309001",120,88
2021,5,pa,US,"420034080011",79,63
2021,5,pa,US,"420059501004",63,50
2021,5,pa,US,"420110002001",54,50
2021,5,pa,US,"420171016101",126,89
2021,5,pa,US,"420691010002",25,22
2021,5,pa,US,"421010373002",227,146
2021,5,pa,US,"421298023041",205,161
2021,5,pa,US,"421298049003",98,70
2021,5,pa,US,"420076050021",64,52
2021,5,pa,US,"420171002071",131,99
2021,5,pa,US,"420210129004",64,46
2021,5,pa,US,"420370515005",58,42
2021,5,pa,US,"420410122001",44,47
2021,5,pa,US,"420619504002",42,28
2021,5,pa,US,"420659509002",16,11
2021,5,pa,US,"420710112001",109,89
2021,5,pa,US,"420710118024",66,69
2021,5,pa,US,"420792146001",56,74
