objectid,fcode,lat,lng
1260,3000,40.08163912662566,-75.02954861354537
1261,3000,40.07906744230155,-75.03732285389533
1262,3000,40.079091981565384,-75.03727857528233
1263,3000,40.079102698284274,-75.03724484118194
1264,3000,40.07898410333668,-75.03709804565428
1265,3000,40.07902250099001,-75.03715312879118
1266,3000,40.08086161555294,-75.03339921036307
1267,3000,40.080549238036134,-75.02393443412117
1268,3000,40.0804800920308,-75.02398550773815
1269,3000,40.08034534248178,-75.02412914500137
1270,3000,40.0802598585033,-75.02419253210941
1271,3000,40.080218907472656,-75.02424580259962
1272,3000,40.076311769225406,-75.03249408021559
1273,3000,40.07384505141136,-75.03420977186326
1274,3000,40.073641837887955,-75.03519201522877
1275,3000,40.073806841301824,-75.03502888704887
1276,3000,40.07346932335199,-75.03536210377895
1277,3000,40.07313915816647,-75.03568170188781
1278,3000,40.07326694873772,-75.03332126167842
1279,3000,40.07285252936983,-75.03024073606555
1280,3000,40.08538166573115,-75.03282758785618
1281,3000,40.08537590428252,-75.03274621274748
1282,3000,40.07455493897489,-75.00952685853046
1283,3000,40.074474997260516,-75.00944683005312
1284,3000,40.07467144951345,-75.00969199887952
1285,3000,40.07463289009156,-75.01005989593165
1286,3000,40.074616386286195,-75.01011884387174
1287,3000,40.07476129849615,-75.01024120852175
1288,3000,40.074824643336264,-75.01021533704102
1289,3000,40.08258000727386,-75.0237995067004
1290,3000,40.08226285179806,-75.02412700914444
1291,3000,40.082224259520125,-75.02417185965929
1292,3000,40.082149946593226,-75.02427476794024
1293,3000,40.0821002862189,-75.02433838203582
1294,3000,40.08222981287588,-75.0223031067245
1295,3000,40.08216473853859,-75.0223640116572
1296,3000,40.08209954571365,-75.02241992517695
1297,3000,40.08202324563974,-75.02249293884461
1298,3000,40.081950424192875,-75.02255082429039
1299,3000,40.08189956572915,-75.0226178183818
1300,3000,40.081833765952325,-75.02270206674054
1301,3000,40.08154358492668,-75.02298019129017
1302,3000,40.081469801032995,-75.0230514371973
1303,3000,40.08321783509208,-75.0213524010466
1304,3000,40.08315008675071,-75.02140841925318
1305,3000,40.0830811788718,-75.02146948013636
1306,3000,40.08301881898376,-75.02153693894122
1307,3000,40.08294479901005,-75.02159820525362
1308,3000,40.08288328259569,-75.0216473107606
1309,3000,40.08281105400631,-75.02173015458439
1310,3000,40.08274609845716,-75.02179605193119
1311,3000,40.082686215403186,-75.0218600797152
1312,3000,40.08255138954582,-75.02200039831929
1313,3000,40.08249382544935,-75.02205434026915
1314,3000,40.0824249567141,-75.0221170636789
1315,3000,40.08236235951246,-75.02217453860574
1316,3000,40.083741547744495,-75.00017241242263
1317,3000,40.083812549892386,-75.00025280365784
1318,3000,40.08420198157817,-74.99968742423098
1319,3000,40.077911142938845,-74.99818319369624
1320,3000,40.07795795077252,-74.99816131119948
1321,3000,40.078057119831655,-74.99808235013212
1322,3000,40.07998199631339,-74.98718965823294
1323,3000,40.07964265766905,-74.98744162271339
1324,3000,40.08242186509365,-74.9973872933731
1325,3000,40.082249483316524,-74.99761411959044
1326,3000,40.082670976912205,-74.99694584759702
1327,3000,40.0829407535057,-74.99693989140576
1328,3000,40.08290232853827,-74.99704470544413
1329,3000,40.08284177904329,-74.99713376363565
1330,3000,40.08267602683461,-74.99737031511104
1331,3000,40.08583228067443,-74.97030408233651
1332,3000,40.08593997067424,-74.97190102491555
1333,3000,40.08602829888658,-74.97206228865367
1334,3000,40.08563634616668,-74.97225322000551
1335,3000,40.081660433776264,-74.9751656073323
1336,3000,40.081871180897735,-74.97515198772201
1337,3000,40.081798642185504,-74.97506169497692
1338,3000,40.081917881575826,-74.97496688532455
1339,3000,40.08205077699487,-74.97485486268582
1340,3000,40.082251275106216,-74.97494658072362
1341,3000,40.082305932175316,-74.9748261015965
1342,3000,40.086103535533304,-74.96565542295917
1343,3000,40.086024139488096,-74.96565202114537
1344,3000,40.08622939888515,-74.96557031136567
1345,3000,40.08618562507216,-74.96555878494418
1346,3000,40.08614984160684,-74.96556025432018
1347,3000,40.08605174766353,-74.96552431072533
1348,3000,40.086622718242694,-74.96564742834104
1349,3000,40.08666121889613,-74.96565250942372
1350,3000,40.08669724420032,-74.9656610231539
1351,3000,40.08276521322199,-74.96509635420242
1352,3000,40.08279825898497,-74.96535146935786
1353,3000,40.082850312670665,-74.96559914264597
1354,3000,40.083175702296536,-74.96551250376696
1355,3000,40.0684530836216,-75.0055642065795
1356,3000,40.06847025383034,-75.00558682224134
1357,3000,40.06849045677379,-75.00562929555792
1358,3000,40.068683990046104,-75.00596612699677
1359,3000,40.06870531195925,-75.00600189514805
1360,3000,40.06872679274959,-75.00604431703356
1361,3000,40.06815054765359,-75.00500201544342
1362,3000,40.068188000597104,-75.00507043065055
1363,3000,40.06823064497088,-75.0051419658899
1364,3000,40.06826174756379,-75.00521230325575
1365,3000,40.0690229010344,-75.0065518309855
1366,3000,40.06897917811757,-75.00648866289006
1367,3000,40.06894168630339,-75.0064185826693
1368,3000,40.06888698466985,-75.00632422309445
1369,3000,40.06884677787765,-75.0062475927313
1370,3000,39.995523316602586,-75.0720004952651
1371,3000,39.99515842011657,-75.07168029195296
1372,3000,39.99507819765983,-75.07161220007242
1373,3000,39.99499097767797,-75.071550580555
1374,3000,39.99490563271105,-75.07146720062626
1375,3000,39.994808312224364,-75.07138119523407
1376,3000,39.99474511527064,-75.0713279228065
1377,3000,39.99469382151996,-75.07127418090002
1378,3000,39.99466222302131,-75.07124754476877
1379,3000,39.99461136264649,-75.07121237432993
1380,3000,39.995248959541286,-75.0717820561807
1381,3000,39.99434125967696,-75.07097208703468
1382,3000,39.993384857211154,-75.07011759109352
1383,3000,39.99381800575521,-75.07050324133118
1384,3000,39.99623852822447,-75.07232237799913
1385,3000,39.99628844740762,-75.07221507237621
1386,3000,39.996942708572114,-75.073090840059
1387,3000,39.99709853474846,-75.07323340959123
1388,3000,39.99714456102573,-75.07326567518815
1389,3000,39.997200542955234,-75.0733161374989
1390,3000,39.99638131905597,-75.07517634068711
1391,3000,39.996321658133496,-75.0752747334721
1392,3000,39.99625564853042,-75.07540745573831
1393,3000,39.996194544308665,-75.07554618081099
1394,3000,39.99597718330528,-75.07562599911213
1395,3000,39.9958989111291,-75.07553923626249
1396,3000,39.99579935728909,-75.07545950811283
1397,3000,39.99571668430395,-75.07538840962083
1398,3000,39.995633939149684,-75.07531421602707
1399,3000,39.9957011730286,-75.07554082840848
1400,3000,39.995402656460975,-75.0751033609059
1401,3000,39.995316664207316,-75.07519659338381
1402,3000,39.995290910542586,-75.07501172186862
1403,3000,39.99518147306364,-75.07491689409063
1404,3000,39.9950394997715,-75.07495966435825
1405,3000,39.99492320885008,-75.0748774993521
1406,3000,39.99505010470181,-75.07480124401235
1407,3000,39.994759665632145,-75.07471045012477
1408,3000,39.99467468367471,-75.0746425426602
1409,3000,39.99621839917975,-75.07951615454519
1410,3000,39.99615785183062,-75.07961744083029
1411,3000,39.99617296142622,-75.07944946884702
1412,3000,39.99611551405097,-75.07955824128241
1413,3000,39.99610930615271,-75.0797315690799
1414,3000,39.996044639219484,-75.07984442909971
1415,3000,39.99605102411601,-75.07967870258932
1416,3000,39.996872575707584,-75.07841626378303
1417,3000,40.09768966048495,-75.03870123054442
1418,3000,40.09809179792349,-75.0393983268867
1419,3000,40.09857433428468,-75.03979756938912
1420,3000,40.109125669577374,-75.03820812490335
1421,3000,40.109668199062504,-75.03824896201786
1422,3000,40.1098079132191,-75.03795151456623
1423,3000,40.10990283622512,-75.03801720697888
1424,3000,40.10989398489009,-75.0378681572607
1425,3000,40.10997919258731,-75.03786127358313
1426,3000,40.11068802139413,-75.03714842674691
1427,3000,40.11058457298285,-75.03694756874128
1428,3000,40.110673964497444,-75.03689187269259
1429,3000,40.110711077079735,-75.03676877797534
1430,3000,40.110311905696015,-75.03647204761927
1431,3000,40.102002400899536,-75.03989659518119
1432,3000,40.10204077877058,-75.03994022435155
1433,3000,40.102058992056044,-75.03980748032075
1434,3000,40.10210971462541,-75.03980892670327
1435,3000,40.102252951494414,-75.03966076186148
1436,3000,40.10219509812564,-75.0395831702173
1437,3000,40.10370874133563,-75.03872011541114
1438,3000,40.107401809971506,-75.03886772985628
1439,3000,40.1074750826727,-75.03892038952674
1440,3000,40.107534982578784,-75.03908476446188
1441,3000,40.110034452804584,-75.04519028039374
1442,3000,40.110131435927755,-75.0451169203393
1443,3000,40.10989797310996,-75.04494556223067
1444,3000,40.10995075946715,-75.0448079501649
1445,3000,40.10970848350853,-75.04460220038682
1446,3000,40.10981145029701,-75.0445563969769
1447,3000,40.1095901181405,-75.04444709811624
1448,3000,40.109664144659334,-75.04430516397822
1449,3000,40.10941153334215,-75.04411372729774
1450,3000,40.10930592196326,-75.04393379610256
1451,3000,40.10938343016039,-75.04382646772439
1452,3000,40.109131063158294,-75.04364544721909
1453,3000,40.109230383775305,-75.04355809469911
1454,3000,40.109069585997055,-75.04330045574771
1455,3000,40.10896552602959,-75.043186479352
1456,3000,40.108812949921585,-75.043164776278
1457,3000,40.10864482198485,-75.04327572293495
1458,3000,40.10847016884732,-75.0434494692842
1459,3000,40.10857349318191,-75.0435322047093
1460,3000,40.10834357263984,-75.04362477051798
1461,3000,40.10832416027182,-75.04382011308792
1462,3000,40.108459549700335,-75.04390504327515
1463,3000,40.108572615703395,-75.04417500986331
1464,3000,40.10852951108867,-75.04427054005303
1465,3000,40.108726834260324,-75.04460663352442
1466,3000,40.10878777949424,-75.04447564680574
1467,3000,40.1088766631156,-75.04462497499851
1468,3000,40.109038192937966,-75.0449138571281
1469,3000,40.10902677429984,-75.04510888227209
1470,3000,40.123926787372476,-75.02740206972521
1471,3000,40.12402391189407,-75.02738814566693
1472,3000,40.12424803750386,-75.02732234868535
1473,3000,40.121305835014645,-75.00786774337382
1474,3000,40.12139998160816,-75.00794410993397
1475,3000,40.12146906389229,-75.00804487534978
1476,3000,40.12150924649583,-75.00811674418772
1477,3000,40.12154142437544,-75.0081755742958
1478,3000,40.121586094588835,-75.00822053643515
1479,3000,40.12161610813238,-75.00829615753675
1480,3000,40.12165285320488,-75.00833141839851
1481,3000,40.12169535906014,-75.00839317160793
1482,3000,40.12172521336149,-75.00846211800489
1483,3000,40.121765077453794,-75.00852063754752
1484,3000,40.121797016442834,-75.00856945570446
1485,3000,40.121836960039865,-75.00863131282915
1486,3000,40.12186905809764,-75.00868680600738
1487,3000,40.12190107657233,-75.00873896177768
1488,3000,40.12193053289315,-75.00879122122663
1489,3000,40.12205830477188,-75.00887959250329
1490,3000,40.12214078667552,-75.00878939856145
1491,3000,40.12222871099724,-75.0087123470404
1492,3000,40.12232384429877,-75.00861495952586
1493,3000,40.12240600774237,-75.00851141496847
1494,3000,40.12201371069006,-75.00722441654851
1495,3000,40.12206896310826,-75.00717541086522
1496,3000,40.12213422521004,-75.00711597792252
1497,3000,40.123553838422694,-75.0073892585056
1498,3000,40.1239902849722,-75.00676357368182
1499,3000,40.126853721015316,-75.008217897908
1500,3000,40.126919922628,-75.00830542453588
1501,3000,40.11903372829128,-75.00450561420874
1502,3000,40.11936307333105,-75.00419523754051
1503,3000,40.11944763302959,-75.00384987510863
1504,3000,40.11965037439192,-75.00378985168071
1505,3000,40.11958962296566,-75.00368869585762
1506,3000,40.119471202779145,-75.0040596084472
1507,3000,40.12094257073565,-75.00415887809639
1508,3000,40.12126938661364,-75.00563085630887
1509,3000,40.12233368709309,-75.00456190588812
1510,3000,40.12281076456373,-75.00455294198666
1511,3000,40.12399914847387,-75.00346165062582
1512,3000,40.12411956827092,-75.00372964784704
1513,3000,40.124544371239196,-75.00330829622334
1514,3000,40.12485443895514,-75.00285704826554
1515,3000,40.12452082134226,-74.99899499506421
1516,3000,40.12458928394766,-74.99897494511352
1517,3000,40.125043058370096,-74.9995437383814
1518,3000,40.12490967607386,-74.99862342871077
1519,3000,40.12575696757576,-74.99502771220946
1520,3000,40.125501903435975,-74.99533859861111
1521,3000,40.132371417977275,-75.00830840959483
1522,3000,40.13254144588772,-75.00821889518161
1523,3000,40.13266079416584,-75.00777727988357
1524,3000,40.13442147788473,-75.01131845965105
1525,3000,40.13603281574598,-75.01277625643654
1526,3000,40.13635264173083,-75.01339690693784
1527,3000,40.13213376893225,-75.01659721223533
1528,3000,40.132148271635465,-75.01492032946253
1529,3000,40.13204392701185,-75.01472385772794
1530,3000,40.132201609524785,-75.01462305345146
1531,3000,40.13236005600578,-75.01493539128879
1532,3000,40.1328766670269,-75.01684663127516
1533,3000,40.134678294304635,-75.01500315929913
1534,3000,40.132306919585844,-75.01854591185943
1535,3000,40.13209958903826,-75.01960883936532
1536,3000,40.1173756099263,-74.99002243196671
1537,3000,40.11739800965092,-74.98981940190751
1538,3000,40.11751345288398,-74.98969220468263
1539,3000,40.11768118859482,-74.98970619785929
1540,3000,40.11772273948034,-74.99030106262568
1541,3000,40.11766924727921,-74.99069767834891
1542,3000,40.11754484655205,-74.9904908248309
1543,3000,40.11732250094507,-74.99051335189013
1544,3000,40.11848459128861,-74.98889439297577
1545,3000,40.11861148415887,-74.98877407551342
1546,3000,40.11883978467051,-74.98852957764844
1547,3000,40.11894818046466,-74.9884222623888
1548,3000,40.11907598297525,-74.98830068114592
1549,3000,40.1191798278673,-74.98819967553254
1550,3000,40.1193028149214,-74.9880733897087
1551,3000,40.11957599272863,-74.98844445658641
1552,3000,40.119364119466844,-74.98808069144788
1553,3000,40.12033749252513,-74.9868674644428
1554,3000,40.12019639253343,-74.9870226680553
1555,3000,40.11516729194054,-74.99060415755227
1556,3000,40.11541655887735,-74.9902534815704
1557,3000,40.11544550777165,-74.99020575585594
1558,3000,40.115472518843596,-74.99015565915865
1559,3000,40.114351041738075,-74.99499925921259
1560,3000,40.114227780456524,-74.99519290345143
1561,3000,40.11442745513687,-74.99442044970178
1562,3000,40.111575278250335,-74.98803978604538
1563,3000,40.11068528978329,-74.99053307079838
1564,3000,40.110519580398915,-74.99060350797781
1565,3000,40.11007060306812,-74.99086185044818
1566,3000,40.110456806389585,-74.99033905012298
1567,3000,40.10962972360507,-74.99224179136269
1568,3000,40.10905356887832,-75.00211509862136
1569,3000,40.11628535561793,-74.97842775862057
1570,3000,40.11630124668988,-74.97822866815487
1571,3000,40.11641212499824,-74.9778346015173
1572,3000,40.11626580714773,-74.97902142968101
1573,3000,40.11641660918069,-74.97802060969205
1574,3000,40.10548804094547,-75.01206365126336
1575,3000,40.10560976274961,-75.01190135545157
1576,3000,40.10571052508798,-75.01145600463188
1577,3000,40.105371567371634,-75.01224733558179
1578,3000,40.10491031371308,-75.01267946644272
1579,3000,40.10487179418082,-75.01295257585434
1580,3000,40.104647524765795,-75.01318689630946
1581,3000,40.10393241033276,-75.01420322127713
1582,3000,40.10395760950536,-75.01396768366865
1583,3000,40.104094530317546,-75.01364740553372
1584,3000,40.10419902293872,-75.01345803918302
1585,3000,40.104327408279,-75.0132769651398
1586,3000,40.104381010589975,-75.01343834960598
1587,3000,40.10451286395229,-75.01330342240155
1588,3000,40.10463517461692,-75.01316579408841
1589,3000,40.10487179418082,-75.01295257585434
1590,3000,40.10428710705342,-75.01357483023766
1591,3000,40.10418173377699,-75.01372720248487
1592,3000,40.104078121115364,-75.01395356248733
1593,3000,40.10404670042118,-75.01422638122446
1594,3000,40.103971547559034,-75.01455342291312
1595,3000,40.10393321072697,-75.01463520054207
1596,3000,40.10399943316761,-75.01383330627503
1597,3000,40.10556466623589,-75.01045590172458
1598,3000,40.10551585131234,-75.01039615697042
1599,3000,40.10546015489173,-75.01034594802034
1600,3000,40.10539662194504,-75.01026519718025
1601,3000,40.105299285740756,-75.01015803990587
1602,3000,40.10524085458186,-75.01009251253225
1603,3000,40.1051918190536,-75.01002351965687
1604,3000,40.10514071009251,-75.0099669541126
1605,3000,40.10508242577406,-75.00990759282537
1606,3000,40.10503597784892,-75.00984775320335
1607,3000,40.1049778404245,-75.00979455786883
1608,3000,40.104919409057196,-75.00972903111881
1609,3000,40.0979388900324,-75.0265148464901
1610,3000,40.09832619527421,-75.02615987998139
1611,3000,40.09841442961959,-75.0259835452182
1612,3000,40.09843681760902,-75.02582836897962
1613,3000,40.097534245507504,-75.02623797934248
1614,3000,40.09768379344044,-75.02634922033045
1615,3000,40.096036304877806,-75.02492205699808
1616,3000,40.09704342983174,-75.02492477377052
1617,3000,40.095139901084444,-75.02461715044448
1618,3000,40.0951515692216,-75.02455960177465
1619,3000,40.09798006934353,-75.02537772330064
1620,3000,40.09128010200693,-75.01676693328638
1621,3000,40.09147557914034,-75.01646749948328
1622,3000,40.09157296382527,-75.01632782319598
1623,3000,40.091725367315284,-75.01611033981618
1624,3000,40.09182711958572,-75.0159550601501
1625,3000,40.09111209319698,-75.0157802676395
1626,3000,40.091211074463445,-75.01560813191828
1627,3000,40.09070384000075,-75.0153030992778
1628,3000,40.090582280751704,-75.0153727909111
1629,3000,40.09109032616979,-75.01516410309857
1630,3000,40.090933157956414,-75.01518124051042
1631,3000,40.090544210364435,-75.01541597632995
1632,3000,40.090410804136475,-75.01553550825666
1633,3000,40.090310309389125,-75.01569381979733
1634,3000,40.090340131020014,-75.01565250991825
1635,3000,40.09023519479302,-75.01582334090045
1636,3000,40.09018384752526,-75.01585626310842
1637,3000,40.09075281981681,-75.0152702718767
1638,3000,40.090881774208405,-75.01521262242083
1639,3000,40.09080668170587,-75.01118792119915
1640,3000,40.090765355715796,-75.01124358147783
1641,3000,40.09073471689443,-75.01110135723033
1642,3000,40.090681627946616,-75.01116057784114
1643,3000,40.09265422927245,-74.9916358065631
1644,3000,40.0927772157623,-74.99177427030908
1645,3000,40.092894690668714,-74.99192992800681
1646,3000,40.092945179918736,-74.99196027008357
1647,3000,40.09302329916889,-74.99205582278262
1648,3000,40.093036984742,-74.99208303403555
1649,3000,40.093252594985536,-74.99119340055499
1650,3000,40.093373436650246,-74.99134120803316
1651,3000,40.08970715037781,-74.96015971728218
1652,3000,40.089656698095006,-74.95972502526774
1653,3000,40.018187545872664,-75.05174609387261
1654,3000,40.01741270548925,-75.05375724054845
1655,3000,40.017463716574575,-75.05379860221541
1656,3000,40.01751227431215,-75.05383696225446
1657,3000,40.0175779326556,-75.05389323795913
1658,3000,40.01763385035202,-75.05394060322762
1659,3000,40.0176803909108,-75.0539945393019
1660,3000,40.01773854379797,-75.0540356176548
1661,3000,40.01779193541169,-75.05407688517892
1662,3000,40.01785052444436,-75.05413654125799
1663,3000,40.017901826169584,-75.05419028854537
1664,3000,40.01802340188864,-75.05429393074583
1665,3000,40.018137617558715,-75.05438856810282
1666,3000,40.01819598836671,-75.05443893591226
1667,3000,40.01826135566885,-75.05448282763021
1668,3000,40.01829815539831,-75.05452785385832
1669,3000,40.01837110065704,-75.05459003985979
1670,3000,40.01841973081074,-75.05463149726832
1671,3000,40.018755598227685,-75.05493117875581
1672,3000,40.01883056053298,-75.05497778953811
1673,3000,40.018881789190836,-75.05502844192422
1674,3000,40.0189499729167,-75.0550908180309
1675,3000,40.01905495607396,-75.05519822135639
1676,3000,40.04329137330735,-75.0231823673052
1677,3000,40.04341846396606,-75.02281451859697
1678,3000,40.043465367828205,-75.02268241848317
1679,3000,40.04191489855422,-75.0298680914459
1680,3000,40.03907937042426,-75.03485634532589
1681,3000,40.0389288082169,-75.03463605982358
1682,3000,40.03940563035486,-75.03394114502397
1683,3000,40.03846983130848,-75.03648969300399
1684,3000,40.03720649592462,-75.03939845922416
1685,3000,40.03801582856691,-75.03774788390335
1686,3000,40.036168557464464,-75.03994521904964
1687,3000,40.03622484624854,-75.04000807123828
1688,3000,40.03633625453385,-75.0400842224419
1689,3000,40.036411734313326,-75.04015250857378
1690,3000,40.03649153685804,-75.04020202213253
1691,3000,40.03656701656693,-75.0402703085516
1692,3000,40.04261971125901,-75.0742170854662
1693,3000,40.0372243264234,-75.23240708321059
1694,3000,40.03712354771484,-75.23252491854474
1695,3000,40.04630534790114,-75.24643092212692
1696,3000,40.046227971197496,-75.24645149799606
1697,3000,40.04614742300425,-75.24650510107635
1698,3000,40.04606459997,-75.2465435986341
1699,3000,40.04598627141803,-75.24660977733758
1700,3000,40.045865614372424,-75.24669776988068
1701,3000,40.04579122898153,-75.24676633428314
1702,3000,40.04571095623491,-75.24683258418041
1703,3000,40.04573215012874,-75.24664446826067
1704,3000,40.04580697644193,-75.24659613986898
1705,3000,40.045881912984704,-75.24655287039707
1706,3000,40.04595063143245,-75.24649210940032
1707,3000,40.04602551280815,-75.2464463102037
1708,3000,40.04428023724562,-75.24697225381185
1709,3000,40.04438392583862,-75.24699235275511
1710,3000,40.044407047852346,-75.2470798338365
1711,3000,40.04452223179577,-75.24717312074866
1712,3000,40.04425752668761,-75.24683875055949
1713,3000,40.04414749302986,-75.24685201107889
1714,3000,40.044897324673165,-75.24725084058254
1715,3000,40.04481938074461,-75.24721138849716
1716,3000,40.04505530340576,-75.24726341678351
1717,3000,40.04568563428987,-75.24701380743646
1718,3000,40.04562889275179,-75.24707111024814
1719,3000,40.04841895650675,-75.23210992539107
1720,3000,40.04839283646994,-75.23182188052172
1721,3000,40.03229664958922,-75.21056176261425
1722,3000,40.03217960097202,-75.21045503837477
1723,3000,40.03210268514664,-75.21039760301335
1724,3000,40.03083326286562,-75.20927059979928
1725,3000,40.03096327454523,-75.20897051873555
1726,3000,40.03091923133702,-75.21216555338619
1727,3000,40.03102638551806,-75.2122662998214
1728,3000,40.02964013721913,-75.2119318635438
1729,3000,40.03072639530031,-75.21189362162515
1730,3000,40.03130024348927,-75.21285065609109
1731,3000,40.03137883260073,-75.21292866428621
1732,3000,40.03145392204108,-75.21301394579763
1733,3000,40.03213115355125,-75.21227201025022
1734,3000,40.03283608317211,-75.2108790594478
1735,3000,40.02856316603701,-75.21437899505486
1736,3000,40.02882375150469,-75.21374790255265
1737,3000,40.029020700756185,-75.21446189039608
1738,3000,40.02909981393218,-75.21456368509708
1739,3000,40.02814808915623,-75.21555626127804
1740,3000,40.02008526814069,-75.2156740189885
1741,3000,40.02016814251702,-75.21578042199158
1742,3000,40.02037454906543,-75.21609406732954
1743,3000,40.02049587680763,-75.21620141626974
1744,3000,40.02052780324241,-75.2162383106852
1745,3000,40.020557848553864,-75.21627289496533
1746,3000,40.02042434199553,-75.21611125162664
1747,3000,40.020460188133114,-75.2161599015615
1748,3000,40.026967085641786,-75.21922365123524
1749,3000,40.02670212521461,-75.21899309023796
1750,3000,40.02677464763232,-75.21904513969808
1751,3000,40.02746564480022,-75.21950740077006
1752,3000,40.02664312959718,-75.2212997084423
1753,3000,40.02660582364473,-75.2212677699996
1754,3000,40.02656653191866,-75.22122876379514
1755,3000,40.026004698849015,-75.22455631179348
1756,3000,40.026105585550134,-75.22448352129996
1757,3000,40.02577941038308,-75.22454803039203
1758,3000,40.02560113177868,-75.22409759674014
1759,3000,40.02653246657619,-75.21586417253657
1760,3000,40.02701751665441,-75.21164070514389
1761,3000,40.02695402887423,-75.2115835641581
1762,3000,40.02711840669563,-75.21165121566246
1763,3000,40.01523708955534,-75.17925692423688
1764,3000,40.01539061604739,-75.17944256002147
1765,3000,40.01551931067657,-75.17958268205925
1766,3000,40.013060516730036,-75.18361494719703
1767,3000,40.01314566385166,-75.18371709936451
1768,3000,40.01322865014509,-75.18380496466266
1769,3000,40.013310010413385,-75.18390247085222
1770,3000,40.01339315698899,-75.183997514945
1771,3000,40.01347246333659,-75.18408551999133
1772,3000,40.013561450181165,-75.18419471266279
1773,3000,40.01372568903552,-75.18437530084675
1774,3000,40.006088987990665,-75.1871221894042
1775,3000,40.006102777729986,-75.18724498802376
1776,3000,40.007689444682896,-75.1904357662154
1777,3000,40.007660579566625,-75.19033867588462
1778,3000,40.007632340906305,-75.19022839172159
1779,3000,40.00759600944311,-75.19012679388118
1780,3000,40.00756165113214,-75.1900311082347
1781,3000,40.00753451884053,-75.18992916371334
1782,3000,40.00749805372889,-75.1898215847239
1783,3000,40.00747205460766,-75.18972917601378
1784,3000,40.007408723451505,-75.18953161595599
1785,3000,40.007369684929635,-75.1894325154875
1786,3000,40.00718455974987,-75.18909946672204
1787,3000,40.00728410201639,-75.18926931950361
1788,3000,40.00734836521266,-75.18934352248057
1789,3000,40.007921594847815,-75.1937890424008
1790,3000,40.00797604107156,-75.19391869583362
1791,3000,40.00824334835634,-75.19302262326603
1792,3000,40.054295574564904,-75.19042953033028
1793,3000,40.0543686355181,-75.19046247458014
1794,3000,40.05441547666429,-75.190437988827
1795,3000,40.05447452514119,-75.19051365349927
1796,3000,40.05437820536736,-75.1903322930666
1797,3000,40.05436372268569,-75.19024196515961
1798,3000,40.0543040237508,-75.19013711580541
1799,3000,40.054247720677616,-75.190184677277
1800,3000,40.05417516541434,-75.19017443281858
1801,3000,40.05438975729738,-75.18973143735481
1802,3000,40.05445043101731,-75.18976809387861
1803,3000,40.05448661890721,-75.18982514757927
1804,3000,40.05452807969016,-75.18989498444432
1805,3000,40.05454989394711,-75.18997854481763
1806,3000,40.054637836062334,-75.1902316228667
1807,3000,40.05467548783117,-75.18889953619068
1808,3000,40.05488697112217,-75.1599416487694
1809,3000,40.05514280649278,-75.15969975144334
1810,3000,40.05526293549909,-75.15956765641829
1811,3000,40.05531203534514,-75.15951673991925
1812,3000,40.05541998126842,-75.15940145672087
1813,3000,40.055464428872675,-75.15936706491331
1814,3000,40.05552814805998,-75.1592959730952
1815,3000,40.05559703499535,-75.15923122272189
1816,3000,40.05566363265622,-75.15917636803894
1817,3000,40.05531965140699,-75.1592973960082
1818,3000,40.05668549683224,-75.14931250880973
1819,3000,40.056757195719754,-75.14929299585934
1820,3000,40.05681110258761,-75.14928422357201
1821,3000,40.056875154654534,-75.14926835658413
1822,3000,40.056936859998814,-75.14926263818839
1823,3000,40.056993492743075,-75.14926046713327
1824,3000,40.047718143246364,-75.14982384629778
1825,3000,40.0476624960543,-75.14986956037299
1826,3000,40.04765598295139,-75.14980946627621
1827,3000,40.04722278596981,-75.15093236097643
1828,3000,40.047153054723516,-75.15092497486255
1829,3000,40.04704963128637,-75.15090882217687
1830,3000,40.046995269564405,-75.15089749496977
1831,3000,40.04696028378978,-75.15060382465852
1832,3000,40.04697920721217,-75.15041536569315
1833,3000,40.047051057920626,-75.15040255568346
1834,3000,40.0487597553269,-75.13279338336191
1835,3000,40.042863059654884,-75.1177954287988
1836,3000,40.04291349233993,-75.11777359187938
1837,3000,40.04296631768945,-75.11774503525473
1838,3000,40.04302347318338,-75.11768317630359
1839,3000,40.04299693208118,-75.11752516132627
1840,3000,40.04294391988626,-75.11743444202607
1841,3000,40.042874310839174,-75.11739738156963
1842,3000,40.04170929967464,-75.1454123951191
1843,3000,40.04168568109029,-75.14515787869425
1844,3000,40.037761265144404,-75.14580606708193
1845,3000,40.03770777033892,-75.14580811998378
1846,3000,40.03763149946892,-75.14581768089427
1847,3000,40.03753499990384,-75.14583465202197
1848,3000,40.0374308582206,-75.14585191636722
1849,3000,40.037303940465605,-75.14587668861493
1850,3000,40.04243213555419,-75.15936745506129
1851,3000,40.042485439769614,-75.15946196100316
1852,3000,40.042522580149445,-75.15952046513212
1853,3000,40.042594154363684,-75.1596309188884
1854,3000,40.04263114464518,-75.15968277091537
1855,3000,40.043047868462914,-75.1592141150291
1856,3000,40.042275604133266,-75.15912042790087
1857,3000,40.04232334555162,-75.15919517187271
1858,3000,40.042216511525325,-75.15899618263894
1859,3000,40.04202682587722,-75.15864056685912
1860,3000,40.04191418718591,-75.15875139554733
1861,3000,40.03988954865539,-75.15993291974635
1862,3000,40.0399160936577,-75.15985490983442
1863,3000,40.03986626628422,-75.15981329187858
1864,3000,40.03978671965893,-75.15982302355691
1865,3000,40.042464445285134,-75.15978441851703
1866,3000,40.042523795512324,-75.15990602203672
1867,3000,40.04255827295119,-75.15995157540884
