origins_name,MAE,MAPE
"421010082001",0.263020859220692,6.5755214805173
"421010082002",0.200382746410493,6.21186513872527
"421010082003",0.236111993741632,8.50003177469874
"421010082004",0.41049399899043,6.56790398384687
"421010082005",0.357377769776554,8.57706647463728
"421010082006",0.195059754177154,8.58262918379478
"421010082007",0.315686531041919,9.47059593125757
"421010083011",0.241298304904225,8.44544067164787
"421010083012",0.390454751193038,7.02818552147469
"421010083013",0.228847258291214,8.69619581506615
"421010083021",0.34236707783724,7.53207571241929
"421010083022",0.176896486160701,8.13723836339223
"421010083023",0.336193910057642,6.38768429109519
"421010083024",0.364424887460227,8.38177241158522
"421010084001",0.189189189189189,7
"421010084002",0.267646927711141,8.83234861446764
"421010084003",0.221706770278715,7.5380301894763
"421010084004",0.249223720720509,9.71972510809986
"421010084005",0.280009876250178,8.12028641125516
"421010084006",0.26532139367047,9.55157017213691
"421010085001",0.366974267347431,5.13763974286404
"421010085002",0.337705750815455,5.74099776386273
"421010085003",0.298484729226913,7.16363350144592
"421010085004",0.264309094886494,8.45789103636782
"421010085005",0.236494576993773,8.27731019478206
"421010085006",0.217628081717513,8.05223902354799
"421010085007",0.206347197290057,7.22215190515201
"421010086011",0.257756154998221,8.24819695994309
"421010086012",0.284810395431375,8.54431186294125
"421010086021",0.1867234858469,9.52289777819188
"421010086022",0.222270908766477,8.00175271559319
"421010086023",0.293477651665419,5.57607538164295
"421010087011",0.311435712344569,4.36009997282397
"421010087012",0.30339833790898,7.28156010981551
"421010087013",0.295965858370313,5.32738545066564
"421010087021",0.358200711585191,7.16401423170383
"421010087022",0.463457872942111,4.171120856479
"421010088011",0.460626500773139,5.06689150850453
"421010088012",0.571428571428571,4
"421010088021",0.345345345345345,3.10810810810811
"421010088022",0.336215283591668,4.37079868669168
"421010088023",0.472979319631848,7.09468979447772
"421010088024",0.51776121615153,4.65985094536377
"421010090001",0.46276969323135,5.55323631877619
"421010090002",0.280401266188953,9.25324178423546
"421010090003",0.301130857602941,7.52827144007352
"421010090004",0.32154924294699,8.68182955956872
"421010091001",0.499801426633159,6.49741854623107
"421010091002",0.321428571428571,9
"421010091003",0.140422481707914,9.12746131101441
"421010092001",0.273463747446521,8.47737617084216
"421010092002",0.214567542582884,9.01183678848111
"421010093001",0.202806583088273,4.25893824485374
"421010093002",0.23620837054791,8.03108459862893
"421010093003",0.38957163743265,8.18100438608565
"421010093004",0.327858232761283,7.21288112074822
"421010093005",0.250185346461375,9.50704316553225
"421010094001",0.432957322534042,6.06140251547658
"421010094002",0.19577122278267,9.59278991635085
"421010094003",0.29822520180032,7.15740484320768
"421010094004",0.32225019134894,8.70075516642138
"421010095001",0.186850846337592,2.4290610023887
"421010095002",0.335665998272028,8.05598395852868
"421010095003",0.258408603076417,7.49384948921608
"421010095004",0.237358373875891,8.3075430856562
"421010096001",0.208761178232242,7.09788005989623
"421010096002",0.304734250651445,9.14202751954335
"421010096003",0.284064526229769,8.23787126066329
"421010096004",0.214179235211041,7.49627323238643
"421010096005",0.273051028014061,6.55322467233747
"421010098011",0.304670478545512,7.31209148509229
"421010098012",0.221658245306467,6.42808911388753
"421010098021",0.202339194042228,8.70058534381581
"421010098022",0.171233893290975,8.04799298467581
"421010098023",0.213454552473069,9.39200030881504
"421010100001",0.211218711852837,9.50484203337767
"421010100002",0.555852809669027,8.3377921450354
"421010100003",0.208333333333333,5
"421010100004",0.225713043836301,8.35138262194314
"421010101001",0.241870884788019,4.83741769576037
"421010101002",0.293588989178952,7.33972472947379
"421010101003",0.356423553638104,5.34635330457156
"421010101004",0.167967298850962,6.38275735633657
"421010101005",0.32440340777533,5.19045452440527
"421010101006",0.243671805227272,9.25952859863632
"421010101007",0.404377195865575,7.68316672144592
"421010102001",0.324231986608464,6.80887171877775
"421010102002",0.253058088560754,6.32645221401886
"421010102003",0.171938702565241,8.25305772313157
"421010103001",0.244466502075495,9.28972707886882
"421010103002",0.164842624252607,8.40697383688296
"421010104001",0.244053229897547,6.83349043713133
"421010104002",0.306278468395404,6.43184783630348
"421010104003",0.214478296863849,9.22256676514549
"421010104004",0.316496330256463,9.17839357743742
"421010105001",0.377378136334134,4.90591577234374
"421010105002",0.202078247875572,9.09352115440073
"421010105003",0.21229751384125,8.27960303980875
"421010106001",0.406653356425181,7.31976041565325
"421010106002",0.222610162721517,5.56525406803792
"421010107001",0.247312604223835,5.19356468870054
"421010107002",0.172784888771167,7.08418043961786
"421010107003",0.421052631578947,8
"421010107004",0.28386323334371,9.08362346699872
"421010108001",0.246270791499527,7.14185295348627
"421010108002",0.311915772494598,7.17406276737575
"421010108003",0.330955674672966,9.26675889084305
"421010108004",0.357038845844801,6.06966037936161
"421010108005",0.22644706920281,7.01985914528712
"421010109001",0.186046511627907,8
"421010109002",0.226980284332553,5.22054653964873
"421010109003",0.292456691762267,6.14159052700762
"421010110001",0.480310126659172,7.20465189988758
"421010110002",0.233995523488702,9.12582541605938
"421010110003",0.302185181006532,9.06555543019597
"421010110004",0.225031111471293,6.75093334413879
"421010111001",0.206627471667954,9.71149116839382
"421010111002",0.283769498328546,7.37800695654219
"421010111003",0.439328048296866,7.02924877274986
"421010111004",0.23060413602339,7.60993648877188
"421010111005",0.308841213368092,7.10334790746612
"421010112001",0.29649296857166,7.11583124571984
"421010112002",0.25,7
"421010112003",0.242567802529488,7.03446627335514
"421010112004",0.297767050985442,9.2307785805487
"421010112005",0.297100808423786,7.13041940217087
"421010112006",0.339249682241724,6.10649428035104
"421010112007",0.278005759922675,8.06216703775758
"421010113001",0.220445662140493,9.25871780990072
"421010113002",0.232157778753624,8.35768003513048
"421010113003",0.208966607536744,9.40349733915347
"421010114001",0.244771164854268,8.07744844019083
"421010114002",0.383500197723747,8.43700434992244
"421010114003",0.33863166399053,6.09536995182955
"421010114004",0.274702227795188,9.06517351724121
"421010114005",0.220810753408646,6.40351184885074
"421010114006",0.350074431401405,9.10193521643653
"421010115001",0.249324607776584,7.47973823329751
"421010115002",0.290779640982642,8.4326095884966
"421010115003",0.267914390362271,9.10908927231722
"421010115004",0.282044342348304,8.1792859281008
"421010117001",0.216815153103241,8.02216066481991
"421010118001",0.29791232577466,7.4478081443665
"421010118002",0.252296949881585,7.06431459668437
"421010118003",0.231009320402912,7.16128893249027
"421010118004",0.373170220741511,6.34389375260568
"421010118005",0.183927571812726,9.01245101882355
"421010118006",0.334498365915567,7.35896405014247
"421010119001",0.21364956534595,8.11868348314609
"421010119002",0.223926803064898,9.18099892566082
"421010119003",0.207763124450148,7.06394623130504
"421010119004",0.376920531655417,6.03072850648668
"421010119005",0.6,6
"421010120001",0.35848290207411,5.01876062903754
"421010120002",0.242424242424242,8
"421010121001",0.189840817395882,7.02411024364763
"421010121002",0.218148231789715,8.28963280800917
"421010122011",0.251212542510346,5.27546339271728
"421010122012",0.324015191774051,9.07242536967342
"421010122031",0.337837091232744,7.43241600712037
"421010122041",0.258760003503451,8.02156010860698
"421010122042",0.2292102811336,8.70999068307679
"421010125001",0.283606849069647,8.22459862301976
"421010125002",0.352634580608453,6.34742245095215
"421010125003",0.268604984845586,5.37209969691171
"421010131001",0.164020510169658,9.3491690796705
"421010131002",0.7,7
"421010132001",0.269230769230769,7
"421010132002",0.221376864576168,9.0764514476229
"421010133001",0.364971023050496,9.4892465993129
"421010133002",0.331124964418394,9.60262396813343
"421010134011",0.545350465933705,4.36280372746964
"421010134012",0.482113332645387,5.30324665909926
"421010134021",0.447651039404924,7.16241663047879
"421010134022",0.352822871570327,8.46774891768786
"421010134023",0.515521474458423,4.63969327012581
"421010135001",0.624388861234091,8.74144405727728
"421010135002",0.404122587137089,9.69894209129012
"421010135003",0.351887992230592,3.87076791453651
"421010135004",0.199180729291126,7.36968698377165
"421010136011",0.520546098669784,4.16436878935827
"421010136012",0.349570461294458,5.59312738071132
"421010136021",0.490476190476191,3.43333333333333
"421010136022",0.26211760645235,7.3392929806658
"421010136023",0.433149195424756,4.76464114967232
"421010136024",0.575420786455019,6.32962865100521
"421010137001",0.40151655574871,8.43184767072292
"421010137002",0.248864912712576,8.21254211951502
"421010137003",0.3545553923448,9.21844020096481
"421010137004",0.428009645747156,7.70417362344881
"421010137005",0.271061328068075,9.75820781045068
"421010138001",0.480260054249691,5.2828605967466
"421010138002",0.261458152108324,8.10520271535803
"421010139001",0.4,8
"421010139002",0.206757052263245,7.02973977695032
"421010139003",0.583333333333333,7
"421010140001",0.289751166793643,8.40278383701566
"421010140002",0.243654933666709,8.0406128110014
"421010140003",0.2404937257454,8.17678667534361
"421010141001",0.166986640374428,9.01727858021909
"421010141002",0.346570533200225,9.01083386320584
"421010142001",0.346153846153846,9
"421010142002",0.145723481313159,9.47202628535533
"421010143001",0.545454545454545,6
"421010143002",0.384615384615385,5
"421010144001",0.292395087567754,4.09353122594855
"421010144002",0.190838150978883,8.01520234111307
"421010144003",0.202423139425576,9.1090412741509
"421010145001",0.234562822994135,8.20969880479474
"421010145002",0.191874889057096,7.09937089511255
"421010146001",0.232284523447458,9.29138093789833
"421010146002",0.45,9
"421010146003",0.377249568484092,7.16774180119775
"421010147001",0.241216285632373,9.16621885403018
"421010147002",0.225,9
"421010148001",0.231421768170193,9.25687072680773
"421010149001",0.225806451612903,7
"421010149002",0.247503740467363,8.41512717589034
"421010149003",0.267377945988104,9.09085016359554
"421010149004",0.411764705882353,7
"421010149005",0.473353952671511,4.73353952671511
"421010149006",0.312397306930874,6.24794613861748
"421010151011",0.338491876297728,8.46229690744321
"421010151012",0.276737850597106,8.57887336851027
"421010151021",0.141919589569321,9.08285373243656
"421010151022",0.235294117647059,8
"421010151023",0.317256333639485,8.24866467462661
"421010152001",0.289340482713752,6.07615013698878
"421010152002",0.177777777777778,8
"421010152003",0.180245985133835,9.01229925669177
"421010152004",0.216284038518819,8.21879346371512
"421010152005",0.219172966763937,5.04097823557055
"421010153001",0.333333333333333,5
"421010153002",0.333826403733443,8.01183368960262
"421010153003",0.309884738904529,8.05700321151775
"421010153004",0.198353214503138,9.12424786714437
"421010156001",0.319895143884102,7.03769316545024
"421010156002",0.349754072253414,8.04434366182852
"421010157001",0.388888888888889,7
"421010157002",0.409913877706639,5.3288804101863
"421010157003",0.176470588235294,9
"421010158001",0.271745218319237,9.23933742285404
"421010158002",0.340347152227832,6.46659589232881
"421010158003",0.484283883609371,7.26425825414057
"421010158005",0.234535850574746,6.33246796551815
"421010158006",0.394830070786803,5.13279092022844
"421010160001",0.248546459444305,9.4447654588836
"421010160002",0.348683747649697,9.06577743889213
"421010160003",0.206421358621367,9.28896113796151
"421010160004",0.264964988152735,5.2992997630547
"421010160006",0.409090909090909,9
"421010160007",0.242424242424242,8
"421010161001",0.117627151341336,8.35152774523486
"421010161002",0.225448122524012,8.79247677843648
"421010161003",0.349078781835086,8.02881198220698
"421010161004",0.310367667004978,9.31103001014933
"421010162001",0.263169738006672,6.31607371216012
"421010162002",0.257064598381931,7.19780875469407
"421010162003",0.412813298743919,4.12813298743919
"421010163001",0.25,7
"421010163002",0.263440326918225,8.16665013446496
"421010163003",0.333333333333333,6
"421010163004",0.235294117647059,8
"421010164001",0.274737770827942,8.24213312483826
"421010164002",0.333333333333333,7
"421010164003",0.201394369724934,9.06274663762201
"421010164004",0.164006843143285,9.02037637288067
"421010165001",0.363636363636364,8
"421010165002",0.280560773218508,7.2945801036812
"421010165003",0.193530351928231,9.09592654062685
"421010166001",0.215502123197886,9.05108917431122
"421010166002",0.349383527932494,5.2407529189874
"421010167011",0.208425781803778,9.17073439936622
"421010167012",0.270480970104554,7.03250522271839
"421010167013",0.177431572568887,8.33928391073771
"421010167021",0.321428571428571,9
"421010167022",0.234817223281146,7.04451669843439
"421010167023",0.225806451612903,7
"421010167024",0.24404632051395,9.02971385901613
"421010168001",0.275654940122694,8.26964820368083
"421010168002",0.542251180006664,6.50701416007996
"421010168003",0.243697478991555,8.04201680672133
"421010168004",0.21151198814316,8.46047952572642
"421010168005",0.51237163239467,6.14845958873604
"421010168006",0.232525723517448,9.30102894069792
"421010169011",0.211669278926115,8.04343259919236
"421010169012",0.222222222222222,8
"421010169013",0.209302325581395,9
"421010169021",0.258064516129032,8
"421010169022",0.237362394100681,8.54504618762451
"421010169023",0.202924148630547,9.74035913426624
"421010169024",0.224067336654388,8.51455879286674
"421010170001",0.189775522357535,9.67855164023427
"421010170002",0.32,8
"421010170003",0.411764705882353,7
"421010171001",0.327446563634475,7.20382439995846
"421010171002",0.251509333995231,7.04226135186646
"421010171003",0.174895447328276,7.17071334045932
"421010171004",0.351798278855379,8.09136041367371
"421010172011",0.276611194753304,8.02172464784583
"421010172012",0.272247412453355,8.16742237360067
"421010172013",0.320982193865938,7.06160826505065
"421010172021",0.183038049806462,8.23671224129077
"421010172022",0.194317695240003,8.16134320008011
"421010172023",0.246668620657856,7.40005861973567
"421010172024",0.290387397658482,8.13084713443751
"421010173001",0.276111357021573,8.00722935362563
"421010173002",0.155361564575026,9.16633230992656
"421010174001",0.221454901717659,8.41528626527103
"421010174002",0.2,9
"421010175001",0.205545807775627,8.22183231102508
"421010175002",0.171376389262545,7.02643195976433
"421010175003",0.230769230769231,9
"421010175004",0.215372850064331,9.04565970270189
"421010175005",0.291666666666667,7
"421010175006",0.200577695896171,7.22079705226217
"421010176011",0.413421390046662,7.02816363079325
"421010176012",0.32447352268633,7.13841749909925
"421010176013",0.271122588260359,7.04918729476932
"421010176014",0.181818181818182,8
"421010176015",0.241285183766976,6.0321295941744
"421010176021",0.163623562427672,9.16291949594961
"421010176022",0.446107428429248,7.13771885486797
"421010176023",0.181818181818182,8
"421010177012",0.254661914400748,7.13053360322094
"421010177013",0.194444444444444,7
"421010177021",0.266666666666667,8
"421010177022",0.297937223732993,7.15049336959184
"421010177023",0.324198855282103,9.07756794789889
"421010177024",0.233917680159468,7.25144808494349
"421010177025",0.280836183663598,8.14424932624434
"421010178001",0.28,7
"421010178002",0.234995516081482,7.04986548244446
"421010178003",0.242580231656657,7.03482671804305
"421010178004",0.230769230769231,9
"421010178005",0.221287710056061,9.07279611229851
"421010178006",0.280592514613711,6.17303532150164
"421010178007",0.411449114720413,5.34883849136537
"421010179001",0.271400148179318,8.14200444537953
"421010179002",0.203952024401764,9.1778410980794
"421010179003",0.26343181714623,8.16638633153312
"421010179004",0.163265306122449,8
"421010179005",0.134472264273158,9.2785862348479
"421010180011",0.313481521861848,8.15051956840804
"421010180012",0.220616709859841,9.04528510425349
"421010180013",0.190845236632541,9.16057135836195
"421010180021",0.174107132185092,9.22767800580987
"421010180022",0.216237066087776,9.29819384177436
"421010180023",0.164221452154025,9.36062277277941
"421010180024",0.218641981292708,7.21518538265938
"421010183001",0.139641695056195,9.07671017865268
"421010183002",0.126049532336438,9.20161586056
"421010183003",0.129508309513416,9.19508997545255
"421010183004",0.184709879153598,9.05078407852631
"421010184001",0.176205188643598,8.1054386776055
"421010184002",0.17597972703507,9.15094580582362
"421010188001",0.152836374004768,9.01734606628129
"421010188002",0.264705882352941,9
"421010188003",0.25124472972239,9.04481027000603
"421010188004",0.214862545415919,9.02422690746859
"421010188005",0.313239049991514,8.14421529977937
"421010188006",0.216216216216216,8
"421010188007",0.194860721300235,9.35331462241127
"421010190001",0.164909098546075,9.07000042003414
"421010190002",0.206819502982689,9.51369713720368
"421010190003",0.152271334658876,8.52719474089708
"421010190004",0.154362999303562,8.18123896308878
"421010190005",0.182737605246309,9.13688026231542
"421010191001",0.228383138143025,6.16634472986166
"421010191002",0.219752982267602,8.13086034390127
"421010191003",0.144005664782929,9.0723568813245
"421010191004",0.244744204929358,9.54502399224498
"421010191005",0.157894736842105,9
"421010191006",0.244915435829004,8.08220938235713
"421010192001",0.258139090356997,9.2930072528519
"421010192002",0.147843169463777,9.31411967621796
"421010192003",0.235294117647059,8
"421010192004",0.182202550104583,9.11012750522915
"421010192005",0.255274879112641,8.16879613160452
"421010192006",0.369015896619642,5.53523844929463
"421010195011",0.208196245356511,7.07867234212136
"421010195012",0.175841748926591,9.14377094418272
"421010195013",0.163370946967671,9.1487730301896
"421010195021",0.214285714285714,9
"421010195022",0.156353398236841,9.06849709773678
"421010195023",0.191489361702128,9
"421010197001",0.245784627375592,9.09403121289692
"421010197002",0.267499511474182,8.29248485569965
"421010197003",0.226571069019106,9.06284276076426
"421010197004",0.268948929998438,8.33741682995158
"421010197005",0.305323282467158,9.77034503894906
"421010197006",0.347872963912553,8.00107816998871
"421010198001",0.234287583332011,9.13721574994842
